account_id,customer_id,product_id,account_type,open_date,status
ACC0030046,CUST019412,PRD01,Checking Account,2023-02-16,Open
ACC0030047,CUST019413,PRD01,Checking Account,2023-08-31,Open
ACC0030048,CUST019413,PRD09,Term Deposit,2024-11-08,Open
ACC0030049,CUST019413,PRD02,Savings Account,2023-11-28,Open
ACC0030050,CUST019414,PRD01,Checking Account,2024-12-21,Open
ACC0030051,CUST019414,PRD02,Savings Account,2024-11-04,Open
ACC0030052,CUST019415,PRD01,Checking Account,2024-10-30,Open
ACC0030053,CUST019416,PRD09,Term Deposit,2021-10-18,Open
ACC0030054,CUST019416,PRD01,Checking Account,2017-06-23,Open
ACC0030055,CUST019416,PRD02,Savings Account,2020-07-11,Open
ACC0030056,CUST019417,PRD01,Checking Account,2020-07-09,Open
ACC0030057,CUST019417,PRD02,Savings Account,2023-03-12,Open
ACC0030058,CUST019418,PRD01,Checking Account,2023-02-23,Open
ACC0030059,CUST019418,PRD02,Savings Account,2024-07-25,Open
ACC0030060,CUST019419,PRD01,Checking Account,2020-03-09,Open
ACC0030061,CUST019420,PRD01,Checking Account,2021-07-26,Closed
ACC0030062,CUST019420,PRD02,Savings Account,2020-07-01,Closed
ACC0030063,CUST019421,PRD01,Checking Account,2024-06-15,Open
ACC0030064,CUST019422,PRD01,Checking Account,2023-11-13,Closed
ACC0030065,CUST019423,PRD01,Checking Account,2024-04-07,Open
ACC0030066,CUST019423,PRD02,Savings Account,2024-07-14,Open
ACC0030067,CUST019424,PRD01,Checking Account,2024-01-25,Open
ACC0030068,CUST019425,PRD01,Checking Account,2024-11-21,Open
ACC0030069,CUST019426,PRD01,Checking Account,2024-10-17,Open
ACC0030070,CUST019427,PRD01,Checking Account,2020-04-09,Open
ACC0030071,CUST019427,PRD09,Term Deposit,2023-10-21,Open
ACC0030072,CUST019428,PRD01,Checking Account,2022-10-13,Open
ACC0030073,CUST019428,PRD02,Savings Account,2023-06-19,Open
ACC0030074,CUST019429,PRD01,Checking Account,2023-07-05,Open
ACC0030075,CUST019430,PRD09,Term Deposit,2021-10-24,Open
ACC0030076,CUST019430,PRD01,Checking Account,2024-01-18,Open
ACC0030077,CUST019430,PRD02,Savings Account,2024-01-30,Open
ACC0030078,CUST019431,PRD01,Checking Account,2019-12-20,Closed
ACC0030079,CUST019431,PRD02,Savings Account,2020-08-16,Closed
ACC0030080,CUST019432,PRD01,Checking Account,2022-10-03,Open
ACC0030081,CUST019433,PRD01,Checking Account,2019-09-16,Open
ACC0030082,CUST019433,PRD02,Savings Account,2020-09-25,Open
ACC0030083,CUST019434,PRD01,Checking Account,2024-09-25,Open
ACC0030084,CUST019434,PRD02,Savings Account,2020-01-04,Open
ACC0030085,CUST019435,PRD01,Checking Account,2021-08-26,Open
ACC0030086,CUST019436,PRD01,Checking Account,2018-02-17,Open
ACC0030087,CUST019436,PRD02,Savings Account,2023-11-04,Open
ACC0030088,CUST019437,PRD01,Checking Account,2024-12-29,Closed
ACC0030089,CUST019438,PRD01,Checking Account,2024-10-12,Open
ACC0030090,CUST019439,PRD01,Checking Account,2024-02-19,Open
ACC0030091,CUST019439,PRD02,Savings Account,2022-07-25,Open
ACC0030092,CUST019440,PRD01,Checking Account,2024-06-05,Open
ACC0030093,CUST019440,PRD02,Savings Account,2024-06-20,Open
ACC0030094,CUST019441,PRD01,Checking Account,2024-06-15,Open
ACC0030095,CUST019441,PRD02,Savings Account,2021-04-01,Open
ACC0030096,CUST019442,PRD01,Checking Account,2024-07-09,Open
ACC0030097,CUST019443,PRD01,Checking Account,2023-03-12,Open
ACC0030098,CUST019443,PRD02,Savings Account,2022-10-28,Open
ACC0030099,CUST019444,PRD01,Checking Account,2024-11-11,Closed
ACC0030100,CUST019445,PRD09,Term Deposit,2024-06-25,Open
ACC0030101,CUST019445,PRD01,Checking Account,2024-08-05,Open
ACC0030102,CUST019445,PRD02,Savings Account,2024-05-12,Open
ACC0030103,CUST019446,PRD01,Checking Account,2024-05-13,Closed
ACC0030104,CUST019447,PRD01,Checking Account,2020-06-07,Open
ACC0030105,CUST019447,PRD02,Savings Account,2019-03-11,Open
ACC0030106,CUST019448,PRD01,Checking Account,2021-08-18,Open
ACC0030107,CUST019449,PRD01,Checking Account,2024-09-03,Closed
ACC0030108,CUST019449,PRD02,Savings Account,2021-04-07,Closed
ACC0030109,CUST019450,PRD01,Checking Account,2019-08-29,Closed
ACC0030110,CUST019451,PRD01,Checking Account,2019-10-10,Open
ACC0030111,CUST019451,PRD02,Savings Account,2019-02-10,Open
ACC0030112,CUST019452,PRD01,Checking Account,2022-08-03,Open
ACC0030113,CUST019453,PRD01,Checking Account,2023-06-14,Closed
ACC0030114,CUST019453,PRD02,Savings Account,2023-03-01,Closed
ACC0030115,CUST019454,PRD01,Checking Account,2024-04-11,Open
ACC0030116,CUST019454,PRD02,Savings Account,2022-02-26,Open
ACC0030117,CUST019455,PRD01,Checking Account,2021-10-12,Open
ACC0030118,CUST019455,PRD02,Savings Account,2021-01-28,Open
ACC0030119,CUST019456,PRD01,Checking Account,2018-09-22,Open
ACC0030120,CUST019457,PRD01,Checking Account,2023-06-14,Open
ACC0030121,CUST019458,PRD09,Term Deposit,2023-07-18,Open
ACC0030122,CUST019458,PRD01,Checking Account,2018-08-13,Open
ACC0030123,CUST019458,PRD02,Savings Account,2021-06-19,Open
ACC0030124,CUST019459,PRD01,Checking Account,2018-09-24,Open
ACC0030125,CUST019460,PRD01,Checking Account,2023-06-08,Open
ACC0030126,CUST019460,PRD02,Savings Account,2024-07-28,Open
ACC0030127,CUST019461,PRD01,Checking Account,2024-02-17,Open
ACC0030128,CUST019462,PRD01,Checking Account,2020-08-27,Open
ACC0030129,CUST019463,PRD01,Checking Account,2022-12-14,Open
ACC0030130,CUST019464,PRD01,Checking Account,2023-03-26,Closed
ACC0030131,CUST019464,PRD02,Savings Account,2023-04-04,Closed
ACC0030132,CUST019465,PRD01,Checking Account,2024-11-06,Open
ACC0030133,CUST019466,PRD01,Checking Account,2018-06-17,Open
ACC0030134,CUST019466,PRD02,Savings Account,2019-04-13,Open
ACC0030135,CUST019467,PRD01,Checking Account,2024-11-10,Closed
ACC0030136,CUST019468,PRD01,Checking Account,2022-02-13,Open
ACC0030137,CUST019469,PRD09,Term Deposit,2023-06-08,Open
ACC0030138,CUST019469,PRD01,Checking Account,2021-01-04,Open
ACC0030139,CUST019469,PRD02,Savings Account,2021-12-30,Open
ACC0030140,CUST019470,PRD01,Checking Account,2024-07-19,Open
ACC0030141,CUST019471,PRD01,Checking Account,2020-01-17,Closed
ACC0030142,CUST019471,PRD02,Savings Account,2023-02-17,Closed
ACC0030143,CUST019472,PRD01,Checking Account,2023-05-20,Open
ACC0030144,CUST019472,PRD02,Savings Account,2024-09-20,Open
ACC0030145,CUST019473,PRD01,Checking Account,2024-09-06,Open
ACC0030146,CUST019473,PRD02,Savings Account,2024-07-14,Open
ACC0030147,CUST019474,PRD01,Checking Account,2022-09-18,Open
ACC0030148,CUST019474,PRD09,Term Deposit,2022-03-06,Open
ACC0030149,CUST019475,PRD01,Checking Account,2023-04-27,Open
ACC0030150,CUST019476,PRD01,Checking Account,2023-02-05,Closed
ACC0030151,CUST019477,PRD01,Checking Account,2019-12-04,Open
ACC0030152,CUST019478,PRD01,Checking Account,2023-03-07,Open
ACC0030153,CUST019479,PRD01,Checking Account,2024-03-18,Open
ACC0030154,CUST019480,PRD01,Checking Account,2021-07-07,Open
ACC0030155,CUST019481,PRD09,Term Deposit,2024-01-29,Open
ACC0030156,CUST019481,PRD01,Checking Account,2024-02-16,Open
ACC0030157,CUST019482,PRD01,Checking Account,2024-01-25,Open
ACC0030158,CUST019483,PRD01,Checking Account,2023-08-29,Open
ACC0030159,CUST019483,PRD09,Term Deposit,2022-05-30,Open
ACC0030160,CUST019483,PRD02,Savings Account,2023-06-25,Open
ACC0030161,CUST019484,PRD01,Checking Account,2024-11-11,Open
ACC0030162,CUST019484,PRD02,Savings Account,2024-12-27,Open
ACC0030163,CUST019485,PRD09,Term Deposit,2022-03-29,Open
ACC0030164,CUST019485,PRD01,Checking Account,2022-09-26,Open
ACC0030165,CUST019485,PRD02,Savings Account,2024-03-10,Open
ACC0030166,CUST019486,PRD01,Checking Account,2023-05-24,Open
ACC0030167,CUST019486,PRD02,Savings Account,2020-04-13,Open
ACC0030168,CUST019487,PRD01,Checking Account,2024-11-22,Open
ACC0030169,CUST019488,PRD01,Checking Account,2019-01-03,Open
ACC0030170,CUST019489,PRD01,Checking Account,2023-12-29,Open
ACC0030171,CUST019490,PRD01,Checking Account,2024-02-06,Open
ACC0030172,CUST019491,PRD09,Term Deposit,2023-04-01,Open
ACC0030173,CUST019491,PRD01,Checking Account,2021-04-11,Open
ACC0030174,CUST019492,PRD01,Checking Account,2022-05-04,Open
ACC0030175,CUST019492,PRD09,Term Deposit,2023-10-27,Open
ACC0030176,CUST019492,PRD02,Savings Account,2024-10-29,Open
ACC0030177,CUST019493,PRD01,Checking Account,2023-09-25,Open
ACC0030178,CUST019493,PRD02,Savings Account,2021-12-20,Open
ACC0030179,CUST019494,PRD01,Checking Account,2023-10-30,Open
ACC0030180,CUST019495,PRD01,Checking Account,2024-04-17,Open
ACC0030181,CUST019495,PRD02,Savings Account,2020-01-30,Open
ACC0030182,CUST019496,PRD01,Checking Account,2024-11-14,Open
ACC0030183,CUST019497,PRD01,Checking Account,2024-11-19,Open
ACC0030184,CUST019497,PRD09,Term Deposit,2024-12-20,Open
ACC0030185,CUST019498,PRD01,Checking Account,2024-06-14,Open
ACC0030186,CUST019499,PRD01,Checking Account,2023-08-28,Open
ACC0030187,CUST019500,PRD01,Checking Account,2022-06-08,Open
ACC0030188,CUST019501,PRD01,Checking Account,2024-01-27,Open
ACC0030189,CUST019502,PRD01,Checking Account,2022-10-05,Open
ACC0030190,CUST019502,PRD09,Term Deposit,2023-08-21,Open
ACC0030191,CUST019503,PRD01,Checking Account,2024-09-10,Open
ACC0030192,CUST019503,PRD02,Savings Account,2024-12-08,Open
ACC0030193,CUST019504,PRD01,Checking Account,2024-03-30,Closed
ACC0030194,CUST019505,PRD01,Checking Account,2024-04-08,Closed
ACC0030195,CUST019505,PRD02,Savings Account,2020-04-22,Closed
ACC0030196,CUST019506,PRD01,Checking Account,2023-09-12,Open
ACC0030197,CUST019507,PRD01,Checking Account,2024-11-02,Open
ACC0030198,CUST019508,PRD01,Checking Account,2021-06-04,Open
ACC0030199,CUST019509,PRD01,Checking Account,2020-09-06,Open
ACC0030200,CUST019510,PRD09,Term Deposit,2020-04-23,Open
ACC0030201,CUST019510,PRD01,Checking Account,2021-08-27,Open
ACC0030202,CUST019510,PRD02,Savings Account,2019-12-19,Open
ACC0030203,CUST019511,PRD01,Checking Account,2024-04-01,Open
ACC0030204,CUST019512,PRD01,Checking Account,2023-07-25,Open
ACC0030205,CUST019512,PRD02,Savings Account,2021-11-25,Open
ACC0030206,CUST019513,PRD01,Checking Account,2024-11-07,Open
ACC0030207,CUST019514,PRD01,Checking Account,2021-05-20,Open
ACC0030208,CUST019514,PRD02,Savings Account,2022-05-05,Open
ACC0030209,CUST019515,PRD09,Term Deposit,2024-06-29,Open
ACC0030210,CUST019515,PRD01,Checking Account,2024-07-17,Open
ACC0030211,CUST019515,PRD02,Savings Account,2024-02-22,Open
ACC0030212,CUST019516,PRD01,Checking Account,2024-11-28,Open
ACC0030213,CUST019516,PRD02,Savings Account,2024-11-30,Open
ACC0030214,CUST019517,PRD01,Checking Account,2022-12-31,Open
ACC0030215,CUST019517,PRD09,Term Deposit,2022-07-07,Open
ACC0030216,CUST019518,PRD01,Checking Account,2020-02-15,Closed
ACC0030217,CUST019519,PRD01,Checking Account,2022-02-15,Open
ACC0030218,CUST019519,PRD02,Savings Account,2019-12-30,Open
ACC0030219,CUST019520,PRD01,Checking Account,2022-12-22,Open
ACC0030220,CUST019521,PRD01,Checking Account,2019-06-21,Open
ACC0030221,CUST019521,PRD02,Savings Account,2022-01-27,Open
ACC0030222,CUST019522,PRD01,Checking Account,2017-03-27,Closed
ACC0030223,CUST019522,PRD02,Savings Account,2016-08-01,Closed
ACC0030224,CUST019523,PRD01,Checking Account,2024-07-21,Open
ACC0030225,CUST019524,PRD01,Checking Account,2022-10-28,Open
ACC0030226,CUST019525,PRD09,Term Deposit,2024-11-30,Open
ACC0030227,CUST019525,PRD01,Checking Account,2024-04-10,Open
ACC0030228,CUST019525,PRD02,Savings Account,2020-06-30,Open
ACC0030229,CUST019526,PRD01,Checking Account,2020-10-25,Open
ACC0030230,CUST019527,PRD01,Checking Account,2024-08-25,Open
ACC0030231,CUST019528,PRD01,Checking Account,2020-11-17,Open
ACC0030232,CUST019529,PRD01,Checking Account,2024-02-09,Open
ACC0030233,CUST019529,PRD02,Savings Account,2024-12-24,Open
ACC0030234,CUST019530,PRD09,Term Deposit,2022-05-24,Open
ACC0030235,CUST019530,PRD01,Checking Account,2022-01-14,Open
ACC0030236,CUST019530,PRD02,Savings Account,2024-04-29,Open
ACC0030237,CUST019531,PRD01,Checking Account,2024-05-28,Closed
ACC0030238,CUST019531,PRD02,Savings Account,2024-09-18,Closed
ACC0030239,CUST019532,PRD01,Checking Account,2022-09-04,Open
ACC0030240,CUST019533,PRD01,Checking Account,2023-08-20,Open
ACC0030241,CUST019533,PRD02,Savings Account,2024-01-18,Open
ACC0030242,CUST019534,PRD01,Checking Account,2021-04-23,Closed
ACC0030243,CUST019534,PRD02,Savings Account,2024-08-09,Closed
ACC0030244,CUST019535,PRD01,Checking Account,2024-09-24,Open
ACC0030245,CUST019535,PRD02,Savings Account,2024-02-19,Open
ACC0030246,CUST019536,PRD01,Checking Account,2024-11-30,Open
ACC0030247,CUST019536,PRD09,Term Deposit,2022-12-16,Open
ACC0030248,CUST019536,PRD02,Savings Account,2022-03-11,Open
ACC0030249,CUST019537,PRD01,Checking Account,2017-02-17,Open
ACC0030250,CUST019537,PRD02,Savings Account,2022-06-17,Open
ACC0030251,CUST019538,PRD01,Checking Account,2018-09-21,Open
ACC0030252,CUST019538,PRD02,Savings Account,2021-05-07,Open
ACC0030253,CUST019539,PRD01,Checking Account,2022-05-29,Open
ACC0030254,CUST019539,PRD02,Savings Account,2023-06-26,Open
ACC0030255,CUST019540,PRD01,Checking Account,2024-03-08,Open
ACC0030256,CUST019541,PRD01,Checking Account,2022-12-20,Open
ACC0030257,CUST019542,PRD01,Checking Account,2024-09-23,Open
ACC0030258,CUST019542,PRD09,Term Deposit,2020-05-17,Open
ACC0030259,CUST019542,PRD02,Savings Account,2024-04-02,Open
ACC0030260,CUST019543,PRD01,Checking Account,2024-05-07,Open
ACC0030261,CUST019543,PRD02,Savings Account,2022-06-22,Open
ACC0030262,CUST019544,PRD01,Checking Account,2021-02-13,Open
ACC0030263,CUST019544,PRD02,Savings Account,2022-08-23,Open
ACC0030264,CUST019545,PRD01,Checking Account,2023-01-30,Open
ACC0030265,CUST019546,PRD01,Checking Account,2022-04-12,Open
ACC0030266,CUST019546,PRD02,Savings Account,2022-11-04,Open
ACC0030267,CUST019547,PRD01,Checking Account,2023-03-29,Open
ACC0030268,CUST019548,PRD01,Checking Account,2018-12-19,Open
ACC0030269,CUST019549,PRD01,Checking Account,2024-04-05,Open
ACC0030270,CUST019550,PRD09,Term Deposit,2021-10-09,Open
ACC0030271,CUST019550,PRD01,Checking Account,2023-01-22,Open
ACC0030272,CUST019551,PRD01,Checking Account,2022-03-20,Open
ACC0030273,CUST019551,PRD09,Term Deposit,2024-12-28,Open
ACC0030274,CUST019552,PRD01,Checking Account,2024-10-04,Open
ACC0030275,CUST019553,PRD01,Checking Account,2024-09-16,Open
ACC0030276,CUST019554,PRD01,Checking Account,2022-10-11,Open
ACC0030277,CUST019554,PRD09,Term Deposit,2024-01-13,Open
ACC0030278,CUST019555,PRD01,Checking Account,2022-11-04,Open
ACC0030279,CUST019556,PRD01,Checking Account,2024-08-13,Open
ACC0030280,CUST019556,PRD02,Savings Account,2024-04-06,Open
ACC0030281,CUST019557,PRD01,Checking Account,2024-05-15,Open
ACC0030282,CUST019557,PRD02,Savings Account,2023-07-22,Open
ACC0030283,CUST019558,PRD01,Checking Account,2022-01-30,Open
ACC0030284,CUST019559,PRD01,Checking Account,2018-12-21,Open
ACC0030285,CUST019559,PRD02,Savings Account,2019-12-26,Open
ACC0030286,CUST019560,PRD01,Checking Account,2024-11-29,Open
ACC0030287,CUST019560,PRD02,Savings Account,2024-07-16,Open
ACC0030288,CUST019561,PRD01,Checking Account,2019-12-13,Open
ACC0030289,CUST019562,PRD01,Checking Account,2022-10-19,Open
ACC0030290,CUST019563,PRD01,Checking Account,2023-04-17,Open
ACC0030291,CUST019564,PRD01,Checking Account,2024-08-10,Closed
ACC0030292,CUST019564,PRD02,Savings Account,2024-09-04,Closed
ACC0030293,CUST019565,PRD01,Checking Account,2024-10-01,Open
ACC0030294,CUST019566,PRD01,Checking Account,2023-06-23,Open
ACC0030295,CUST019566,PRD02,Savings Account,2022-08-12,Open
ACC0030296,CUST019567,PRD01,Checking Account,2017-05-13,Open
ACC0030297,CUST019567,PRD02,Savings Account,2022-08-09,Open
ACC0030298,CUST019568,PRD01,Checking Account,2020-06-20,Open
ACC0030299,CUST019569,PRD01,Checking Account,2024-08-11,Open
ACC0030300,CUST019570,PRD01,Checking Account,2017-09-28,Open
ACC0030301,CUST019571,PRD01,Checking Account,2022-05-05,Open
ACC0030302,CUST019571,PRD09,Term Deposit,2024-07-03,Open
ACC0030303,CUST019571,PRD02,Savings Account,2024-05-25,Open
ACC0030304,CUST019572,PRD01,Checking Account,2023-12-18,Closed
ACC0030305,CUST019573,PRD09,Term Deposit,2020-04-16,Open
ACC0030306,CUST019573,PRD01,Checking Account,2021-09-25,Open
ACC0030307,CUST019573,PRD02,Savings Account,2019-02-21,Open
ACC0030308,CUST019574,PRD01,Checking Account,2023-09-14,Open
ACC0030309,CUST019575,PRD01,Checking Account,2020-10-31,Open
ACC0030310,CUST019575,PRD09,Term Deposit,2021-03-08,Open
ACC0030311,CUST019576,PRD01,Checking Account,2017-08-19,Open
ACC0030312,CUST019577,PRD01,Checking Account,2023-06-28,Open
ACC0030313,CUST019577,PRD02,Savings Account,2024-04-21,Open
ACC0030314,CUST019578,PRD01,Checking Account,2024-08-15,Closed
ACC0030315,CUST019579,PRD01,Checking Account,2024-07-30,Open
ACC0030316,CUST019580,PRD01,Checking Account,2021-07-22,Closed
ACC0030317,CUST019580,PRD02,Savings Account,2018-08-12,Closed
ACC0030318,CUST019581,PRD01,Checking Account,2021-01-09,Open
ACC0030319,CUST019582,PRD01,Checking Account,2022-11-12,Open
ACC0030320,CUST019582,PRD02,Savings Account,2020-02-04,Open
ACC0030321,CUST019583,PRD01,Checking Account,2024-08-16,Open
ACC0030322,CUST019583,PRD02,Savings Account,2023-09-28,Open
ACC0030323,CUST019584,PRD01,Checking Account,2024-01-25,Open
ACC0030324,CUST019584,PRD02,Savings Account,2024-05-12,Open
ACC0030325,CUST019585,PRD01,Checking Account,2023-01-30,Open
ACC0030326,CUST019585,PRD09,Term Deposit,2021-11-11,Open
ACC0030327,CUST019585,PRD02,Savings Account,2019-01-31,Open
ACC0030328,CUST019586,PRD01,Checking Account,2017-08-21,Open
ACC0030329,CUST019587,PRD01,Checking Account,2024-12-30,Open
ACC0030330,CUST019587,PRD02,Savings Account,2024-05-31,Open
ACC0030331,CUST019588,PRD01,Checking Account,2020-03-07,Closed
ACC0030332,CUST019589,PRD01,Checking Account,2024-11-29,Closed
ACC0030333,CUST019589,PRD02,Savings Account,2021-09-18,Closed
ACC0030334,CUST019590,PRD01,Checking Account,2024-06-08,Open
ACC0030335,CUST019591,PRD01,Checking Account,2022-04-14,Open
ACC0030336,CUST019591,PRD02,Savings Account,2023-09-07,Open
ACC0030337,CUST019592,PRD01,Checking Account,2020-11-08,Open
ACC0030338,CUST019593,PRD01,Checking Account,2022-12-15,Open
ACC0030339,CUST019594,PRD01,Checking Account,2024-04-18,Open
ACC0030340,CUST019594,PRD02,Savings Account,2024-05-25,Open
ACC0030341,CUST019595,PRD01,Checking Account,2022-06-25,Open
ACC0030342,CUST019595,PRD02,Savings Account,2022-10-25,Open
ACC0030343,CUST019596,PRD01,Checking Account,2018-01-14,Open
ACC0030344,CUST019596,PRD02,Savings Account,2020-05-08,Open
ACC0030345,CUST019597,PRD01,Checking Account,2024-11-30,Open
ACC0030346,CUST019598,PRD01,Checking Account,2022-02-13,Open
ACC0030347,CUST019598,PRD09,Term Deposit,2022-01-24,Open
ACC0030348,CUST019599,PRD01,Checking Account,2023-10-03,Open
ACC0030349,CUST019599,PRD09,Term Deposit,2021-07-20,Open
ACC0030350,CUST019599,PRD02,Savings Account,2021-12-25,Open
ACC0030351,CUST019600,PRD01,Checking Account,2020-07-09,Closed
ACC0030352,CUST019601,PRD01,Checking Account,2023-04-09,Closed
ACC0030353,CUST019602,PRD01,Checking Account,2018-07-06,Closed
ACC0030354,CUST019603,PRD01,Checking Account,2024-09-21,Open
ACC0030355,CUST019604,PRD01,Checking Account,2023-06-22,Open
ACC0030356,CUST019605,PRD01,Checking Account,2023-04-24,Open
ACC0030357,CUST019606,PRD01,Checking Account,2024-08-25,Open
ACC0030358,CUST019606,PRD09,Term Deposit,2024-05-09,Open
ACC0030359,CUST019606,PRD02,Savings Account,2024-09-28,Open
ACC0030360,CUST019607,PRD09,Term Deposit,2020-03-15,Open
ACC0030361,CUST019607,PRD01,Checking Account,2024-02-26,Open
ACC0030362,CUST019607,PRD02,Savings Account,2020-12-29,Open
ACC0030363,CUST019608,PRD01,Checking Account,2022-06-26,Open
ACC0030364,CUST019609,PRD01,Checking Account,2023-12-18,Open
ACC0030365,CUST019610,PRD01,Checking Account,2021-02-27,Open
ACC0030366,CUST019610,PRD09,Term Deposit,2019-04-06,Open
ACC0030367,CUST019610,PRD02,Savings Account,2024-03-03,Open
ACC0030368,CUST019611,PRD01,Checking Account,2024-02-18,Open
ACC0030369,CUST019611,PRD02,Savings Account,2023-07-06,Open
ACC0030370,CUST019612,PRD01,Checking Account,2024-08-18,Open
ACC0030371,CUST019613,PRD01,Checking Account,2021-12-09,Open
ACC0030372,CUST019614,PRD01,Checking Account,2023-04-26,Open
ACC0030373,CUST019615,PRD01,Checking Account,2024-07-17,Open
ACC0030374,CUST019616,PRD01,Checking Account,2022-01-19,Open
ACC0030375,CUST019616,PRD09,Term Deposit,2022-10-17,Open
ACC0030376,CUST019617,PRD01,Checking Account,2024-07-03,Open
ACC0030377,CUST019618,PRD01,Checking Account,2024-03-24,Open
ACC0030378,CUST019619,PRD01,Checking Account,2024-09-24,Open
ACC0030379,CUST019620,PRD01,Checking Account,2024-11-26,Closed
ACC0030380,CUST019621,PRD01,Checking Account,2021-05-19,Open
ACC0030381,CUST019622,PRD01,Checking Account,2024-10-15,Open
ACC0030382,CUST019622,PRD09,Term Deposit,2024-08-14,Open
ACC0030383,CUST019622,PRD02,Savings Account,2024-08-15,Open
ACC0030384,CUST019623,PRD01,Checking Account,2022-08-05,Open
ACC0030385,CUST019624,PRD01,Checking Account,2022-10-18,Open
ACC0030386,CUST019625,PRD01,Checking Account,2022-11-01,Open
ACC0030387,CUST019625,PRD02,Savings Account,2024-12-28,Open
ACC0030388,CUST019626,PRD01,Checking Account,2024-09-20,Open
ACC0030389,CUST019626,PRD09,Term Deposit,2022-08-04,Open
ACC0030390,CUST019626,PRD02,Savings Account,2022-07-10,Open
ACC0030391,CUST019627,PRD01,Checking Account,2020-06-09,Open
ACC0030392,CUST019628,PRD01,Checking Account,2023-08-11,Open
ACC0030393,CUST019628,PRD09,Term Deposit,2020-11-01,Open
ACC0030394,CUST019629,PRD01,Checking Account,2020-09-04,Open
ACC0030395,CUST019629,PRD02,Savings Account,2024-12-14,Open
ACC0030396,CUST019630,PRD01,Checking Account,2024-06-16,Open
ACC0030397,CUST019631,PRD01,Checking Account,2023-04-10,Open
ACC0030398,CUST019631,PRD02,Savings Account,2023-07-17,Open
ACC0030399,CUST019632,PRD09,Term Deposit,2019-05-04,Open
ACC0030400,CUST019632,PRD01,Checking Account,2023-08-01,Open
ACC0030401,CUST019633,PRD01,Checking Account,2024-06-11,Open
ACC0030402,CUST019634,PRD01,Checking Account,2021-11-17,Open
ACC0030403,CUST019635,PRD01,Checking Account,2024-08-10,Open
ACC0030404,CUST019635,PRD02,Savings Account,2024-07-22,Open
ACC0030405,CUST019636,PRD01,Checking Account,2021-07-25,Open
ACC0030406,CUST019637,PRD01,Checking Account,2024-05-27,Open
ACC0030407,CUST019637,PRD02,Savings Account,2024-05-25,Open
ACC0030408,CUST019638,PRD01,Checking Account,2019-06-14,Open
ACC0030409,CUST019638,PRD02,Savings Account,2024-12-16,Open
ACC0030410,CUST019639,PRD01,Checking Account,2023-07-15,Open
ACC0030411,CUST019639,PRD02,Savings Account,2019-06-26,Open
ACC0030412,CUST019640,PRD01,Checking Account,2023-07-17,Open
ACC0030413,CUST019640,PRD02,Savings Account,2023-08-01,Open
ACC0030414,CUST019641,PRD01,Checking Account,2024-12-27,Closed
ACC0030415,CUST019641,PRD09,Term Deposit,2024-08-02,Closed
ACC0030416,CUST019642,PRD01,Checking Account,2023-12-14,Open
ACC0030417,CUST019643,PRD01,Checking Account,2024-06-08,Open
ACC0030418,CUST019643,PRD02,Savings Account,2023-09-14,Open
ACC0030419,CUST019644,PRD01,Checking Account,2023-12-16,Open
ACC0030420,CUST019645,PRD01,Checking Account,2022-08-03,Open
ACC0030421,CUST019645,PRD02,Savings Account,2022-08-19,Open
ACC0030422,CUST019646,PRD01,Checking Account,2022-02-27,Closed
ACC0030423,CUST019646,PRD09,Term Deposit,2020-05-04,Closed
ACC0030424,CUST019646,PRD02,Savings Account,2022-12-03,Closed
ACC0030425,CUST019647,PRD01,Checking Account,2024-04-20,Open
ACC0030426,CUST019648,PRD01,Checking Account,2024-04-20,Open
ACC0030427,CUST019649,PRD01,Checking Account,2021-09-21,Open
ACC0030428,CUST019649,PRD02,Savings Account,2018-11-16,Open
ACC0030429,CUST019650,PRD01,Checking Account,2024-06-29,Open
ACC0030430,CUST019651,PRD01,Checking Account,2024-10-09,Open
ACC0030431,CUST019651,PRD02,Savings Account,2024-04-11,Open
ACC0030432,CUST019652,PRD01,Checking Account,2022-05-18,Closed
ACC0030433,CUST019653,PRD01,Checking Account,2024-11-30,Closed
ACC0030434,CUST019654,PRD01,Checking Account,2022-04-13,Open
ACC0030435,CUST019655,PRD01,Checking Account,2021-11-27,Closed
ACC0030436,CUST019656,PRD01,Checking Account,2024-03-05,Open
ACC0030437,CUST019656,PRD09,Term Deposit,2023-05-19,Open
ACC0030438,CUST019657,PRD01,Checking Account,2024-12-24,Open
ACC0030439,CUST019657,PRD02,Savings Account,2024-12-19,Open
ACC0030440,CUST019658,PRD01,Checking Account,2024-09-23,Open
ACC0030441,CUST019659,PRD01,Checking Account,2024-10-02,Open
ACC0030442,CUST019659,PRD02,Savings Account,2024-06-30,Open
ACC0030443,CUST019660,PRD01,Checking Account,2024-02-01,Open
ACC0030444,CUST019660,PRD02,Savings Account,2023-06-30,Open
ACC0030445,CUST019661,PRD01,Checking Account,2022-12-04,Closed
ACC0030446,CUST019662,PRD09,Term Deposit,2018-08-31,Open
ACC0030447,CUST019662,PRD01,Checking Account,2018-07-20,Open
ACC0030448,CUST019662,PRD02,Savings Account,2022-09-24,Open
ACC0030449,CUST019663,PRD01,Checking Account,2024-05-20,Open
ACC0030450,CUST019664,PRD01,Checking Account,2019-12-09,Closed
ACC0030451,CUST019664,PRD02,Savings Account,2021-05-07,Closed
ACC0030452,CUST019665,PRD01,Checking Account,2024-08-16,Closed
ACC0030453,CUST019666,PRD01,Checking Account,2023-11-04,Closed
