deposit_id,customer_id,open_date,principal_amount,term_months,interest_rate,auto_renew,status
DEP002517,CUST015515,2022-10-05,40555.3,6,0.0549,False,Matured
DEP002518,CUST015519,2022-01-20,37715.71,12,0.0735,False,Active
DEP002519,CUST015520,2023-03-07,13244.38,12,0.0579,True,Active
DEP002520,CUST015521,2023-11-06,33166.36,12,0.0388,True,Active
DEP002521,CUST015523,2022-02-19,38021.51,12,0.0447,True,Active
DEP002522,CUST015529,2024-05-09,18444.8,6,0.0644,False,Matured
DEP002523,CUST015533,2024-11-18,26115.67,12,0.046,False,Active
DEP002524,CUST015545,2023-10-01,6165.24,3,0.0336,True,Active
DEP002525,CUST015558,2024-10-17,39220.23,6,0.075,False,Withdrawn Early
DEP002526,CUST015567,2019-09-17,37354.67,12,0.0493,True,Matured
DEP002527,CUST015576,2023-06-30,34901.14,36,0.0768,False,Matured
DEP002528,CUST015577,2024-12-20,17375.04,36,0.0331,False,Matured
DEP002529,CUST015595,2024-10-01,5144.53,6,0.0433,False,Active
DEP002530,CUST015606,2024-11-21,18221.28,6,0.0546,False,Active
DEP002531,CUST015618,2024-02-19,48641.2,12,0.03,False,Active
DEP002532,CUST015621,2024-02-13,28927.65,12,0.0744,False,Active
DEP002533,CUST015629,2024-03-12,34644.42,12,0.0701,True,Active
DEP002534,CUST015641,2024-09-03,3310.06,6,0.0579,True,Matured
DEP002535,CUST015651,2021-02-07,12962.48,6,0.04,False,Matured
DEP002536,CUST015655,2024-11-21,31594.91,6,0.0334,False,Active
DEP002537,CUST015662,2022-01-13,35895.77,36,0.0662,True,Matured
DEP002538,CUST015669,2023-08-05,43650.88,6,0.0356,True,Active
DEP002539,CUST015685,2024-02-12,16996.88,12,0.0545,False,Active
DEP002540,CUST015688,2023-07-05,3328.7,6,0.0566,False,Withdrawn Early
DEP002541,CUST015692,2023-08-07,745.54,12,0.0753,True,Withdrawn Early
DEP002542,CUST015693,2024-01-31,18446.87,36,0.0337,True,Active
DEP002543,CUST015703,2024-05-16,41970.53,3,0.0519,False,Matured
DEP002544,CUST015704,2022-09-26,5203.24,12,0.0342,True,Active
DEP002545,CUST015735,2024-04-12,7017.93,3,0.0487,False,Matured
DEP002546,CUST015736,2024-12-20,20104.44,3,0.0309,False,Matured
DEP002547,CUST015739,2023-01-28,10957.49,24,0.0645,False,Matured
DEP002548,CUST015741,2018-05-03,4588.21,24,0.0344,False,Active
DEP002549,CUST015743,2024-05-14,11434.33,3,0.0618,False,Active
DEP002550,CUST015755,2023-08-23,48791.77,3,0.0737,True,Matured
DEP002551,CUST015758,2024-02-15,47160.48,3,0.0652,False,Active
DEP002552,CUST015770,2024-09-17,15156.41,24,0.0355,True,Active
DEP002553,CUST015775,2022-03-03,20792.21,24,0.063,True,Active
DEP002554,CUST015791,2024-09-20,43186.51,12,0.0609,True,Active
DEP002555,CUST015792,2022-08-06,11508.6,3,0.0791,True,Active
DEP002556,CUST015805,2022-11-30,42299.75,6,0.0419,True,Matured
DEP002557,CUST015813,2024-06-13,28725.72,6,0.054,False,Matured
DEP002558,CUST015816,2020-10-15,34455.2,3,0.074,False,Active
DEP002559,CUST015822,2019-02-06,36074.48,6,0.0565,True,Active
DEP002560,CUST015825,2024-11-24,19501.01,36,0.0674,True,Active
DEP002561,CUST015827,2022-11-24,17156.74,12,0.0303,True,Active
DEP002562,CUST015850,2024-06-11,29885.41,3,0.0332,False,Matured
DEP002563,CUST015852,2024-06-09,48590.19,6,0.0641,True,Matured
DEP002564,CUST015865,2022-08-27,31981.18,12,0.0722,True,Matured
DEP002565,CUST015867,2024-06-11,31593.38,6,0.0416,False,Active
DEP002566,CUST015868,2019-02-16,1194.56,6,0.0382,True,Active
DEP002567,CUST015874,2023-01-18,25500.13,36,0.0595,True,Active
DEP002568,CUST015875,2021-12-05,21880.83,6,0.04,False,Matured
DEP002569,CUST015884,2023-03-02,42284.69,6,0.0592,False,Matured
DEP002570,CUST015887,2021-02-27,36357.55,12,0.0716,True,Matured
DEP002571,CUST015891,2023-07-15,5624.12,12,0.0534,True,Active
DEP002572,CUST015901,2020-07-25,39255.26,24,0.061,True,Active
DEP002573,CUST015903,2021-12-08,45080.94,6,0.065,False,Active
DEP002574,CUST015904,2024-12-20,30958.28,3,0.059,False,Withdrawn Early
DEP002575,CUST015907,2022-03-12,14203.47,12,0.0778,False,Active
DEP002576,CUST015916,2024-07-02,43591.72,12,0.044,True,Matured
DEP002577,CUST015927,2022-01-12,27139.32,12,0.0443,False,Matured
DEP002578,CUST015939,2023-07-30,28045.93,6,0.043,True,Matured
DEP002579,CUST015943,2020-06-28,20849.39,3,0.0365,True,Matured
DEP002580,CUST015958,2023-09-22,49413.7,12,0.0485,False,Active
DEP002581,CUST015963,2020-06-19,26322.8,3,0.0437,False,Active
DEP002582,CUST015969,2020-04-16,31639.2,24,0.035,True,Active
DEP002583,CUST015971,2024-07-31,2847.03,6,0.0302,True,Withdrawn Early
DEP002584,CUST015982,2021-05-14,41272.11,36,0.0496,False,Active
DEP002585,CUST015985,2022-09-09,45749.97,12,0.056,True,Active
DEP002586,CUST015986,2023-11-14,9999.33,12,0.0636,False,Matured
DEP002587,CUST015999,2023-01-17,16553.33,36,0.0697,False,Withdrawn Early
DEP002588,CUST016000,2022-12-27,8489.07,6,0.0634,False,Active
DEP002589,CUST016001,2024-12-02,38234.24,6,0.0486,True,Active
DEP002590,CUST016005,2022-02-19,6863.16,12,0.0463,False,Active
DEP002591,CUST016010,2022-11-20,20130.99,24,0.0503,False,Matured
DEP002592,CUST016016,2020-11-18,15986.22,12,0.0342,True,Active
DEP002593,CUST016020,2019-06-14,49779.86,3,0.0311,False,Active
DEP002594,CUST016024,2022-04-20,21092.14,24,0.0549,False,Matured
DEP002595,CUST016027,2024-12-11,34085.98,3,0.0442,True,Active
DEP002596,CUST016030,2024-05-21,38083.53,36,0.0427,False,Matured
DEP002597,CUST016038,2020-03-15,30389.18,12,0.0714,True,Matured
DEP002598,CUST016066,2021-04-30,24835.41,6,0.048,False,Matured
DEP002599,CUST016067,2024-08-29,18096.39,12,0.0483,False,Matured
DEP002600,CUST016079,2023-11-22,25388.62,12,0.0742,True,Matured
DEP002601,CUST016080,2024-02-25,41876.03,3,0.0598,False,Matured
DEP002602,CUST016082,2021-06-12,35681.01,12,0.0713,True,Active
DEP002603,CUST016086,2024-09-29,21456.34,36,0.0778,True,Matured
DEP002604,CUST016099,2024-11-10,9762.2,12,0.0329,False,Active
DEP002605,CUST016113,2023-04-04,8106.35,6,0.0464,False,Matured
DEP002606,CUST016118,2022-05-19,49328.38,36,0.0373,True,Matured
DEP002607,CUST016120,2021-12-28,9018.37,24,0.045,False,Matured
DEP002608,CUST016145,2019-03-13,12594.97,12,0.0708,False,Matured
DEP002609,CUST016147,2020-01-05,19316.19,3,0.0713,False,Active
DEP002610,CUST016151,2023-07-28,6806.13,12,0.0494,False,Active
DEP002611,CUST016154,2024-02-24,40474.5,6,0.0618,True,Matured
DEP002612,CUST016158,2024-08-05,30765.55,12,0.0456,True,Matured
DEP002613,CUST016164,2023-07-07,30690.22,12,0.0438,True,Matured
DEP002614,CUST016165,2023-12-02,13042.83,6,0.0607,False,Matured
DEP002615,CUST016179,2024-02-23,7773.06,12,0.0703,True,Matured
DEP002616,CUST016186,2019-10-29,1373.9,6,0.0634,True,Withdrawn Early
DEP002617,CUST016188,2022-12-21,13594.14,3,0.0637,False,Active
DEP002618,CUST016197,2024-10-10,18036.28,12,0.0495,False,Active
DEP002619,CUST016201,2021-07-16,11175.64,12,0.071,False,Active
DEP002620,CUST016205,2022-01-18,29547.9,3,0.0334,False,Active
DEP002621,CUST016216,2019-12-22,43104.86,12,0.0747,False,Matured
DEP002622,CUST016219,2023-02-05,8934.36,3,0.068,False,Active
DEP002623,CUST016226,2024-05-12,17358.77,3,0.0397,False,Matured
DEP002624,CUST016228,2020-12-03,33909.14,6,0.0346,False,Active
DEP002625,CUST016235,2020-08-17,10670.73,12,0.0456,False,Active
DEP002626,CUST016238,2019-05-22,23511.13,6,0.0699,True,Active
DEP002627,CUST016239,2019-03-11,3097.47,12,0.0459,False,Matured
DEP002628,CUST016242,2024-11-25,43215.5,24,0.0434,True,Matured
DEP002629,CUST016247,2024-05-09,32998.32,6,0.0627,True,Withdrawn Early
DEP002630,CUST016254,2024-09-12,13698.55,12,0.042,False,Active
DEP002631,CUST016259,2023-04-23,27937.79,36,0.0701,True,Active
DEP002632,CUST016263,2024-11-16,10279.44,3,0.0587,True,Active
DEP002633,CUST016270,2020-05-23,20081.61,12,0.0689,False,Active
DEP002634,CUST016280,2023-09-20,7063.5,12,0.0639,True,Matured
DEP002635,CUST016281,2022-03-09,5080.04,6,0.0414,False,Matured
DEP002636,CUST016298,2018-05-21,8050.23,6,0.0688,True,Matured
DEP002637,CUST016299,2022-10-30,15274.85,6,0.0553,False,Matured
DEP002638,CUST016303,2021-04-12,41299.6,6,0.0623,True,Active
DEP002639,CUST016306,2021-04-12,43481.09,24,0.0726,False,Matured
DEP002640,CUST016319,2023-06-17,16560.18,12,0.0353,False,Active
DEP002641,CUST016324,2019-11-22,47268.81,12,0.0458,True,Active
DEP002642,CUST016330,2021-03-05,7023.81,6,0.0327,False,Matured
DEP002643,CUST016332,2022-07-10,48400.06,24,0.032,False,Matured
DEP002644,CUST016334,2024-09-10,40892.57,6,0.0754,False,Active
DEP002645,CUST016335,2021-01-29,17853.66,36,0.0304,False,Withdrawn Early
DEP002646,CUST016342,2019-08-21,43846.68,12,0.0696,True,Matured
DEP002647,CUST016346,2024-12-13,8508.21,6,0.0751,True,Active
DEP002648,CUST016353,2020-04-01,21255.0,12,0.0402,True,Active
DEP002649,CUST016354,2023-09-30,750.13,3,0.073,False,Matured
DEP002650,CUST016364,2021-08-29,9063.0,12,0.046,True,Active
DEP002651,CUST016366,2024-04-13,44325.38,24,0.0416,False,Active
DEP002652,CUST016372,2022-10-27,27076.24,24,0.0611,True,Matured
DEP002653,CUST016381,2022-06-17,27056.9,12,0.0377,False,Active
DEP002654,CUST016382,2022-01-01,32591.62,6,0.0413,False,Matured
DEP002655,CUST016384,2020-05-21,40762.25,24,0.0553,True,Active
DEP002656,CUST016385,2022-02-13,46858.43,3,0.0526,True,Active
DEP002657,CUST016387,2024-10-02,22809.48,3,0.0437,False,Active
DEP002658,CUST016402,2024-12-12,37135.67,3,0.0545,True,Withdrawn Early
DEP002659,CUST016403,2024-04-22,27889.98,36,0.0796,False,Withdrawn Early
DEP002660,CUST016404,2024-08-21,35756.01,6,0.0523,False,Matured
DEP002661,CUST016408,2023-08-04,1723.0,3,0.0372,True,Active
DEP002662,CUST016410,2020-09-01,42401.39,6,0.0783,False,Matured
DEP002663,CUST016425,2024-02-15,20489.86,12,0.0348,True,Matured
DEP002664,CUST016440,2024-04-10,37351.41,6,0.0518,False,Matured
DEP002665,CUST016442,2024-08-20,49050.1,6,0.0381,True,Matured
DEP002666,CUST016446,2024-11-10,1857.95,6,0.0685,False,Matured
DEP002667,CUST016457,2022-10-22,40075.25,3,0.0443,False,Matured
DEP002668,CUST016458,2024-08-25,20856.96,24,0.0778,True,Active
DEP002669,CUST016494,2023-02-06,26155.67,3,0.0588,False,Matured
DEP002670,CUST016495,2023-06-12,13895.54,24,0.076,False,Active
DEP002671,CUST016500,2024-09-06,6784.61,36,0.0512,False,Active
DEP002672,CUST016510,2024-12-26,6389.13,6,0.0548,False,Withdrawn Early
DEP002673,CUST016516,2024-12-14,2135.48,24,0.0509,True,Matured
DEP002674,CUST016517,2018-11-29,25066.36,12,0.0606,False,Active
DEP002675,CUST016519,2022-06-12,48887.08,3,0.0665,False,Active
DEP002676,CUST016524,2023-08-03,48262.37,24,0.0312,True,Active
DEP002677,CUST016527,2024-06-08,33818.22,3,0.0524,False,Active
DEP002678,CUST016528,2024-08-27,32319.26,12,0.0542,False,Active
DEP002679,CUST016531,2019-04-30,13326.61,36,0.0319,True,Active
DEP002680,CUST016543,2024-12-04,31801.68,24,0.0311,False,Active
DEP002681,CUST016546,2019-11-11,19048.65,6,0.0333,False,Matured
DEP002682,CUST016561,2023-07-07,29278.88,24,0.0546,True,Active
DEP002683,CUST016571,2024-01-15,38191.87,24,0.0585,True,Matured
DEP002684,CUST016588,2024-10-04,11708.91,36,0.0715,False,Matured
DEP002685,CUST016591,2020-02-29,34166.93,6,0.0376,False,Matured
DEP002686,CUST016592,2023-03-27,20214.77,6,0.0384,False,Matured
DEP002687,CUST016593,2020-05-18,4407.11,3,0.0443,False,Active
DEP002688,CUST016603,2024-05-02,28670.47,12,0.0682,True,Matured
DEP002689,CUST016609,2024-12-19,33965.41,12,0.0414,False,Active
DEP002690,CUST016622,2019-06-27,4083.51,12,0.0377,False,Matured
DEP002691,CUST016625,2020-03-03,24406.52,24,0.0761,False,Active
DEP002692,CUST016631,2024-01-15,44848.02,12,0.0715,False,Active
DEP002693,CUST016635,2022-10-07,1293.5,3,0.0693,True,Matured
DEP002694,CUST016644,2019-09-29,10102.99,36,0.0718,False,Active
DEP002695,CUST016656,2023-01-10,45679.32,6,0.0649,False,Matured
DEP002696,CUST016658,2024-01-02,8908.27,36,0.0422,False,Matured
DEP002697,CUST016670,2020-06-20,13583.09,12,0.0738,False,Active
DEP002698,CUST016673,2024-03-18,28729.77,3,0.0412,False,Matured
DEP002699,CUST016675,2020-07-30,30403.27,3,0.0332,True,Matured
DEP002700,CUST016688,2024-12-10,26942.42,12,0.0571,False,Matured
DEP002701,CUST016695,2019-09-05,49344.25,3,0.0419,False,Withdrawn Early
DEP002702,CUST016705,2024-11-01,730.6,12,0.0666,True,Matured
DEP002703,CUST016706,2023-01-26,26755.15,24,0.0433,False,Active
DEP002704,CUST016723,2024-09-01,18505.23,12,0.0743,True,Withdrawn Early
DEP002705,CUST016729,2024-09-13,2277.89,3,0.044,False,Active
DEP002706,CUST016731,2024-12-27,46317.92,6,0.0654,False,Matured
DEP002707,CUST016735,2024-07-31,42509.03,12,0.054,True,Matured
DEP002708,CUST016743,2018-12-08,37662.58,3,0.0348,True,Matured
DEP002709,CUST016752,2023-08-15,29846.64,36,0.0525,True,Matured
DEP002710,CUST016754,2023-03-12,4870.04,12,0.043,True,Matured
DEP002711,CUST016756,2023-02-24,31019.41,24,0.0785,True,Active
DEP002712,CUST016761,2022-12-05,1544.08,12,0.0411,True,Matured
DEP002713,CUST016770,2020-02-11,37957.4,12,0.0647,True,Active
DEP002714,CUST016778,2021-09-16,13011.09,12,0.0774,True,Active
DEP002715,CUST016786,2022-06-04,49130.28,36,0.0747,False,Matured
DEP002716,CUST016793,2023-12-19,28388.59,6,0.0783,True,Matured
DEP002717,CUST016794,2020-09-06,42368.06,12,0.0615,False,Active
DEP002718,CUST016796,2019-10-23,20830.35,12,0.0723,True,Active
DEP002719,CUST016808,2020-12-02,25711.46,12,0.0626,False,Active
DEP002720,CUST016810,2022-06-28,14114.76,24,0.0342,False,Active
DEP002721,CUST016811,2023-07-20,6188.63,12,0.0608,True,Matured
DEP002722,CUST016822,2023-10-22,10353.77,12,0.0576,False,Active
DEP002723,CUST016828,2022-12-03,46898.7,12,0.0575,True,Withdrawn Early
DEP002724,CUST016834,2024-02-23,2481.73,36,0.0735,False,Withdrawn Early
DEP002725,CUST016841,2023-08-12,18494.96,24,0.0543,False,Active
DEP002726,CUST016844,2018-06-27,48928.11,24,0.0406,True,Active
DEP002727,CUST016845,2024-12-08,23100.58,24,0.0386,True,Matured
DEP002728,CUST016846,2022-12-20,39521.71,12,0.0319,False,Matured
DEP002729,CUST016850,2023-04-04,42980.43,36,0.0726,True,Active
DEP002730,CUST016860,2024-04-20,23006.46,36,0.0796,True,Withdrawn Early
DEP002731,CUST016871,2024-12-03,11484.04,12,0.0783,True,Active
DEP002732,CUST016874,2023-08-02,44489.69,3,0.0779,True,Active
DEP002733,CUST016876,2023-09-15,40124.17,24,0.0683,False,Active
DEP002734,CUST016878,2024-10-27,45143.55,6,0.0782,False,Matured
DEP002735,CUST016880,2024-06-25,46827.54,24,0.0467,False,Matured
DEP002736,CUST016883,2019-08-23,48558.29,12,0.0386,False,Matured
DEP002737,CUST016892,2023-08-03,27465.55,3,0.0543,False,Matured
DEP002738,CUST016893,2020-06-03,14746.16,3,0.0403,False,Matured
DEP002739,CUST016897,2019-05-25,5864.71,6,0.0517,True,Active
DEP002740,CUST016910,2021-03-18,16803.53,24,0.0788,False,Active
DEP002741,CUST016921,2024-05-16,38113.52,24,0.0453,False,Matured
DEP002742,CUST016932,2019-05-12,3652.03,6,0.0349,False,Matured
DEP002743,CUST016940,2024-04-21,1477.55,12,0.0349,False,Matured
DEP002744,CUST016946,2023-10-13,35095.45,12,0.0565,False,Active
DEP002745,CUST016951,2024-07-31,33041.16,12,0.0797,False,Matured
DEP002746,CUST016954,2023-09-18,47254.39,3,0.032,False,Active
DEP002747,CUST016963,2024-03-11,31671.36,3,0.0507,False,Active
DEP002748,CUST016967,2018-12-25,21031.91,6,0.0628,False,Active
DEP002749,CUST016975,2023-04-27,41921.9,24,0.0349,True,Active
DEP002750,CUST016978,2024-11-23,4338.68,36,0.0723,True,Active
DEP002751,CUST016980,2022-03-06,5212.19,12,0.0359,False,Active
DEP002752,CUST016982,2022-09-13,26092.46,6,0.072,False,Active
DEP002753,CUST016988,2021-04-19,40502.94,36,0.0388,False,Active
DEP002754,CUST017005,2024-11-19,37922.0,24,0.0312,True,Active
DEP002755,CUST017009,2017-11-19,40133.66,3,0.0648,False,Active
DEP002756,CUST017013,2019-02-20,5339.08,12,0.0679,False,Active
DEP002757,CUST017019,2024-07-26,20331.17,24,0.0372,True,Matured
DEP002758,CUST017031,2018-04-23,38891.34,12,0.0417,False,Active
DEP002759,CUST017035,2024-11-15,36523.71,12,0.0559,True,Active
DEP002760,CUST017045,2022-04-17,20247.56,6,0.0634,True,Matured
DEP002761,CUST017052,2024-03-11,27443.41,36,0.0612,False,Active
DEP002762,CUST017057,2022-08-29,14623.68,12,0.0694,False,Active
DEP002763,CUST017058,2023-10-05,42224.68,36,0.058,False,Matured
DEP002764,CUST017073,2021-09-13,9148.45,12,0.032,False,Matured
DEP002765,CUST017076,2023-07-11,31666.85,24,0.0359,False,Active
DEP002766,CUST017087,2023-05-30,13347.7,6,0.0476,True,Active
DEP002767,CUST017088,2022-08-29,37032.14,12,0.0416,False,Active
DEP002768,CUST017099,2024-10-27,23440.48,12,0.0564,False,Matured
DEP002769,CUST017101,2024-06-10,31108.59,12,0.0799,False,Active
DEP002770,CUST017102,2024-02-03,27154.17,6,0.064,False,Active
DEP002771,CUST017114,2024-11-09,48088.89,12,0.0344,True,Matured
DEP002772,CUST017115,2023-07-30,39562.47,12,0.0505,True,Active
DEP002773,CUST017116,2024-04-14,20771.09,24,0.054,True,Active
DEP002774,CUST017145,2024-12-20,22557.98,6,0.0794,True,Matured
DEP002775,CUST017154,2024-12-08,28563.2,12,0.0646,False,Active
DEP002776,CUST017157,2019-05-02,32322.03,12,0.0439,False,Active
DEP002777,CUST017171,2024-07-06,4534.16,6,0.037,False,Active
DEP002778,CUST017181,2022-04-02,47268.45,12,0.0463,True,Active
DEP002779,CUST017183,2023-11-23,45617.51,6,0.0344,False,Matured
DEP002780,CUST017184,2016-07-06,19667.39,12,0.0537,False,Active
DEP002781,CUST017185,2024-10-29,41475.51,3,0.0761,True,Active
DEP002782,CUST017193,2023-09-04,49745.92,12,0.0616,False,Active
DEP002783,CUST017194,2022-07-01,20422.05,24,0.0607,True,Matured
DEP002784,CUST017197,2024-07-25,14740.17,12,0.065,False,Matured
DEP002785,CUST017199,2022-10-27,10263.59,12,0.0568,False,Active
DEP002786,CUST017203,2024-12-29,28805.8,24,0.0498,False,Active
DEP002787,CUST017211,2022-10-06,34320.83,24,0.0582,True,Active
DEP002788,CUST017217,2024-12-01,13729.57,12,0.074,False,Matured
DEP002789,CUST017219,2024-04-11,24553.11,24,0.0453,True,Matured
DEP002790,CUST017227,2023-06-04,47749.16,6,0.052,True,Matured
DEP002791,CUST017235,2018-04-28,14115.18,6,0.0567,False,Matured
DEP002792,CUST017240,2023-11-08,30001.42,3,0.0776,True,Active
DEP002793,CUST017242,2023-08-29,41218.69,3,0.0534,False,Withdrawn Early
DEP002794,CUST017244,2021-01-23,32213.89,12,0.0631,False,Active
DEP002795,CUST017250,2023-04-14,36045.56,6,0.0421,False,Withdrawn Early
DEP002796,CUST017254,2023-09-23,43799.16,12,0.0634,False,Matured
DEP002797,CUST017261,2024-06-03,3475.12,6,0.0348,False,Active
DEP002798,CUST017266,2022-06-10,9748.74,36,0.0668,True,Active
DEP002799,CUST017274,2021-08-29,26143.02,6,0.0622,True,Withdrawn Early
DEP002800,CUST017276,2021-11-02,36841.05,6,0.0578,False,Active
DEP002801,CUST017278,2017-12-02,38923.9,24,0.0636,True,Active
DEP002802,CUST017279,2019-07-10,37083.67,12,0.069,False,Matured
DEP002803,CUST017284,2020-10-24,26568.65,6,0.0762,False,Withdrawn Early
DEP002804,CUST017287,2024-05-23,45993.05,12,0.0383,False,Active
DEP002805,CUST017342,2022-02-19,37893.56,3,0.0559,False,Active
DEP002806,CUST017345,2024-10-09,9874.57,12,0.0538,False,Active
DEP002807,CUST017349,2024-12-21,28853.75,6,0.0429,True,Active
DEP002808,CUST017351,2024-12-14,13464.19,36,0.064,False,Active
DEP002809,CUST017353,2024-11-02,15272.05,6,0.0776,False,Active
DEP002810,CUST017361,2024-11-06,8632.45,36,0.0471,False,Matured
DEP002811,CUST017377,2024-12-30,49131.59,12,0.0361,False,Active
DEP002812,CUST017385,2024-11-25,40447.03,6,0.0432,True,Withdrawn Early
DEP002813,CUST017389,2023-01-10,6167.41,3,0.0721,False,Active
DEP002814,CUST017391,2024-06-05,27225.68,3,0.0468,False,Matured
DEP002815,CUST017394,2023-09-09,35046.09,6,0.0755,True,Active
DEP002816,CUST017395,2023-08-31,3107.4,6,0.0579,True,Withdrawn Early
DEP002817,CUST017402,2019-08-20,44607.74,12,0.048,True,Active
DEP002818,CUST017404,2024-12-30,40197.78,12,0.0673,False,Matured
DEP002819,CUST017409,2024-08-27,40854.15,24,0.0314,False,Active
DEP002820,CUST017411,2024-10-27,36849.59,3,0.0736,False,Active
DEP002821,CUST017433,2024-04-26,47445.61,24,0.0401,False,Matured
DEP002822,CUST017444,2023-11-10,26979.54,12,0.0732,True,Active
DEP002823,CUST017446,2021-01-25,41707.0,3,0.0783,False,Active
DEP002824,CUST017453,2023-08-11,5335.47,3,0.0517,False,Active
DEP002825,CUST017456,2024-10-25,11476.54,12,0.0483,True,Matured
DEP002826,CUST017457,2024-04-21,38078.52,36,0.0667,True,Withdrawn Early
DEP002827,CUST017465,2017-05-11,14476.94,6,0.0557,False,Active
DEP002828,CUST017469,2023-07-19,4036.92,36,0.0389,True,Matured
DEP002829,CUST017477,2022-02-12,43017.91,6,0.0686,True,Withdrawn Early
DEP002830,CUST017484,2024-05-12,3308.06,24,0.0635,False,Active
DEP002831,CUST017506,2021-06-06,42589.65,3,0.0395,True,Withdrawn Early
DEP002832,CUST017507,2018-11-19,20631.55,12,0.0351,False,Active
DEP002833,CUST017510,2023-01-20,3286.11,12,0.0528,True,Matured
DEP002834,CUST017522,2024-06-24,34159.67,12,0.0349,True,Active
DEP002835,CUST017537,2020-02-19,3760.54,3,0.0444,False,Matured
DEP002836,CUST017545,2018-02-17,41839.23,24,0.034,True,Active
DEP002837,CUST017549,2022-07-16,2695.91,6,0.0417,False,Active
DEP002838,CUST017555,2024-10-22,23005.54,6,0.0378,True,Active
DEP002839,CUST017559,2024-10-23,22485.5,36,0.0743,False,Active
DEP002840,CUST017572,2017-10-23,26879.41,24,0.0463,True,Matured
DEP002841,CUST017600,2017-11-30,18772.49,3,0.0752,False,Active
DEP002842,CUST017601,2024-11-08,40931.9,12,0.0392,True,Active
DEP002843,CUST017606,2024-02-14,20562.11,12,0.0303,True,Withdrawn Early
DEP002844,CUST017614,2023-09-16,22904.12,6,0.0503,False,Active
DEP002845,CUST017620,2024-01-27,6593.24,3,0.0693,True,Matured
DEP002846,CUST017621,2023-09-25,37116.83,6,0.0694,True,Active
DEP002847,CUST017630,2024-10-31,25917.45,6,0.0431,True,Active
DEP002848,CUST017640,2022-04-28,830.28,6,0.0707,False,Active
DEP002849,CUST017646,2023-07-11,18450.19,6,0.0575,True,Active
DEP002850,CUST017653,2024-02-22,2983.47,12,0.0715,False,Active
DEP002851,CUST017656,2023-08-15,45910.96,6,0.0364,True,Active
DEP002852,CUST017662,2022-08-31,29213.02,36,0.0792,False,Active
DEP002853,CUST017665,2021-06-18,13389.36,3,0.0547,True,Matured
DEP002854,CUST017671,2024-09-10,18035.86,24,0.0651,True,Active
DEP002855,CUST017673,2024-10-27,40021.19,12,0.0464,False,Active
DEP002856,CUST017676,2024-05-30,18208.79,6,0.0562,True,Active
DEP002857,CUST017688,2024-06-24,25793.25,6,0.0343,False,Matured
DEP002858,CUST017689,2019-01-16,39808.6,12,0.0571,True,Matured
DEP002859,CUST017692,2022-08-07,44024.2,6,0.0718,True,Active
DEP002860,CUST017696,2022-06-20,2298.95,24,0.0673,False,Withdrawn Early
DEP002861,CUST017707,2023-10-24,17587.94,6,0.0339,True,Matured
DEP002862,CUST017710,2024-05-18,24630.9,6,0.075,False,Matured
DEP002863,CUST017712,2024-09-16,22647.5,24,0.0483,False,Active
DEP002864,CUST017717,2022-08-28,13832.09,12,0.0764,False,Withdrawn Early
DEP002865,CUST017718,2021-10-25,7273.11,12,0.0589,True,Active
DEP002866,CUST017731,2024-12-19,34351.59,6,0.076,False,Active
DEP002867,CUST017752,2023-10-03,1989.4,6,0.046,True,Active
DEP002868,CUST017754,2020-06-23,22125.8,6,0.0671,False,Matured
DEP002869,CUST017755,2024-12-11,27283.55,12,0.061,False,Active
DEP002870,CUST017756,2021-08-24,2577.59,3,0.0556,True,Matured
DEP002871,CUST017761,2023-11-05,8777.55,12,0.0603,False,Matured
DEP002872,CUST017764,2023-07-08,35077.11,3,0.0338,False,Matured
DEP002873,CUST017775,2023-12-22,10509.29,24,0.0706,False,Withdrawn Early
DEP002874,CUST017793,2021-06-19,49827.52,3,0.0683,True,Active
DEP002875,CUST017806,2024-01-11,10969.53,36,0.0668,False,Matured
DEP002876,CUST017813,2022-11-19,9825.24,12,0.0616,False,Matured
DEP002877,CUST017814,2022-08-21,14233.24,6,0.0419,False,Active
DEP002878,CUST017832,2024-10-03,22359.86,12,0.0698,True,Active
DEP002879,CUST017833,2024-09-03,18736.3,6,0.0365,True,Active
DEP002880,CUST017838,2023-11-01,42374.96,12,0.0605,False,Matured
DEP002881,CUST017846,2021-08-02,16880.53,24,0.0756,False,Active
DEP002882,CUST017859,2023-03-25,8986.15,3,0.0563,False,Active
DEP002883,CUST017868,2021-11-14,14386.08,12,0.0412,False,Active
DEP002884,CUST017878,2022-08-15,42332.72,12,0.0312,False,Active
DEP002885,CUST017888,2020-11-09,32084.64,12,0.0336,False,Matured
DEP002886,CUST017917,2023-10-03,10134.02,6,0.0504,True,Active
DEP002887,CUST017922,2022-07-25,5258.58,12,0.0683,True,Matured
DEP002888,CUST017924,2018-12-21,559.73,6,0.0312,False,Withdrawn Early
DEP002889,CUST017927,2024-09-18,18443.53,12,0.0421,False,Active
DEP002890,CUST017930,2020-03-30,28664.15,36,0.062,False,Matured
DEP002891,CUST017931,2020-04-26,41040.56,12,0.0403,False,Active
DEP002892,CUST017945,2024-10-30,35793.28,24,0.0406,False,Active
DEP002893,CUST017959,2023-05-05,10362.43,6,0.0769,True,Active
DEP002894,CUST017962,2021-06-30,44602.38,3,0.0652,True,Matured
DEP002895,CUST017976,2023-01-15,35569.17,24,0.0645,False,Active
DEP002896,CUST017979,2024-04-24,8466.07,12,0.0481,False,Active
