customer_id,signup_date,birth_year,age,age_band,gender,region,city,branch_id,employment_status,occupation_group,income_band,annual_income,education_level,marital_status,customer_type,acquisition_channel,acquisition_campaign_flag,relationship_start_date,tenure_years,digital_adoption,mobile_banking_user,internet_banking_user,premium_customer_flag,salary_customer_flag,customer_status,churn_flag,risk_segment,recency_months,frequency_avg_monthly_txns,monetary_avg_balance,r_score,f_score,m_score,rfm_score,rfm_segment,customer_value_score,value_segment,lifecycle_segment,behavioral_segment,digital_segment,customer_lifetime_value,products_owned_count,multi_product_flag
CUST018590,2020-05-09,2003,23,18-25,Male,Region-07,Region-07-City-1,BR003,Employed,Professional,<15K,2300.0,High School,Married,Individual,CH02,False,2020-05-09,4.65,High,True,True,False,False,Dormant,False,Elevated,0,0.67,286.55,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Digital First,High,-6.18,7,True
CUST018591,2017-08-16,1958,68,66+,Female,Region-06,Region-06-City-1,BR025,Student,Professional,<15K,4500.0,Master,Single,Individual,CH08,True,2017-08-16,7.38,High,True,True,False,False,Active,False,Moderate,0,0.58,395.65,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Digital First,High,46.89,1,False
CUST018592,2017-05-22,1999,27,26-35,Male,Region-05,Region-05-City-3,BR017,Retired,Other,<15K,2200.0,High School,Single,Individual,CH03,False,2017-05-22,7.61,High,True,True,False,False,Dormant,False,Low,0,0.12,284.46,3,1,2,312,Potential Loyalist,40.0,Mass Affluent,Established,Digital First,High,21.25,2,True
CUST018593,2018-01-12,1957,69,66+,Male,Region-04,Region-04-City-3,BR013,Employed,Manual Labor,<15K,8000.0,Diploma,Married,Individual,CH10,False,2018-01-12,6.97,High,True,True,False,True,Active,False,Elevated,0,2.46,1472.52,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,95.7,2,True
CUST018594,2016-02-16,1970,56,56-65,Male,Region-12,Region-12-City-3,BR009,Employed,Manual Labor,<15K,7800.0,High School,Divorced,Individual,CH11,True,2016-02-16,8.87,High,True,True,False,True,Active,False,Moderate,0,3.0,980.7,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,131.65,4,True
CUST018595,2020-04-25,2004,22,18-25,Male,Region-05,Region-05-City-3,BR005,Self-Employed,Manual Labor,<15K,1200.0,High School,Widowed,Small Business,CH08,False,2020-04-25,4.68,High,True,True,False,False,Active,False,Low,0,1.42,265.49,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Digital First,High,29.39,3,True
CUST018596,2023-12-10,1959,67,66+,Male,Region-02,Region-02-City-1,BR006,Employed,Manual Labor,<15K,6700.0,Master,Single,Individual,CH08,False,2023-12-10,1.06,Medium,False,True,False,False,Active,False,Elevated,0,0.71,660.43,3,2,3,323,Potential Loyalist,53.3,Affluent,Growing,Low Engagement,Medium,33.94,1,False
CUST018597,2020-06-28,1958,68,66+,Male,Region-06,Region-06-City-1,BR020,Self-Employed,Manual Labor,15K-30K,26900.0,Bachelor,Married,Individual,CH11,False,2020-06-28,4.51,High,True,True,False,False,Active,False,Moderate,0,1.92,2539.75,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,343.36,3,True
CUST018598,2022-01-29,1983,43,36-45,Female,Region-05,Region-05-City-3,BR008,Employed,Public Sector,<15K,6700.0,Bachelor,Divorced,Individual,CH05,False,2022-01-29,2.92,Medium,True,False,False,True,Active,False,Moderate,0,1.17,908.21,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Low Engagement,Medium,102.06,5,True
CUST018599,2017-06-22,1960,66,66+,Male,Region-12,Region-12-City-1,BR022,Employed,Manual Labor,<15K,8200.0,Bachelor,Single,Individual,CH11,True,2017-06-22,7.53,Low,False,False,False,True,Dormant,False,Moderate,0,0.17,1593.94,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Branch Dependent,Low,151.43,3,True
CUST018600,2017-12-29,1951,75,66+,Female,Region-10,Region-10-City-3,BR025,Employed,Professional,15K-30K,16400.0,High School,Married,Individual,CH04,False,2017-12-29,7.01,Low,False,False,False,True,Active,False,Moderate,0,0.42,3030.06,3,2,5,325,Potential Loyalist,66.7,High Value,Established,Branch Dependent,Low,300.05,1,False
CUST018601,2021-02-18,1988,38,36-45,Female,Region-06,Region-06-City-2,BR001,Employed,Professional,<15K,5600.0,High School,Divorced,Small Business,CH01,True,2021-02-18,3.87,High,True,True,False,True,Active,False,Low,0,0.75,1534.51,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Digital First,High,145.23,2,True
CUST018602,2021-06-17,2002,24,18-25,Male,Region-10,Region-10-City-1,BR021,Retired,Professional,<15K,1200.0,Diploma,Single,Individual,CH02,True,2021-06-17,3.54,Medium,True,False,False,False,Churned,True,High,17,0.25,25.6,1,1,1,111,Lost,20.0,Mass,Churned,Low Engagement,Medium,-63.95,5,True
CUST018603,2023-07-01,1991,35,26-35,Male,Region-05,Region-05-City-3,BR006,Employed,Professional,<15K,5500.0,Diploma,Single,Individual,CH04,True,2023-07-01,1.5,High,True,True,False,True,Churned,True,Elevated,17,0.12,175.43,1,1,1,111,Lost,20.0,Mass,Churned,Digital First,High,-0.82,2,True
CUST018604,2024-07-14,2003,23,18-25,Male,Region-03,Region-03-City-3,BR013,Employed,Professional,<15K,8500.0,High School,Single,Individual,CH04,True,2024-07-14,0.47,High,True,True,False,False,Dormant,False,High,0,0.21,1636.02,3,1,4,314,Potential Loyalist,53.3,Affluent,New,Digital First,High,-17.84,6,True
CUST018605,2022-02-17,1978,48,46-55,Female,Region-08,Region-08-City-2,BR012,Employed,Clerical,<15K,1900.0,Bachelor,Single,Small Business,CH06,True,2022-02-17,2.87,High,True,True,False,False,Active,False,Low,0,1.54,128.21,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Digital First,High,24.13,4,True
CUST018606,2022-10-09,1983,43,36-45,Male,Region-08,Region-08-City-3,BR009,Employed,Professional,<15K,5500.0,Diploma,Divorced,Individual,CH05,False,2022-10-09,2.23,High,True,True,False,True,Active,False,Elevated,0,1.38,608.33,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,33.0,4,True
CUST018607,2022-07-22,2004,22,18-25,Male,Region-04,Region-04-City-1,BR024,Employed,Manual Labor,<15K,1200.0,Bachelor,Single,Individual,CH09,True,2022-07-22,2.44,High,True,True,False,True,Active,False,Moderate,0,1.62,267.35,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Digital First,High,30.53,2,True
CUST018608,2016-01-08,1977,49,46-55,Female,Region-03,Region-03-City-3,BR006,Employed,Other,<15K,5300.0,Diploma,Single,Small Business,CH02,False,2016-01-08,8.98,High,True,True,False,True,Churned,True,Elevated,14,0.5,263.3,1,2,1,121,Lost,26.7,Mass Affluent,Churned,Digital First,High,6.24,4,True
CUST018609,2018-11-07,1952,74,66+,Male,Region-01,Region-01-City-2,BR023,Self-Employed,Manager,<15K,8200.0,Bachelor,Married,Individual,CH09,False,2018-11-07,6.15,Medium,False,True,False,False,Active,False,Low,0,0.46,632.16,3,2,3,323,Potential Loyalist,53.3,Affluent,Established,Low Engagement,Medium,84.47,4,True
CUST018610,2020-01-03,1963,63,56-65,Female,Region-05,Region-05-City-2,BR022,Retired,Professional,<15K,6700.0,High School,Single,Corporate,CH09,True,2020-01-03,4.99,High,True,True,False,False,Active,False,Moderate,0,0.17,1982.73,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Digital First,High,171.57,3,True
CUST018611,2023-04-29,1984,42,36-45,Male,Region-09,Region-09-City-2,BR017,Employed,Manual Labor,<15K,2700.0,Diploma,Single,Individual,CH05,True,2023-04-29,1.68,High,True,True,False,True,Dormant,False,Moderate,0,0.0,1310.68,3,1,4,314,Potential Loyalist,53.3,Affluent,Growing,Digital First,High,99.64,3,True
CUST018612,2017-06-04,1997,29,26-35,Male,Region-10,Region-10-City-3,BR019,Employed,Manager,<15K,1500.0,Bachelor,Single,Individual,CH02,True,2017-06-04,7.58,High,True,True,False,False,Active,False,Low,0,0.62,258.55,3,2,1,321,Potential Loyalist,40.0,Mass Affluent,Established,Digital First,High,21.52,3,True
CUST018613,2019-03-05,1983,43,36-45,Female,Region-04,Region-04-City-3,BR020,Employed,Clerical,<15K,7800.0,High School,Married,Individual,CH06,True,2019-03-05,5.83,High,True,True,False,False,Active,False,Low,0,1.29,1183.53,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,133.62,7,True
CUST018614,2020-05-01,1972,54,46-55,Female,Region-08,Region-08-City-3,BR018,Employed,Other,<15K,10200.0,High School,Married,Individual,CH11,True,2020-05-01,4.67,High,True,True,False,False,Active,False,Low,0,2.75,942.58,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,145.22,5,True
CUST018615,2020-10-07,1967,59,56-65,Male,Region-03,Region-03-City-2,BR004,Retired,Clerical,<15K,4000.0,High School,Married,Individual,CH09,False,2020-10-07,4.23,High,True,True,False,False,Active,False,Low,0,0.83,1077.06,3,3,4,334,Potential Loyalist,66.7,High Value,Established,Digital First,High,102.6,5,True
CUST018616,2019-12-30,1987,39,36-45,Female,Region-03,Region-03-City-3,BR010,Self-Employed,Manager,<15K,1200.0,Bachelor,Divorced,Individual,CH08,True,2019-12-30,5.0,Medium,False,True,False,False,Churned,True,Moderate,3,0.62,97.33,1,2,1,121,Lost,26.7,Mass Affluent,Churned,Low Engagement,Medium,7.22,5,True
CUST018617,2017-06-08,1999,27,26-35,Male,Region-07,Region-07-City-3,BR015,Retired,Professional,<15K,1200.0,High School,Married,Individual,CH09,False,2017-06-08,7.56,Medium,False,True,False,False,Active,False,Low,0,1.79,160.27,3,5,1,351,Potential Loyalist,60.0,Affluent,Loyal,Transaction Heavy,Medium,26.64,3,True
CUST018618,2018-07-02,1965,61,56-65,Male,Region-04,Region-04-City-2,BR013,Employed,Public Sector,<15K,9700.0,High School,Single,Individual,CH09,False,2018-07-02,6.5,Low,False,False,False,True,Churned,True,Elevated,6,0.54,1630.39,1,2,4,124,At Risk,46.7,Affluent,Churned,Branch Dependent,Low,91.63,2,True
CUST018619,2020-08-06,1980,46,46-55,Male,Region-02,Region-02-City-1,BR020,Retired,Manual Labor,<15K,3600.0,Bachelor,Married,Individual,CH08,False,2020-08-06,4.4,High,True,True,False,False,Active,False,Moderate,0,1.42,414.76,3,4,2,342,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,51.48,1,False
CUST018620,2018-12-20,1973,53,46-55,Male,Region-03,Region-03-City-3,BR024,Unemployed,Professional,<15K,1200.0,Diploma,Married,Individual,CH04,False,2018-12-20,6.03,High,True,True,False,False,Active,False,High,0,1.83,367.51,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,-46.31,2,True
CUST018621,2016-08-19,1963,63,56-65,Male,Region-04,Region-04-City-1,BR006,Student,Public Sector,<15K,1200.0,Master,Married,Individual,CH03,False,2016-08-19,8.37,High,True,True,False,False,Dormant,False,Moderate,0,0.08,257.76,3,1,1,311,Potential Loyalist,33.3,Mass Affluent,Established,Digital First,High,13.18,3,True
CUST018622,2022-01-05,1972,54,46-55,Female,Region-04,Region-04-City-3,BR021,Employed,Business Owner,15K-30K,21400.0,High School,Divorced,Individual,CH09,True,2022-01-05,2.99,Medium,True,False,False,False,Active,False,Moderate,0,1.46,1727.26,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Deposit Heavy,Medium,244.68,2,True
CUST018623,2016-11-22,1954,72,66+,Male,Region-07,Region-07-City-3,BR004,Student,Clerical,<15K,4100.0,Master,Single,Individual,CH02,True,2016-11-22,8.11,Low,False,False,False,False,Active,False,High,0,1.25,711.21,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Branch Dependent,Low,-34.79,4,True
CUST018624,2019-07-06,1979,47,46-55,Female,Region-11,Region-11-City-2,BR025,Self-Employed,Professional,<15K,14900.0,High School,Single,Small Business,CH07,False,2019-07-06,5.49,Medium,True,False,False,False,Churned,True,Low,14,0.58,1228.57,1,2,4,124,At Risk,46.7,Affluent,Churned,Low Engagement,Medium,171.07,3,True
CUST018625,2023-04-08,1955,71,66+,Male,Region-12,Region-12-City-3,BR015,Self-Employed,Manual Labor,<15K,6600.0,Diploma,Divorced,Individual,CH07,False,2023-04-08,1.73,High,True,True,False,False,Churned,True,High,13,0.58,692.57,1,2,3,123,At Risk,40.0,Mass Affluent,Churned,Digital First,High,-30.32,2,True
CUST018626,2016-04-20,1976,50,46-55,Male,Region-07,Region-07-City-1,BR025,Employed,Public Sector,<15K,5800.0,Diploma,Married,Individual,CH03,True,2016-04-20,8.7,Medium,False,True,False,True,Active,False,Low,0,0.92,466.5,3,3,2,332,Potential Loyalist,53.3,Affluent,Established,Low Engagement,Medium,69.05,3,True
CUST018627,2018-10-21,1999,27,26-35,Female,Region-03,Region-03-City-3,BR023,Employed,Other,<15K,1300.0,Bachelor,Single,Individual,CH05,False,2018-10-21,6.2,High,True,True,False,False,Churned,True,Low,14,0.04,84.53,1,1,1,111,Lost,20.0,Mass,Churned,Digital First,High,0.38,3,True
CUST018628,2021-06-24,1958,68,66+,Male,Region-03,Region-03-City-1,BR001,Student,Clerical,<15K,2200.0,Master,Married,Individual,CH12,False,2021-06-24,3.52,High,True,True,False,False,Active,False,Moderate,0,1.62,347.72,3,4,2,342,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,41.49,4,True
CUST018629,2023-01-03,1963,63,56-65,Male,Region-06,Region-06-City-3,BR025,Unemployed,Clerical,<15K,2500.0,Bachelor,Widowed,Individual,CH09,True,2023-01-03,1.99,Medium,False,True,False,False,Active,False,Critical,0,1.25,1132.94,3,4,4,344,Potential Loyalist,73.3,High Value,Growing,Low Engagement,Medium,-137.95,2,True
CUST018630,2016-10-04,1989,37,36-45,Male,Region-09,Region-09-City-1,BR025,Retired,Clerical,<15K,3500.0,Master,Married,Individual,CH10,True,2016-10-04,8.24,Low,False,False,False,False,Dormant,False,Low,0,0.33,503.9,3,1,2,312,Potential Loyalist,40.0,Mass Affluent,Established,Branch Dependent,Low,48.47,2,True
CUST018631,2017-08-01,1999,27,26-35,Male,Region-07,Region-07-City-3,BR011,Employed,Manual Labor,<15K,3100.0,High School,Single,Individual,CH07,True,2017-08-01,7.42,High,True,True,False,True,Churned,True,Low,6,0.88,245.04,1,3,1,131,At Risk,33.3,Mass Affluent,Churned,Digital First,High,32.51,7,True
CUST018632,2024-07-10,2002,24,18-25,Male,Region-02,Region-02-City-2,BR012,Employed,Clerical,<15K,1400.0,Diploma,Single,Small Business,CH12,False,2024-07-10,0.48,High,True,True,False,True,Churned,True,High,5,1.29,142.81,1,4,1,141,At Risk,40.0,Mass Affluent,Churned,Digital First,High,-52.32,2,True
CUST018633,2019-04-03,1956,70,66+,Female,Region-09,Region-09-City-2,BR012,Employed,Public Sector,<15K,7400.0,Bachelor,Married,Individual,CH04,False,2019-04-03,5.75,Low,False,False,False,True,Active,False,Moderate,0,0.83,2537.34,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Branch Dependent,Low,221.81,5,True
CUST018634,2023-11-24,1963,63,56-65,Male,Region-04,Region-04-City-1,BR014,Employed,Manual Labor,<15K,6600.0,Bachelor,Single,Individual,CH02,False,2023-11-24,1.1,Medium,True,False,False,True,Active,False,Low,0,1.54,913.03,3,4,3,343,Potential Loyalist,66.7,High Value,Growing,Low Engagement,Medium,108.76,1,False
CUST018635,2022-04-19,2004,22,18-25,Male,Region-07,Region-07-City-3,BR016,Employed,Other,<15K,3400.0,High School,Single,Individual,CH12,False,2022-04-19,2.7,High,True,True,False,False,Churned,True,Elevated,4,1.92,352.23,1,5,2,152,At Risk,53.3,Affluent,Churned,Digital First,High,15.6,5,True
CUST018636,2019-11-10,1977,49,46-55,Male,Region-11,Region-11-City-2,BR003,Employed,Professional,<15K,10200.0,High School,Single,Individual,CH04,True,2019-11-10,5.14,Medium,True,False,False,False,Active,False,Low,0,1.38,2310.26,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,240.28,4,True
CUST018637,2022-09-13,1995,31,26-35,Male,Region-09,Region-09-City-2,BR001,Employed,Clerical,<15K,4800.0,Bachelor,Married,Individual,CH05,True,2022-09-13,2.3,Low,False,False,False,True,Active,False,Moderate,0,0.88,379.55,3,3,2,332,Potential Loyalist,53.3,Affluent,Established,Branch Dependent,Low,49.27,1,False
CUST018638,2020-05-08,1950,76,66+,Female,Region-07,Region-07-City-1,BR002,Employed,Professional,15K-30K,16200.0,Diploma,Single,Individual,CH07,False,2020-05-08,4.65,Low,False,False,False,False,Dormant,False,Low,0,0.12,3842.66,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Branch Dependent,Low,364.42,3,True
CUST018639,2021-02-02,1956,70,66+,Female,Region-11,Region-11-City-3,BR014,Employed,Public Sector,<15K,5400.0,High School,Married,Individual,CH10,False,2021-02-02,3.91,Medium,False,True,False,False,Churned,True,Elevated,11,0.62,298.24,1,2,2,122,Lost,33.3,Mass Affluent,Churned,Low Engagement,Medium,9.67,4,True
CUST018640,2019-09-27,1961,65,56-65,Male,Region-03,Region-03-City-1,BR014,Employed,Public Sector,<15K,3800.0,High School,Married,Individual,CH01,False,2019-09-27,5.26,Low,False,False,False,True,Active,False,High,0,0.79,850.87,3,3,3,333,Potential Loyalist,60.0,Affluent,Established,Branch Dependent,Low,-40.09,3,True
CUST018641,2017-10-13,1954,72,66+,Male,Region-04,Region-04-City-2,BR016,Employed,Business Owner,30K-55K,43600.0,PhD,Married,Individual,CH08,False,2017-10-13,7.22,High,True,True,False,True,Active,False,Elevated,0,2.04,15342.43,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,921.29,5,True
CUST018642,2023-07-15,1998,28,26-35,Male,Region-04,Region-04-City-2,BR007,Employed,Public Sector,<15K,1700.0,Bachelor,Divorced,Individual,CH09,True,2023-07-15,1.46,High,True,True,False,False,Active,False,Low,0,1.08,362.76,3,3,2,332,Potential Loyalist,53.3,Affluent,Growing,Digital First,High,35.29,5,True
CUST018643,2017-10-28,1994,32,26-35,Male,Region-11,Region-11-City-3,BR004,Self-Employed,Manual Labor,<15K,3200.0,Bachelor,Married,Individual,CH10,False,2017-10-28,7.18,High,True,True,False,False,Active,False,Moderate,0,1.54,703.99,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,73.92,2,True
CUST018644,2022-12-09,1971,55,46-55,Female,Region-11,Region-11-City-1,BR007,Employed,Public Sector,15K-30K,21000.0,Bachelor,Married,Individual,CH03,False,2022-12-09,2.06,Low,False,False,False,True,Active,False,High,0,1.08,1860.19,3,3,5,335,Potential Loyalist,73.3,High Value,Loyal,Branch Dependent,Low,53.49,4,True
CUST018645,2024-08-15,1954,72,66+,Male,Region-04,Region-04-City-3,BR021,Retired,Clerical,<15K,6300.0,Bachelor,Widowed,Individual,CH03,False,2024-08-15,0.38,Medium,False,True,False,False,Active,False,Moderate,0,0.5,1070.28,3,2,4,324,Potential Loyalist,60.0,Affluent,New,Low Engagement,Medium,105.03,2,True
CUST018646,2020-12-09,1955,71,66+,Female,Region-03,Region-03-City-1,BR012,Employed,Manager,<15K,4900.0,High School,Divorced,Individual,CH01,True,2020-12-09,4.06,Low,False,False,False,True,Active,False,Elevated,0,1.83,761.3,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Branch Dependent,Low,40.93,4,True
CUST018647,2022-03-24,1964,62,56-65,Female,Region-10,Region-10-City-1,BR014,Employed,Other,<15K,9000.0,Diploma,Married,Individual,CH10,True,2022-03-24,2.77,Low,False,False,False,False,Dormant,False,Elevated,0,0.33,2725.68,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Branch Dependent,Low,137.31,1,False
CUST018648,2023-04-11,1989,37,36-45,Female,Region-06,Region-06-City-2,BR003,Retired,Manager,<15K,5100.0,Bachelor,Married,Individual,CH11,True,2023-04-11,1.72,Medium,True,False,False,False,Active,False,Elevated,0,0.75,616.77,3,2,3,323,Potential Loyalist,53.3,Affluent,Growing,Low Engagement,Medium,24.21,5,True
CUST018649,2021-02-24,1994,32,26-35,Male,Region-08,Region-08-City-3,BR022,Self-Employed,Professional,<15K,5500.0,Master,Single,Individual,CH09,False,2021-02-24,3.85,High,True,True,False,False,Active,False,Low,0,0.58,909.68,3,2,3,323,Potential Loyalist,53.3,Affluent,Established,Digital First,High,91.62,4,True
CUST018650,2017-03-05,1979,47,46-55,Male,Region-03,Region-03-City-2,BR005,Self-Employed,Clerical,30K-55K,40200.0,Master,Single,Individual,CH02,False,2017-03-05,7.82,High,True,True,False,False,Active,False,Moderate,0,3.67,2738.89,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,446.88,2,True
CUST018651,2019-09-13,1999,27,26-35,Female,Region-07,Region-07-City-1,BR014,Unemployed,Professional,<15K,1200.0,Bachelor,Married,Individual,CH02,False,2019-09-13,5.3,High,True,True,False,False,Active,False,High,0,2.12,295.66,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,-42.95,4,True
CUST018652,2018-06-07,2001,25,18-25,Female,Region-09,Region-09-City-3,BR025,Student,Clerical,<15K,1200.0,Master,Married,Individual,CH09,False,2018-06-07,6.57,High,True,True,False,False,Churned,True,Moderate,14,0.5,33.98,1,2,1,121,Lost,26.7,Mass Affluent,Churned,Digital First,High,1.19,4,True
CUST018653,2023-08-03,1992,34,26-35,Female,Region-06,Region-06-City-1,BR008,Employed,Public Sector,<15K,1600.0,High School,Married,Individual,CH06,True,2023-08-03,1.41,High,True,True,False,False,Dormant,False,High,0,0.12,236.57,3,1,1,311,Potential Loyalist,33.3,Mass Affluent,Growing,Digital First,High,-62.96,4,True
CUST018654,2024-03-30,1954,72,66+,Male,Region-10,Region-10-City-1,BR012,Student,Manager,<15K,2600.0,High School,Single,Individual,CH04,False,2024-03-30,0.76,Low,False,False,False,False,Active,False,Critical,0,0.62,857.91,3,2,3,323,Potential Loyalist,53.3,Affluent,Growing,Branch Dependent,Low,-135.0,2,True
CUST018655,2021-12-06,1998,28,26-35,Male,Region-07,Region-07-City-2,BR010,Student,Manager,<15K,1200.0,High School,Married,Individual,CH01,False,2021-12-06,3.07,High,True,True,False,False,Active,False,Moderate,0,1.21,74.62,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Digital First,High,12.08,6,True
CUST018656,2018-01-07,1999,27,26-35,Male,Region-07,Region-07-City-3,BR008,Employed,Clerical,<15K,1400.0,High School,Married,Individual,CH01,False,2018-01-07,6.98,High,True,True,False,True,Active,False,Low,0,1.92,447.78,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,51.34,4,True
CUST018657,2017-01-10,1980,46,46-55,Male,Region-03,Region-03-City-2,BR024,Employed,Manual Labor,<15K,4400.0,Bachelor,Married,Individual,CH01,False,2017-01-10,7.97,Medium,True,False,False,False,Churned,True,Elevated,12,0.12,449.8,1,1,2,112,Lost,26.7,Mass Affluent,Churned,Low Engagement,Medium,6.19,3,True
CUST018658,2024-01-05,1982,44,36-45,Male,Region-09,Region-09-City-3,BR019,Self-Employed,Other,<15K,6200.0,Bachelor,Married,Individual,CH03,True,2024-01-05,0.99,High,True,True,False,False,Active,False,Elevated,0,0.04,408.39,3,1,2,312,Potential Loyalist,40.0,Mass Affluent,Growing,Digital First,High,12.61,4,True
CUST018659,2020-09-02,1992,34,26-35,Female,Region-06,Region-06-City-3,BR012,Retired,Manager,<15K,1700.0,High School,Married,Individual,CH01,True,2020-09-02,4.33,High,True,True,False,False,Active,False,Moderate,0,0.38,291.48,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Digital First,High,21.43,3,True
CUST018660,2021-05-21,1982,44,36-45,Female,Region-08,Region-08-City-3,BR016,Employed,Manual Labor,<15K,9700.0,High School,Married,Individual,CH03,True,2021-05-21,3.61,High,True,True,False,False,Active,False,Moderate,0,2.79,2040.91,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,221.7,3,True
CUST018661,2018-04-15,1968,58,56-65,Female,Region-08,Region-08-City-2,BR013,Employed,Manual Labor,<15K,4800.0,Master,Single,Individual,CH06,False,2018-04-15,6.71,Low,False,False,False,False,Active,False,Moderate,0,1.17,1390.87,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Branch Dependent,Low,129.49,1,False
CUST018662,2023-02-02,1988,38,36-45,Female,Region-05,Region-05-City-3,BR024,Employed,Manual Labor,<15K,5400.0,Diploma,Single,Individual,CH01,True,2023-02-02,1.91,High,True,True,False,True,Active,False,Low,0,2.42,521.43,3,5,2,352,Potential Loyalist,66.7,High Value,Growing,Digital First,High,83.11,4,True
CUST018663,2020-08-07,1993,33,26-35,Female,Region-05,Region-05-City-3,BR019,Self-Employed,Business Owner,<15K,4900.0,High School,Single,Individual,CH04,False,2020-08-07,4.4,High,True,True,False,False,Active,False,High,0,1.29,777.84,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,-30.94,5,True
CUST018664,2017-05-06,1957,69,66+,Male,Region-04,Region-04-City-2,BR008,Employed,Manager,<15K,3000.0,High School,Married,Corporate,CH03,False,2017-05-06,7.66,Low,False,False,False,True,Active,False,Elevated,0,0.29,698.97,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Branch Dependent,Low,12.41,2,True
CUST018665,2020-10-10,1987,39,36-45,Female,Region-05,Region-05-City-1,BR021,Employed,Professional,<15K,12600.0,Bachelor,Single,Individual,CH03,False,2020-10-10,4.22,Medium,False,True,False,False,Active,False,Moderate,0,1.79,1938.91,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Deposit Heavy,Medium,213.17,7,True
CUST018666,2017-12-15,1959,67,66+,Male,Region-11,Region-11-City-1,BR011,Retired,Clerical,<15K,3200.0,Diploma,Married,Individual,CH05,False,2017-12-15,7.04,Medium,False,True,False,False,Active,False,Low,0,1.71,715.23,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Transaction Heavy,Medium,79.94,2,True
CUST018667,2019-05-18,1981,45,36-45,Female,Region-05,Region-05-City-2,BR024,Employed,Business Owner,<15K,10800.0,Diploma,Married,Individual,CH12,True,2019-05-18,5.62,Medium,False,True,False,False,Dormant,False,High,0,0.08,1407.7,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Low Engagement,Medium,-9.57,2,True
CUST018668,2019-08-06,1955,71,66+,Male,Region-02,Region-02-City-2,BR001,Employed,Clerical,<15K,5200.0,High School,Married,Small Business,CH09,False,2019-08-06,5.4,Medium,False,True,False,False,Active,False,Moderate,0,0.67,1078.95,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Low Engagement,Medium,101.92,3,True
CUST018669,2022-08-10,2004,22,18-25,Female,Region-10,Region-10-City-3,BR018,Retired,Clerical,<15K,5600.0,High School,Single,Individual,CH08,False,2022-08-10,2.39,Medium,False,True,False,False,Active,False,High,0,0.96,1463.42,3,3,4,334,Potential Loyalist,66.7,High Value,Established,Low Engagement,Medium,-25.33,1,False
CUST018670,2016-01-28,1986,40,36-45,Male,Region-03,Region-03-City-2,BR016,Self-Employed,Manager,<15K,11600.0,High School,Single,Individual,CH06,False,2016-01-28,8.93,High,True,True,False,False,Active,False,Moderate,0,1.71,832.86,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,130.58,2,True
CUST018671,2022-09-10,1975,51,46-55,Male,Region-05,Region-05-City-1,BR008,Employed,Other,<15K,5500.0,High School,Single,Small Business,CH01,False,2022-09-10,2.31,Medium,True,False,False,False,Active,False,Low,0,0.96,1239.29,3,3,4,334,Potential Loyalist,66.7,High Value,Established,Low Engagement,Medium,124.84,2,True
