loan_id,customer_id,payment_number,payment_amount,payment_status
LN004681,CUST005924,18,98.14,On-Time
LN009058,CUST011580,1,210.71,On-Time
LN009058,CUST011580,2,210.71,On-Time
LN009058,CUST011580,3,210.71,On-Time
LN009058,CUST011580,4,210.71,On-Time
LN009058,CUST011580,5,210.71,On-Time
LN009058,CUST011580,6,210.71,On-Time
LN009058,CUST011580,7,210.71,On-Time
LN009058,CUST011580,8,210.71,On-Time
LN009058,CUST011580,9,210.71,On-Time
LN009058,CUST011580,10,210.71,On-Time
LN009058,CUST011580,11,210.71,On-Time
LN009058,CUST011580,12,210.71,On-Time
LN009058,CUST011580,13,210.71,On-Time
LN009058,CUST011580,14,210.71,On-Time
LN009058,CUST011580,15,210.71,On-Time
LN009058,CUST011580,16,210.71,On-Time
LN009058,CUST011580,17,210.71,On-Time
LN009058,CUST011580,18,210.71,On-Time
LN009058,CUST011580,19,210.71,On-Time
LN009058,CUST011580,20,210.71,On-Time
LN009058,CUST011580,21,210.71,On-Time
LN009058,CUST011580,22,210.71,On-Time
LN009058,CUST011580,23,210.71,On-Time
LN009058,CUST011580,24,210.71,On-Time
LN005009,CUST006339,1,653.65,On-Time
LN005009,CUST006339,2,653.65,On-Time
LN005009,CUST006339,3,653.65,On-Time
LN005009,CUST006339,4,653.65,On-Time
LN005009,CUST006339,5,653.65,On-Time
LN005009,CUST006339,6,653.65,On-Time
LN005009,CUST006339,7,653.65,On-Time
LN005009,CUST006339,8,653.65,On-Time
LN005009,CUST006339,9,653.65,On-Time
LN005009,CUST006339,10,653.65,On-Time
LN005009,CUST006339,11,653.65,On-Time
LN005009,CUST006339,12,653.65,On-Time
LN009975,CUST012701,1,1159.25,On-Time
LN009975,CUST012701,2,1159.25,On-Time
LN009975,CUST012701,3,1159.25,Late
LN009975,CUST012701,4,1159.25,On-Time
LN003404,CUST004307,1,62.62,On-Time
LN003404,CUST004307,2,62.62,On-Time
LN003404,CUST004307,3,62.62,On-Time
LN003404,CUST004307,4,62.62,On-Time
LN003404,CUST004307,5,62.62,On-Time
LN003404,CUST004307,6,62.62,On-Time
LN003404,CUST004307,7,62.62,On-Time
LN003404,CUST004307,8,62.62,On-Time
LN007946,CUST010124,1,78.08,On-Time
LN007946,CUST010124,2,78.08,On-Time
LN007946,CUST010124,3,78.08,On-Time
LN007946,CUST010124,4,78.08,On-Time
LN007946,CUST010124,5,78.08,On-Time
LN007946,CUST010124,6,78.08,On-Time
LN007946,CUST010124,7,78.08,On-Time
LN007946,CUST010124,8,78.08,On-Time
LN007946,CUST010124,9,78.08,On-Time
LN007946,CUST010124,10,78.08,On-Time
LN007946,CUST010124,11,78.08,On-Time
LN007946,CUST010124,12,78.08,On-Time
LN003884,CUST004911,1,133.55,On-Time
LN003884,CUST004911,2,133.55,On-Time
LN003884,CUST004911,3,133.55,On-Time
LN003884,CUST004911,4,133.55,On-Time
LN003884,CUST004911,5,133.55,On-Time
LN003884,CUST004911,6,133.55,On-Time
LN003884,CUST004911,7,133.55,On-Time
LN003884,CUST004911,8,133.55,On-Time
LN003884,CUST004911,9,133.55,On-Time
LN003884,CUST004911,10,133.55,On-Time
LN003884,CUST004911,11,133.55,On-Time
LN003884,CUST004911,12,133.55,On-Time
LN003884,CUST004911,13,133.55,On-Time
LN003884,CUST004911,14,133.55,On-Time
LN003884,CUST004911,15,133.55,On-Time
LN003884,CUST004911,16,133.55,On-Time
LN003884,CUST004911,17,133.55,On-Time
LN003884,CUST004911,18,133.55,On-Time
LN003884,CUST004911,19,133.55,On-Time
LN003884,CUST004911,20,133.55,On-Time
LN003884,CUST004911,21,133.55,On-Time
LN003884,CUST004911,22,133.55,On-Time
LN003884,CUST004911,23,133.55,On-Time
LN003884,CUST004911,24,133.55,On-Time
LN007022,CUST008920,1,36.51,On-Time
LN007022,CUST008920,2,36.51,On-Time
LN007022,CUST008920,3,36.51,On-Time
LN007022,CUST008920,4,36.51,On-Time
LN007022,CUST008920,5,36.51,On-Time
LN007022,CUST008920,6,36.51,On-Time
LN007022,CUST008920,7,36.51,On-Time
LN007022,CUST008920,8,36.51,On-Time
LN007022,CUST008920,9,36.51,On-Time
LN007022,CUST008920,10,36.51,On-Time
LN007022,CUST008920,11,36.51,On-Time
LN007022,CUST008920,12,36.51,On-Time
LN007022,CUST008920,13,36.51,On-Time
LN007022,CUST008920,14,36.51,On-Time
LN007022,CUST008920,15,36.51,On-Time
LN007022,CUST008920,16,36.51,On-Time
LN007022,CUST008920,17,36.51,On-Time
LN007022,CUST008920,18,36.51,On-Time
LN007022,CUST008920,19,36.51,On-Time
LN007022,CUST008920,20,36.51,On-Time
LN007022,CUST008920,21,36.51,On-Time
LN007022,CUST008920,22,36.51,On-Time
LN007022,CUST008920,23,36.51,On-Time
LN007022,CUST008920,24,36.51,On-Time
LN010356,CUST013180,1,415.39,On-Time
LN010356,CUST013180,2,415.39,On-Time
LN010356,CUST013180,3,415.39,On-Time
LN010356,CUST013180,4,415.39,On-Time
LN010356,CUST013180,5,415.39,On-Time
LN010356,CUST013180,6,415.39,Missed
LN010356,CUST013180,7,415.39,On-Time
LN010356,CUST013180,8,415.39,On-Time
LN010356,CUST013180,9,415.39,On-Time
LN010356,CUST013180,10,415.39,On-Time
LN009049,CUST011571,1,497.49,On-Time
LN009049,CUST011571,2,497.49,On-Time
LN009049,CUST011571,3,497.49,On-Time
LN009049,CUST011571,4,497.49,On-Time
LN009049,CUST011571,5,497.49,On-Time
LN009049,CUST011571,6,497.49,On-Time
LN009049,CUST011571,7,497.49,On-Time
LN009049,CUST011571,8,497.49,On-Time
LN009049,CUST011571,9,497.49,On-Time
LN009049,CUST011571,10,497.49,On-Time
LN009049,CUST011571,11,497.49,On-Time
LN009049,CUST011571,12,497.49,On-Time
LN013414,CUST017094,1,649.64,On-Time
LN013414,CUST017094,2,649.64,On-Time
LN013414,CUST017094,3,649.64,On-Time
LN013414,CUST017094,4,649.64,On-Time
LN013414,CUST017094,5,649.64,On-Time
LN013414,CUST017094,6,649.64,On-Time
LN013414,CUST017094,7,649.64,On-Time
LN013414,CUST017094,8,649.64,On-Time
LN013414,CUST017094,9,649.64,On-Time
LN013414,CUST017094,10,649.64,On-Time
LN013414,CUST017094,11,649.64,On-Time
LN013414,CUST017094,12,649.64,On-Time
LN013414,CUST017094,13,649.64,Missed
LN013414,CUST017094,14,649.64,On-Time
LN013414,CUST017094,15,649.64,On-Time
LN013414,CUST017094,16,649.64,On-Time
LN013414,CUST017094,17,649.64,On-Time
LN013414,CUST017094,18,649.64,On-Time
LN013414,CUST017094,19,649.64,On-Time
LN013414,CUST017094,20,649.64,On-Time
LN013414,CUST017094,21,649.64,On-Time
LN013414,CUST017094,22,649.64,On-Time
LN013414,CUST017094,23,649.64,On-Time
LN013414,CUST017094,24,649.64,On-Time
LN001574,CUST002003,1,414.76,On-Time
LN001574,CUST002003,2,414.76,On-Time
LN001574,CUST002003,3,414.76,On-Time
LN001574,CUST002003,4,414.76,On-Time
LN001574,CUST002003,5,414.76,On-Time
LN001574,CUST002003,6,414.76,On-Time
LN001574,CUST002003,7,414.76,On-Time
LN001574,CUST002003,8,414.76,On-Time
LN001574,CUST002003,9,414.76,On-Time
LN001574,CUST002003,10,414.76,On-Time
LN001574,CUST002003,11,414.76,On-Time
LN001574,CUST002003,12,414.76,On-Time
LN001574,CUST002003,13,414.76,On-Time
LN001574,CUST002003,14,414.76,On-Time
LN001574,CUST002003,15,414.76,On-Time
LN001574,CUST002003,16,414.76,On-Time
LN001574,CUST002003,17,414.76,On-Time
LN001574,CUST002003,18,414.76,On-Time
LN001574,CUST002003,19,414.76,On-Time
LN001574,CUST002003,20,414.76,On-Time
LN001574,CUST002003,21,414.76,On-Time
LN001574,CUST002003,22,414.76,On-Time
LN001574,CUST002003,23,414.76,On-Time
LN014721,CUST018718,1,707.19,On-Time
LN009839,CUST012537,1,49.84,On-Time
LN009839,CUST012537,2,49.84,On-Time
LN009839,CUST012537,3,49.84,On-Time
LN009839,CUST012537,4,49.84,On-Time
LN009839,CUST012537,5,49.84,On-Time
LN009839,CUST012537,6,49.84,On-Time
LN009839,CUST012537,7,49.84,On-Time
LN009839,CUST012537,8,49.84,On-Time
LN009839,CUST012537,9,49.84,On-Time
LN009839,CUST012537,10,49.84,On-Time
LN009839,CUST012537,11,49.84,On-Time
LN009839,CUST012537,12,49.84,On-Time
LN009839,CUST012537,13,49.84,On-Time
LN009839,CUST012537,14,49.84,On-Time
LN009839,CUST012537,15,49.84,On-Time
LN009839,CUST012537,16,49.84,On-Time
LN009839,CUST012537,17,49.84,On-Time
LN009839,CUST012537,18,49.84,On-Time
LN009839,CUST012537,19,49.84,On-Time
LN009839,CUST012537,20,49.84,On-Time
LN009839,CUST012537,21,49.84,On-Time
LN009839,CUST012537,22,49.84,On-Time
LN009839,CUST012537,23,49.84,On-Time
LN009839,CUST012537,24,49.84,On-Time
LN002424,CUST003135,1,154.87,On-Time
LN002424,CUST003135,2,154.87,On-Time
LN002424,CUST003135,3,154.87,On-Time
LN009238,CUST011799,1,164.21,On-Time
LN009238,CUST011799,2,164.21,On-Time
LN009238,CUST011799,3,164.21,On-Time
LN009238,CUST011799,4,164.21,On-Time
LN009238,CUST011799,5,164.21,On-Time
LN009238,CUST011799,6,164.21,On-Time
LN009238,CUST011799,7,164.21,On-Time
LN009238,CUST011799,8,164.21,On-Time
LN009238,CUST011799,9,164.21,On-Time
LN009238,CUST011799,10,164.21,On-Time
LN009238,CUST011799,11,164.21,On-Time
LN009238,CUST011799,12,164.21,On-Time
LN009238,CUST011799,13,164.21,Missed
LN009238,CUST011799,14,164.21,On-Time
LN009238,CUST011799,15,164.21,On-Time
LN009238,CUST011799,16,164.21,On-Time
LN009238,CUST011799,17,164.21,On-Time
LN009238,CUST011799,18,164.21,On-Time
LN009238,CUST011799,19,164.21,On-Time
LN009238,CUST011799,20,164.21,On-Time
LN009238,CUST011799,21,164.21,On-Time
LN009238,CUST011799,22,164.21,On-Time
LN009238,CUST011799,23,164.21,On-Time
LN009238,CUST011799,24,164.21,On-Time
LN005265,CUST006660,1,57.35,On-Time
LN005265,CUST006660,2,57.35,On-Time
LN005265,CUST006660,3,57.35,On-Time
LN005265,CUST006660,4,57.35,On-Time
LN005265,CUST006660,5,57.35,On-Time
LN005265,CUST006660,6,57.35,On-Time
LN005265,CUST006660,7,57.35,On-Time
LN005265,CUST006660,8,57.35,On-Time
LN005265,CUST006660,9,57.35,On-Time
LN005265,CUST006660,10,57.35,On-Time
LN005265,CUST006660,11,57.35,On-Time
LN005265,CUST006660,12,57.35,Late
LN005265,CUST006660,13,57.35,On-Time
LN005265,CUST006660,14,57.35,On-Time
LN005265,CUST006660,15,57.35,On-Time
LN005265,CUST006660,16,57.35,On-Time
LN005265,CUST006660,17,57.35,On-Time
LN005265,CUST006660,18,57.35,On-Time
LN005265,CUST006660,19,57.35,On-Time
LN005265,CUST006660,20,57.35,On-Time
LN005265,CUST006660,21,57.35,On-Time
LN005265,CUST006660,22,57.35,On-Time
LN005265,CUST006660,23,57.35,On-Time
LN005265,CUST006660,24,57.35,On-Time
LN014518,CUST018465,1,223.76,On-Time
LN014518,CUST018465,2,223.76,On-Time
LN014518,CUST018465,3,223.76,On-Time
LN014518,CUST018465,4,223.76,On-Time
LN014518,CUST018465,5,223.76,On-Time
LN014518,CUST018465,6,223.76,On-Time
LN014518,CUST018465,7,223.76,On-Time
LN014518,CUST018465,8,223.76,On-Time
LN014518,CUST018465,9,223.76,On-Time
LN014518,CUST018465,10,223.76,On-Time
LN014518,CUST018465,11,223.76,On-Time
LN014518,CUST018465,12,223.76,On-Time
LN014518,CUST018465,13,223.76,On-Time
LN014518,CUST018465,14,223.76,On-Time
LN014518,CUST018465,15,223.76,On-Time
LN014518,CUST018465,16,223.76,On-Time
LN014518,CUST018465,17,223.76,On-Time
LN014518,CUST018465,18,223.76,On-Time
LN014518,CUST018465,19,223.76,On-Time
LN014518,CUST018465,20,223.76,On-Time
LN014518,CUST018465,21,223.76,On-Time
LN014518,CUST018465,22,223.76,On-Time
LN014518,CUST018465,23,223.76,On-Time
LN014518,CUST018465,24,223.76,On-Time
LN007734,CUST009839,1,46.32,On-Time
LN007734,CUST009839,2,46.32,On-Time
LN007734,CUST009839,3,46.32,On-Time
LN007734,CUST009839,4,46.32,On-Time
LN007734,CUST009839,5,46.32,On-Time
LN007734,CUST009839,6,46.32,On-Time
LN003549,CUST004495,1,101.29,On-Time
LN003549,CUST004495,2,101.29,On-Time
LN003549,CUST004495,3,101.29,On-Time
LN003549,CUST004495,4,101.29,On-Time
LN003549,CUST004495,5,101.29,On-Time
LN003549,CUST004495,6,101.29,On-Time
LN003549,CUST004495,7,101.29,On-Time
LN003549,CUST004495,8,101.29,On-Time
LN003549,CUST004495,9,101.29,On-Time
LN003549,CUST004495,10,101.29,On-Time
LN003549,CUST004495,11,101.29,On-Time
LN000254,CUST000299,1,138.32,On-Time
LN000254,CUST000299,2,138.32,On-Time
LN000254,CUST000299,3,138.32,On-Time
LN000254,CUST000299,4,138.32,On-Time
LN000254,CUST000299,5,138.32,On-Time
LN000254,CUST000299,6,138.32,On-Time
LN000254,CUST000299,7,138.32,On-Time
LN000254,CUST000299,8,138.32,On-Time
LN000254,CUST000299,9,138.32,On-Time
LN000254,CUST000299,10,138.32,On-Time
LN000254,CUST000299,11,138.32,On-Time
LN000254,CUST000299,12,138.32,On-Time
LN000254,CUST000299,13,138.32,On-Time
LN000254,CUST000299,14,138.32,Late
LN000254,CUST000299,15,138.32,On-Time
LN000254,CUST000299,16,138.32,On-Time
LN000254,CUST000299,17,138.32,On-Time
LN008388,CUST010717,1,90.28,On-Time
LN008388,CUST010717,2,90.28,On-Time
LN008388,CUST010717,3,90.28,On-Time
LN008388,CUST010717,4,90.28,On-Time
LN008388,CUST010717,5,90.28,On-Time
LN008388,CUST010717,6,90.28,On-Time
LN008388,CUST010717,7,90.28,On-Time
LN008388,CUST010717,8,90.28,On-Time
LN008388,CUST010717,9,90.28,On-Time
LN009751,CUST012437,1,25.08,On-Time
LN009751,CUST012437,2,25.08,On-Time
LN009751,CUST012437,3,25.08,On-Time
LN009751,CUST012437,4,25.08,On-Time
LN009751,CUST012437,5,25.08,On-Time
LN009751,CUST012437,6,25.08,On-Time
LN009751,CUST012437,7,25.08,On-Time
LN009751,CUST012437,8,25.08,On-Time
LN009751,CUST012437,9,25.08,On-Time
LN009751,CUST012437,10,25.08,On-Time
LN009751,CUST012437,11,25.08,On-Time
LN009751,CUST012437,12,25.08,On-Time
LN009751,CUST012437,13,25.08,On-Time
LN009751,CUST012437,14,25.08,On-Time
LN009751,CUST012437,15,25.08,On-Time
LN009751,CUST012437,16,25.08,On-Time
LN009751,CUST012437,17,25.08,On-Time
LN009751,CUST012437,18,25.08,On-Time
LN009751,CUST012437,19,25.08,On-Time
LN009751,CUST012437,20,25.08,On-Time
LN009751,CUST012437,21,25.08,On-Time
LN009751,CUST012437,22,25.08,On-Time
LN009751,CUST012437,23,25.08,On-Time
LN009751,CUST012437,24,25.08,On-Time
LN014618,CUST018590,1,90.18,On-Time
LN014618,CUST018590,2,90.18,On-Time
LN014618,CUST018590,3,90.18,On-Time
LN014618,CUST018590,4,90.18,On-Time
LN014618,CUST018590,5,90.18,On-Time
LN014618,CUST018590,6,90.18,On-Time
LN014618,CUST018590,7,90.18,On-Time
LN014618,CUST018590,8,90.18,On-Time
LN014618,CUST018590,9,90.18,On-Time
LN014618,CUST018590,10,90.18,On-Time
LN014618,CUST018590,11,90.18,On-Time
LN014618,CUST018590,12,90.18,On-Time
LN014618,CUST018590,13,90.18,On-Time
LN014618,CUST018590,14,90.18,On-Time
LN014618,CUST018590,15,90.18,On-Time
LN014618,CUST018590,16,90.18,On-Time
LN014618,CUST018590,17,90.18,On-Time
LN014618,CUST018590,18,90.18,On-Time
LN014618,CUST018590,19,90.18,On-Time
LN014618,CUST018590,20,90.18,On-Time
LN014618,CUST018590,21,90.18,On-Time
LN014618,CUST018590,22,90.18,On-Time
LN014618,CUST018590,23,90.18,On-Time
LN014618,CUST018590,24,90.18,On-Time
LN013949,CUST017786,1,42.49,On-Time
LN013949,CUST017786,2,42.49,On-Time
LN013949,CUST017786,3,42.49,On-Time
LN013949,CUST017786,4,42.49,On-Time
LN013949,CUST017786,5,42.49,On-Time
LN013949,CUST017786,6,42.49,On-Time
LN013949,CUST017786,7,42.49,On-Time
LN013949,CUST017786,8,42.49,On-Time
LN013949,CUST017786,9,42.49,On-Time
LN013949,CUST017786,10,42.49,On-Time
LN013949,CUST017786,11,42.49,On-Time
LN013949,CUST017786,12,42.49,On-Time
LN013949,CUST017786,13,42.49,On-Time
LN013949,CUST017786,14,42.49,On-Time
LN013949,CUST017786,15,42.49,On-Time
LN013949,CUST017786,16,42.49,On-Time
LN013949,CUST017786,17,42.49,On-Time
LN013949,CUST017786,18,42.49,On-Time
LN013949,CUST017786,19,42.49,On-Time
LN013949,CUST017786,20,42.49,On-Time
LN013949,CUST017786,21,42.49,On-Time
LN013949,CUST017786,22,42.49,On-Time
LN013949,CUST017786,23,42.49,On-Time
LN013949,CUST017786,24,42.49,On-Time
LN012026,CUST015339,1,613.36,On-Time
LN012026,CUST015339,2,613.36,On-Time
LN012026,CUST015339,3,613.36,On-Time
LN012026,CUST015339,4,613.36,On-Time
LN012026,CUST015339,5,613.36,On-Time
LN012026,CUST015339,6,613.36,On-Time
LN012026,CUST015339,7,613.36,On-Time
LN012026,CUST015339,8,613.36,On-Time
LN012026,CUST015339,9,613.36,On-Time
LN012026,CUST015339,10,613.36,On-Time
LN012026,CUST015339,11,613.36,On-Time
LN012026,CUST015339,12,613.36,On-Time
LN014394,CUST018320,1,138.83,On-Time
LN014394,CUST018320,2,138.83,On-Time
LN014394,CUST018320,3,138.83,On-Time
LN014394,CUST018320,4,138.83,On-Time
LN014394,CUST018320,5,138.83,On-Time
LN014394,CUST018320,6,138.83,On-Time
LN014394,CUST018320,7,138.83,On-Time
LN014394,CUST018320,8,138.83,On-Time
LN014394,CUST018320,9,138.83,Late
LN014394,CUST018320,10,138.83,On-Time
LN014394,CUST018320,11,138.83,On-Time
LN014394,CUST018320,12,138.83,On-Time
LN014394,CUST018320,13,138.83,On-Time
LN014394,CUST018320,14,138.83,On-Time
LN014394,CUST018320,15,138.83,On-Time
LN014394,CUST018320,16,138.83,On-Time
LN014394,CUST018320,17,138.83,On-Time
LN014394,CUST018320,18,138.83,On-Time
LN014394,CUST018320,19,138.83,On-Time
LN014394,CUST018320,20,138.83,On-Time
LN014394,CUST018320,21,138.83,On-Time
LN014394,CUST018320,22,138.83,On-Time
LN014394,CUST018320,23,138.83,On-Time
LN014394,CUST018320,24,138.83,On-Time
LN013691,CUST017457,1,159.44,On-Time
LN013691,CUST017457,2,159.44,On-Time
LN013691,CUST017457,3,159.44,On-Time
LN013691,CUST017457,4,159.44,On-Time
LN013691,CUST017457,5,159.44,On-Time
LN013691,CUST017457,6,159.44,On-Time
LN013691,CUST017457,7,159.44,On-Time
LN005502,CUST006998,1,128.91,On-Time
LN005502,CUST006998,2,128.91,On-Time
LN005502,CUST006998,3,128.91,On-Time
LN005502,CUST006998,4,128.91,On-Time
LN005502,CUST006998,5,128.91,On-Time
LN005502,CUST006998,6,128.91,On-Time
LN005502,CUST006998,7,128.91,On-Time
LN005502,CUST006998,8,128.91,On-Time
LN005502,CUST006998,9,128.91,On-Time
LN005502,CUST006998,10,128.91,On-Time
LN005502,CUST006998,11,128.91,On-Time
LN005502,CUST006998,12,128.91,On-Time
LN005502,CUST006998,13,128.91,On-Time
LN005502,CUST006998,14,128.91,On-Time
LN005502,CUST006998,15,128.91,On-Time
LN005502,CUST006998,16,128.91,On-Time
LN005502,CUST006998,17,128.91,On-Time
LN005502,CUST006998,18,128.91,On-Time
LN005502,CUST006998,19,128.91,On-Time
LN005502,CUST006998,20,128.91,On-Time
LN005502,CUST006998,21,128.91,On-Time
LN005502,CUST006998,22,128.91,On-Time
LN005502,CUST006998,23,128.91,On-Time
LN005502,CUST006998,24,128.91,On-Time
LN010793,CUST013737,1,49.03,On-Time
LN010793,CUST013737,2,49.03,On-Time
LN010793,CUST013737,3,49.03,On-Time
LN010793,CUST013737,4,49.03,On-Time
LN010793,CUST013737,5,49.03,On-Time
LN010793,CUST013737,6,49.03,On-Time
LN010793,CUST013737,7,49.03,On-Time
LN010793,CUST013737,8,49.03,On-Time
LN010793,CUST013737,9,49.03,On-Time
LN010793,CUST013737,10,49.03,On-Time
LN010793,CUST013737,11,49.03,On-Time
LN010793,CUST013737,12,49.03,On-Time
LN010793,CUST013737,13,49.03,On-Time
LN010793,CUST013737,14,49.03,On-Time
LN010793,CUST013737,15,49.03,On-Time
LN010793,CUST013737,16,49.03,On-Time
LN010793,CUST013737,17,49.03,On-Time
LN010793,CUST013737,18,49.03,On-Time
LN010793,CUST013737,19,49.03,On-Time
LN010793,CUST013737,20,49.03,On-Time
LN010793,CUST013737,21,49.03,On-Time
LN010793,CUST013737,22,49.03,On-Time
LN010793,CUST013737,23,49.03,On-Time
LN010793,CUST013737,24,49.03,On-Time
LN000810,CUST001041,1,282.91,On-Time
LN000810,CUST001041,2,282.91,On-Time
LN000810,CUST001041,3,282.91,On-Time
LN000810,CUST001041,4,282.91,On-Time
LN000810,CUST001041,5,282.91,On-Time
LN000810,CUST001041,6,282.91,On-Time
LN000810,CUST001041,7,282.91,On-Time
LN000810,CUST001041,8,282.91,On-Time
LN000810,CUST001041,9,282.91,On-Time
LN000810,CUST001041,10,282.91,On-Time
LN000810,CUST001041,11,282.91,On-Time
LN000810,CUST001041,12,282.91,On-Time
LN000810,CUST001041,13,282.91,On-Time
LN000810,CUST001041,14,282.91,On-Time
LN000810,CUST001041,15,282.91,On-Time
LN000810,CUST001041,16,282.91,On-Time
LN000810,CUST001041,17,282.91,On-Time
LN000810,CUST001041,18,282.91,On-Time
LN000810,CUST001041,19,282.91,On-Time
LN000810,CUST001041,20,282.91,On-Time
LN000810,CUST001041,21,282.91,On-Time
LN000810,CUST001041,22,282.91,On-Time
LN000810,CUST001041,23,282.91,Missed
LN000810,CUST001041,24,282.91,On-Time
LN011604,CUST014822,1,2022.46,On-Time
LN011604,CUST014822,2,2022.46,On-Time
LN011604,CUST014822,3,2022.46,On-Time
LN011604,CUST014822,4,2022.46,On-Time
LN011604,CUST014822,5,2022.46,On-Time
LN011604,CUST014822,6,2022.46,On-Time
LN011604,CUST014822,7,2022.46,On-Time
LN011604,CUST014822,8,2022.46,On-Time
LN011604,CUST014822,9,2022.46,On-Time
LN011604,CUST014822,10,2022.46,On-Time
LN011604,CUST014822,11,2022.46,On-Time
LN011604,CUST014822,12,2022.46,On-Time
LN011604,CUST014822,13,2022.46,On-Time
LN011604,CUST014822,14,2022.46,On-Time
LN011604,CUST014822,15,2022.46,On-Time
LN011604,CUST014822,16,2022.46,On-Time
LN011604,CUST014822,17,2022.46,On-Time
LN011604,CUST014822,18,2022.46,On-Time
LN011604,CUST014822,19,2022.46,On-Time
LN011604,CUST014822,20,2022.46,On-Time
LN011604,CUST014822,21,2022.46,On-Time
LN011604,CUST014822,22,2022.46,On-Time
LN006126,CUST007807,1,97.93,Late
LN006126,CUST007807,2,97.93,On-Time
LN006126,CUST007807,3,97.93,On-Time
LN006126,CUST007807,4,97.93,On-Time
LN006126,CUST007807,5,97.93,On-Time
LN006126,CUST007807,6,97.93,On-Time
LN006126,CUST007807,7,97.93,On-Time
LN006126,CUST007807,8,97.93,On-Time
LN006126,CUST007807,9,97.93,On-Time
LN006126,CUST007807,10,97.93,On-Time
LN006126,CUST007807,11,97.93,On-Time
LN006126,CUST007807,12,97.93,On-Time
LN006126,CUST007807,13,97.93,On-Time
LN006126,CUST007807,14,97.93,On-Time
LN006126,CUST007807,15,97.93,On-Time
LN006126,CUST007807,16,97.93,On-Time
LN006126,CUST007807,17,97.93,On-Time
LN006126,CUST007807,18,97.93,On-Time
LN006126,CUST007807,19,97.93,Late
LN006126,CUST007807,20,97.93,On-Time
LN006126,CUST007807,21,97.93,On-Time
LN006126,CUST007807,22,97.93,On-Time
LN006126,CUST007807,23,97.93,On-Time
LN006126,CUST007807,24,97.93,On-Time
LN008288,CUST010579,1,68.08,On-Time
LN008288,CUST010579,2,68.08,On-Time
LN008288,CUST010579,3,68.08,On-Time
LN008288,CUST010579,4,68.08,On-Time
LN008288,CUST010579,5,68.08,On-Time
LN008288,CUST010579,6,68.08,On-Time
LN008288,CUST010579,7,68.08,On-Time
LN008288,CUST010579,8,68.08,On-Time
LN008288,CUST010579,9,68.08,On-Time
LN008288,CUST010579,10,68.08,On-Time
LN008288,CUST010579,11,68.08,On-Time
LN008288,CUST010579,12,68.08,On-Time
LN008288,CUST010579,13,68.08,On-Time
LN008288,CUST010579,14,68.08,On-Time
LN008288,CUST010579,15,68.08,On-Time
LN008288,CUST010579,16,68.08,On-Time
LN008288,CUST010579,17,68.08,On-Time
LN008288,CUST010579,18,68.08,On-Time
LN008288,CUST010579,19,68.08,On-Time
LN008288,CUST010579,20,68.08,On-Time
LN008288,CUST010579,21,68.08,On-Time
LN008288,CUST010579,22,68.08,On-Time
LN008288,CUST010579,23,68.08,On-Time
LN008288,CUST010579,24,68.08,On-Time
LN002651,CUST003385,1,108.9,On-Time
LN002651,CUST003385,2,108.9,On-Time
LN002651,CUST003385,3,108.9,On-Time
LN002651,CUST003385,4,108.9,On-Time
LN002651,CUST003385,5,108.9,On-Time
LN012513,CUST015978,1,464.94,On-Time
LN012513,CUST015978,2,464.94,On-Time
LN012513,CUST015978,3,464.94,On-Time
LN012513,CUST015978,4,464.94,On-Time
LN012513,CUST015978,5,464.94,On-Time
LN012513,CUST015978,6,464.94,On-Time
LN012513,CUST015978,7,464.94,On-Time
LN012513,CUST015978,8,464.94,On-Time
LN012513,CUST015978,9,464.94,On-Time
LN012513,CUST015978,10,464.94,On-Time
LN012513,CUST015978,11,464.94,On-Time
LN012513,CUST015978,12,464.94,On-Time
LN012513,CUST015978,13,464.94,On-Time
LN012513,CUST015978,14,464.94,On-Time
LN012513,CUST015978,15,464.94,On-Time
LN012513,CUST015978,16,464.94,On-Time
LN012513,CUST015978,17,464.94,On-Time
LN012513,CUST015978,18,464.94,On-Time
LN012513,CUST015978,19,464.94,On-Time
LN012513,CUST015978,20,464.94,On-Time
LN012513,CUST015978,21,464.94,On-Time
LN012513,CUST015978,22,464.94,On-Time
LN012513,CUST015978,23,464.94,On-Time
LN012513,CUST015978,24,464.94,On-Time
LN015655,CUST019846,1,72.55,On-Time
LN015655,CUST019846,2,72.55,On-Time
LN015655,CUST019846,3,72.55,On-Time
LN015655,CUST019846,4,72.55,On-Time
LN015655,CUST019846,5,72.55,On-Time
LN015655,CUST019846,6,72.55,On-Time
LN015655,CUST019846,7,72.55,On-Time
LN015655,CUST019846,8,72.55,On-Time
LN015655,CUST019846,9,72.55,On-Time
LN015655,CUST019846,10,72.55,On-Time
LN015655,CUST019846,11,72.55,On-Time
LN015655,CUST019846,12,72.55,On-Time
LN015655,CUST019846,13,72.55,On-Time
LN015655,CUST019846,14,72.55,On-Time
LN015655,CUST019846,15,72.55,On-Time
LN015655,CUST019846,16,72.55,On-Time
LN015655,CUST019846,17,72.55,On-Time
LN015655,CUST019846,18,72.55,On-Time
LN015655,CUST019846,19,72.55,On-Time
LN015655,CUST019846,20,72.55,On-Time
LN015655,CUST019846,21,72.55,On-Time
LN015655,CUST019846,22,72.55,On-Time
LN015655,CUST019846,23,72.55,On-Time
LN015655,CUST019846,24,72.55,On-Time
LN012683,CUST016181,1,38.47,On-Time
LN003191,CUST004042,1,47.65,On-Time
LN003191,CUST004042,2,47.65,On-Time
