response_id,campaign_id,customer_id,response_date,responded_flag,converted_flag,revenue_generated
RESP044303,CMP012,CUST010305,2024-07-09,True,False,0.0
RESP044304,CMP021,CUST007705,2023-12-03,True,False,0.0
RESP044305,CMP016,CUST010466,2024-08-10,True,False,0.0
RESP044306,CMP014,CUST011581,2024-03-11,True,False,0.0
RESP044307,CMP016,CUST001028,2023-03-23,True,False,0.0
RESP044308,CMP019,CUST018231,2023-03-25,True,False,0.0
RESP044309,CMP016,CUST016090,2024-08-14,True,False,0.0
RESP044310,CMP005,CUST003815,2024-10-13,True,False,0.0
RESP044311,CMP006,CUST016786,2023-03-11,True,False,0.0
RESP044312,CMP023,CUST006930,2023-01-15,True,False,0.0
RESP044313,CMP024,CUST007170,2023-03-17,True,False,0.0
RESP044314,CMP010,CUST000932,2024-07-09,True,False,0.0
RESP044315,CMP007,CUST007652,2023-06-19,True,False,0.0
RESP044316,CMP011,CUST006924,2023-01-07,True,False,0.0
RESP044317,CMP003,CUST008746,2023-12-06,True,False,0.0
RESP044318,CMP003,CUST012418,2024-12-07,True,False,0.0
RESP044319,CMP019,CUST006274,2023-07-29,True,False,0.0
RESP044320,CMP021,CUST009918,2023-09-17,True,False,0.0
RESP044321,CMP011,CUST003121,2024-01-21,True,False,0.0
RESP044322,CMP023,CUST002796,2023-04-09,True,False,0.0
RESP044323,CMP018,CUST001067,2024-12-12,True,True,305.98
RESP044324,CMP006,CUST009052,2024-04-12,True,False,0.0
RESP044325,CMP008,CUST005637,2023-11-05,True,False,0.0
RESP044326,CMP008,CUST002484,2024-10-07,True,False,0.0
RESP044327,CMP016,CUST009116,2024-08-20,True,True,86.97
RESP044328,CMP006,CUST005880,2024-11-21,True,False,0.0
RESP044329,CMP024,CUST017001,2024-01-16,True,False,0.0
RESP044330,CMP009,CUST009795,2024-09-03,True,False,0.0
RESP044331,CMP022,CUST014351,2024-01-23,True,False,0.0
RESP044332,CMP005,CUST001566,2024-03-02,True,False,0.0
RESP044333,CMP011,CUST013091,2023-06-27,True,False,0.0
RESP044334,CMP019,CUST015017,2023-09-15,True,False,0.0
RESP044335,CMP022,CUST012049,2023-02-14,True,False,0.0
RESP044336,CMP016,CUST013251,2023-04-26,True,False,0.0
RESP044337,CMP010,CUST004423,2023-10-15,True,False,0.0
RESP044338,CMP022,CUST013986,2023-11-18,True,False,0.0
RESP044339,CMP014,CUST000233,2024-08-17,True,False,0.0
RESP044340,CMP018,CUST013485,2024-08-10,True,True,398.83
RESP044341,CMP008,CUST000746,2023-10-10,True,False,0.0
RESP044342,CMP012,CUST007929,2024-03-28,True,False,0.0
RESP044343,CMP014,CUST003913,2024-02-29,True,False,0.0
RESP044344,CMP001,CUST001216,2023-02-24,True,False,0.0
RESP044345,CMP022,CUST001912,2024-09-24,True,False,0.0
RESP044346,CMP002,CUST015691,2023-07-19,True,False,0.0
RESP044347,CMP002,CUST016781,2024-04-13,True,False,0.0
RESP044348,CMP016,CUST010790,2023-12-18,True,False,0.0
RESP044349,CMP002,CUST008145,2024-07-04,True,False,0.0
RESP044350,CMP021,CUST001755,2024-02-10,True,False,0.0
RESP044351,CMP011,CUST011933,2024-10-14,True,False,0.0
RESP044352,CMP023,CUST012266,2023-11-12,True,False,0.0
RESP044353,CMP004,CUST016288,2024-02-24,True,False,0.0
RESP044354,CMP009,CUST003415,2023-01-18,True,False,0.0
RESP044355,CMP017,CUST016069,2024-01-20,True,False,0.0
RESP044356,CMP012,CUST003117,2024-09-26,True,False,0.0
RESP044357,CMP024,CUST014532,2023-03-12,True,False,0.0
RESP044358,CMP022,CUST012093,2023-05-13,True,False,0.0
RESP044359,CMP003,CUST005694,2024-03-31,True,True,97.73
RESP044360,CMP009,CUST002551,2023-06-29,True,False,0.0
RESP044361,CMP014,CUST010708,2024-07-30,True,False,0.0
RESP044362,CMP009,CUST010050,2023-09-18,True,False,0.0
RESP044363,CMP016,CUST018379,2023-02-23,True,False,0.0
RESP044364,CMP017,CUST008197,2024-12-07,True,True,115.02
RESP044365,CMP015,CUST019774,2024-06-25,True,False,0.0
RESP044366,CMP024,CUST011460,2023-01-30,True,False,0.0
RESP044367,CMP016,CUST005650,2023-11-28,True,False,0.0
RESP044368,CMP013,CUST010692,2024-08-25,True,False,0.0
RESP044369,CMP008,CUST014717,2023-08-27,True,False,0.0
RESP044370,CMP018,CUST009456,2024-09-05,True,False,0.0
RESP044371,CMP003,CUST018240,2024-07-02,True,False,0.0
RESP044372,CMP018,CUST001461,2023-04-29,True,False,0.0
RESP044373,CMP024,CUST012327,2023-05-22,True,False,0.0
RESP044374,CMP020,CUST003360,2024-06-27,True,False,0.0
RESP044375,CMP012,CUST005512,2024-09-11,True,False,0.0
RESP044376,CMP014,CUST006091,2024-06-06,True,False,0.0
RESP044377,CMP007,CUST016814,2023-09-17,True,False,0.0
RESP044378,CMP016,CUST013614,2024-03-16,True,False,0.0
RESP044379,CMP007,CUST001790,2024-12-17,True,False,0.0
RESP044380,CMP012,CUST007676,2024-03-21,True,False,0.0
RESP044381,CMP011,CUST008227,2023-08-30,True,True,105.02
RESP044382,CMP013,CUST018437,2024-02-29,True,False,0.0
RESP044383,CMP013,CUST014727,2024-05-03,True,False,0.0
RESP044384,CMP016,CUST011614,2024-06-11,True,False,0.0
RESP044385,CMP010,CUST015926,2024-09-23,True,False,0.0
RESP044386,CMP016,CUST010361,2024-07-20,True,False,0.0
RESP044387,CMP003,CUST006745,2024-05-15,True,False,0.0
RESP044388,CMP006,CUST018784,2024-05-04,True,False,0.0
RESP044389,CMP016,CUST005681,2023-03-26,True,True,61.66
RESP044390,CMP005,CUST017298,2024-12-15,True,False,0.0
RESP044391,CMP017,CUST017425,2024-04-05,True,True,291.81
RESP044392,CMP022,CUST001774,2023-08-07,True,False,0.0
RESP044393,CMP024,CUST017519,2023-06-26,True,False,0.0
RESP044394,CMP013,CUST019476,2023-02-14,True,False,0.0
RESP044395,CMP004,CUST002279,2023-10-24,True,False,0.0
RESP044396,CMP020,CUST018035,2023-11-14,True,False,0.0
RESP044397,CMP008,CUST014962,2023-04-19,True,False,0.0
RESP044398,CMP005,CUST012237,2023-10-08,True,True,19.79
RESP044399,CMP005,CUST013665,2024-02-18,True,False,0.0
RESP044400,CMP009,CUST017231,2024-02-21,True,False,0.0
RESP044401,CMP019,CUST006552,2024-04-26,True,False,0.0
RESP044402,CMP016,CUST018627,2024-07-27,True,False,0.0
RESP044403,CMP006,CUST016061,2024-06-05,True,False,0.0
RESP044404,CMP003,CUST019391,2023-05-21,True,True,23.34
RESP044405,CMP004,CUST010950,2024-03-01,True,False,0.0
RESP044406,CMP003,CUST006894,2024-11-29,True,True,52.24
RESP044407,CMP002,CUST008659,2023-12-30,True,False,0.0
RESP044408,CMP011,CUST006371,2023-08-12,True,True,38.62
RESP044409,CMP019,CUST006370,2023-11-05,True,False,0.0
RESP044410,CMP024,CUST012889,2024-04-01,True,False,0.0
RESP044411,CMP012,CUST001089,2024-01-31,True,False,0.0
RESP044412,CMP001,CUST019913,2024-01-01,True,False,0.0
RESP044413,CMP021,CUST019807,2024-12-09,True,False,0.0
RESP044414,CMP022,CUST012544,2023-05-07,True,False,0.0
RESP044415,CMP016,CUST003394,2024-07-28,True,False,0.0
RESP044416,CMP024,CUST013346,2023-07-17,True,False,0.0
RESP044417,CMP022,CUST001640,2024-09-24,True,True,93.83
RESP044418,CMP010,CUST012039,2024-06-14,True,False,0.0
RESP044419,CMP001,CUST014206,2023-06-14,True,False,0.0
RESP044420,CMP018,CUST005455,2024-03-29,True,False,0.0
RESP044421,CMP004,CUST019058,2023-04-17,True,False,0.0
RESP044422,CMP007,CUST016579,2023-11-09,True,False,0.0
RESP044423,CMP017,CUST004622,2024-10-25,True,False,0.0
RESP044424,CMP001,CUST019695,2023-03-29,True,False,0.0
RESP044425,CMP014,CUST005330,2023-10-27,True,True,33.97
RESP044426,CMP005,CUST014214,2023-11-21,True,False,0.0
RESP044427,CMP012,CUST003794,2024-09-12,True,False,0.0
RESP044428,CMP001,CUST010441,2023-06-19,True,False,0.0
RESP044429,CMP019,CUST006774,2023-11-06,True,False,0.0
RESP044430,CMP001,CUST011913,2024-06-04,True,True,33.95
RESP044431,CMP018,CUST013706,2024-07-01,True,False,0.0
RESP044432,CMP001,CUST013985,2023-03-27,True,False,0.0
RESP044433,CMP012,CUST018765,2023-03-23,True,False,0.0
RESP044434,CMP023,CUST009334,2024-02-20,True,False,0.0
RESP044435,CMP009,CUST016471,2023-04-09,True,False,0.0
RESP044436,CMP020,CUST002335,2023-06-01,True,False,0.0
RESP044437,CMP011,CUST002548,2023-03-04,True,True,109.13
RESP044438,CMP018,CUST008015,2024-07-08,True,False,0.0
RESP044439,CMP009,CUST015234,2023-07-20,True,False,0.0
RESP044440,CMP002,CUST014482,2023-09-20,True,False,0.0
RESP044441,CMP006,CUST010290,2024-10-11,True,False,0.0
RESP044442,CMP022,CUST008415,2024-10-24,True,False,0.0
RESP044443,CMP009,CUST018614,2024-07-10,True,True,84.0
RESP044444,CMP001,CUST012167,2023-05-29,True,False,0.0
RESP044445,CMP015,CUST013660,2024-05-25,True,False,0.0
RESP044446,CMP014,CUST007805,2024-08-14,True,True,34.54
RESP044447,CMP022,CUST019122,2023-01-11,True,False,0.0
RESP044448,CMP011,CUST018882,2023-08-12,True,True,24.58
RESP044449,CMP021,CUST006309,2023-09-14,True,False,0.0
RESP044450,CMP013,CUST000886,2023-11-21,True,False,0.0
RESP044451,CMP020,CUST000527,2024-09-16,True,False,0.0
RESP044452,CMP007,CUST015194,2023-02-12,True,False,0.0
RESP044453,CMP003,CUST000350,2024-07-06,True,False,0.0
RESP044454,CMP021,CUST002884,2024-12-05,True,False,0.0
RESP044455,CMP008,CUST011590,2023-04-13,True,False,0.0
RESP044456,CMP023,CUST005251,2024-03-12,True,False,0.0
RESP044457,CMP005,CUST018903,2024-03-04,True,False,0.0
RESP044458,CMP001,CUST013804,2024-10-26,True,False,0.0
RESP044459,CMP016,CUST015917,2024-11-06,True,True,386.47
RESP044460,CMP022,CUST006485,2023-02-17,True,False,0.0
RESP044461,CMP016,CUST009224,2024-07-06,True,False,0.0
RESP044462,CMP006,CUST013583,2023-09-09,True,False,0.0
RESP044463,CMP008,CUST001431,2024-11-24,True,False,0.0
RESP044464,CMP019,CUST005461,2023-01-11,True,False,0.0
RESP044465,CMP018,CUST008775,2023-10-21,True,False,0.0
RESP044466,CMP012,CUST004682,2024-12-01,True,False,0.0
RESP044467,CMP015,CUST010607,2024-03-13,True,False,0.0
RESP044468,CMP015,CUST005775,2023-10-10,True,False,0.0
RESP044469,CMP005,CUST008199,2023-05-01,True,True,172.66
RESP044470,CMP022,CUST007749,2023-10-02,True,False,0.0
RESP044471,CMP002,CUST014473,2024-01-09,True,True,21.23
RESP044472,CMP023,CUST014282,2023-09-12,True,False,0.0
RESP044473,CMP008,CUST013312,2023-08-09,True,False,0.0
RESP044474,CMP007,CUST016293,2024-04-14,True,False,0.0
RESP044475,CMP023,CUST001586,2024-11-15,True,False,0.0
RESP044476,CMP011,CUST019282,2023-08-25,True,False,0.0
RESP044477,CMP009,CUST001150,2024-03-17,True,False,0.0
RESP044478,CMP004,CUST018983,2024-09-12,True,False,0.0
RESP044479,CMP001,CUST016047,2023-01-17,True,False,0.0
RESP044480,CMP012,CUST005118,2023-06-30,True,True,57.46
RESP044481,CMP021,CUST008712,2024-02-13,True,False,0.0
RESP044482,CMP007,CUST011687,2023-07-07,True,True,103.64
RESP044483,CMP011,CUST001172,2023-08-24,True,True,60.61
RESP044484,CMP002,CUST010475,2024-11-24,True,False,0.0
RESP044485,CMP005,CUST018391,2023-06-22,True,False,0.0
RESP044486,CMP009,CUST019591,2024-08-30,True,False,0.0
RESP044487,CMP023,CUST000964,2023-12-03,True,False,0.0
RESP044488,CMP020,CUST010402,2023-05-13,True,True,54.48
RESP044489,CMP002,CUST010732,2023-05-28,True,False,0.0
RESP044490,CMP024,CUST017359,2023-10-25,True,False,0.0
RESP044491,CMP013,CUST007486,2024-12-20,True,True,169.89
RESP044492,CMP020,CUST015938,2024-11-29,True,False,0.0
RESP044493,CMP024,CUST011762,2023-01-11,True,False,0.0
RESP044494,CMP004,CUST008711,2023-06-17,True,False,0.0
RESP044495,CMP015,CUST005404,2023-10-11,True,False,0.0
RESP044496,CMP008,CUST009726,2024-08-02,True,False,0.0
RESP044497,CMP024,CUST014167,2023-10-24,True,False,0.0
RESP044498,CMP009,CUST012554,2024-10-01,True,False,0.0
RESP044499,CMP023,CUST008132,2023-11-30,True,False,0.0
RESP044500,CMP020,CUST007642,2023-09-03,True,False,0.0
RESP044501,CMP009,CUST012227,2023-08-02,True,False,0.0
RESP044502,CMP006,CUST008970,2024-02-17,True,False,0.0
RESP044503,CMP015,CUST016900,2023-11-28,True,False,0.0
RESP044504,CMP024,CUST008900,2023-09-25,True,False,0.0
RESP044505,CMP006,CUST012869,2023-07-10,True,False,0.0
RESP044506,CMP010,CUST014594,2023-11-02,True,False,0.0
RESP044507,CMP010,CUST017150,2024-04-20,True,False,0.0
RESP044508,CMP009,CUST012588,2024-07-24,True,False,0.0
RESP044509,CMP003,CUST008138,2023-02-08,True,False,0.0
RESP044510,CMP022,CUST004532,2024-08-20,True,False,0.0
RESP044511,CMP008,CUST002410,2023-12-19,True,False,0.0
RESP044512,CMP020,CUST019774,2024-09-11,True,True,150.14
RESP044513,CMP009,CUST019431,2024-03-14,True,False,0.0
RESP044514,CMP003,CUST010721,2024-03-02,True,False,0.0
RESP044515,CMP020,CUST009324,2023-10-24,True,False,0.0
RESP044516,CMP009,CUST015287,2023-02-14,True,False,0.0
RESP044517,CMP003,CUST019471,2023-03-24,True,True,179.77
RESP044518,CMP006,CUST001317,2023-12-20,True,False,0.0
RESP044519,CMP018,CUST015857,2023-07-28,True,False,0.0
RESP044520,CMP007,CUST015600,2024-03-20,True,False,0.0
RESP044521,CMP009,CUST008932,2023-10-13,True,False,0.0
RESP044522,CMP016,CUST001108,2024-05-17,True,False,0.0
RESP044523,CMP021,CUST005764,2023-06-25,True,True,163.87
RESP044524,CMP022,CUST018576,2024-10-05,True,False,0.0
RESP044525,CMP018,CUST013368,2024-12-05,True,False,0.0
RESP044526,CMP017,CUST013122,2024-09-23,True,False,0.0
RESP044527,CMP003,CUST001468,2023-04-25,True,False,0.0
RESP044528,CMP011,CUST003721,2024-05-06,True,False,0.0
RESP044529,CMP017,CUST003435,2023-02-28,True,False,0.0
RESP044530,CMP005,CUST013810,2023-08-20,True,True,156.73
RESP044531,CMP007,CUST009820,2023-02-25,True,False,0.0
RESP044532,CMP003,CUST010769,2023-04-07,True,False,0.0
RESP044533,CMP019,CUST010357,2023-05-29,True,False,0.0
RESP044534,CMP010,CUST003763,2023-02-22,True,False,0.0
RESP044535,CMP002,CUST013641,2023-08-12,True,False,0.0
RESP044536,CMP013,CUST012195,2023-03-11,True,False,0.0
RESP044537,CMP024,CUST010682,2024-12-13,True,True,95.64
RESP044538,CMP005,CUST008742,2024-01-14,True,False,0.0
RESP044539,CMP020,CUST016611,2024-03-23,True,False,0.0
RESP044540,CMP018,CUST014638,2023-04-16,True,False,0.0
RESP044541,CMP001,CUST016810,2024-06-02,True,False,0.0
RESP044542,CMP023,CUST016227,2024-03-02,True,False,0.0
RESP044543,CMP019,CUST015568,2023-11-05,True,False,0.0
RESP044544,CMP013,CUST018620,2024-01-16,True,False,0.0
RESP044545,CMP008,CUST015098,2024-07-01,True,False,0.0
RESP044546,CMP015,CUST019326,2023-02-11,True,False,0.0
RESP044547,CMP022,CUST019615,2023-12-29,True,False,0.0
RESP044548,CMP013,CUST010805,2024-01-20,True,False,0.0
RESP044549,CMP002,CUST014028,2023-04-30,True,False,0.0
RESP044550,CMP002,CUST011252,2023-02-05,True,False,0.0
RESP044551,CMP006,CUST015150,2024-09-02,True,False,0.0
RESP044552,CMP021,CUST010248,2024-05-07,True,False,0.0
RESP044553,CMP021,CUST008473,2023-09-29,True,False,0.0
RESP044554,CMP010,CUST019809,2023-10-18,True,True,253.46
RESP044555,CMP003,CUST008259,2024-12-04,True,True,146.96
RESP044556,CMP022,CUST019671,2024-03-17,True,True,282.63
RESP044557,CMP004,CUST012733,2023-10-27,True,True,62.52
RESP044558,CMP009,CUST000211,2023-12-09,True,False,0.0
RESP044559,CMP011,CUST012216,2024-05-14,True,False,0.0
RESP044560,CMP010,CUST002822,2023-02-15,True,True,98.51
RESP044561,CMP021,CUST008146,2024-11-09,True,False,0.0
RESP044562,CMP019,CUST009101,2023-02-17,True,False,0.0
RESP044563,CMP021,CUST009735,2023-06-26,True,False,0.0
RESP044564,CMP002,CUST002892,2024-03-04,True,True,154.0
RESP044565,CMP003,CUST000372,2023-02-13,True,False,0.0
RESP044566,CMP003,CUST013999,2024-04-28,True,False,0.0
RESP044567,CMP021,CUST002234,2023-08-02,True,True,100.86
RESP044568,CMP006,CUST014724,2023-04-23,True,False,0.0
RESP044569,CMP019,CUST000968,2023-07-15,True,True,323.59
RESP044570,CMP023,CUST001873,2023-12-06,True,False,0.0
RESP044571,CMP002,CUST013928,2024-12-17,True,False,0.0
RESP044572,CMP024,CUST016168,2024-01-14,True,False,0.0
RESP044573,CMP003,CUST018263,2023-02-06,True,False,0.0
RESP044574,CMP010,CUST016151,2024-08-06,True,False,0.0
RESP044575,CMP020,CUST015516,2023-03-23,True,False,0.0
RESP044576,CMP007,CUST001037,2024-01-07,True,False,0.0
RESP044577,CMP007,CUST014350,2023-12-19,True,False,0.0
RESP044578,CMP020,CUST018673,2024-04-18,True,True,165.45
RESP044579,CMP005,CUST014694,2023-11-13,True,True,130.83
RESP044580,CMP018,CUST015083,2024-02-07,True,True,116.05
RESP044581,CMP018,CUST012125,2023-03-13,True,False,0.0
RESP044582,CMP006,CUST010047,2023-02-03,True,False,0.0
RESP044583,CMP016,CUST004462,2024-09-29,True,False,0.0
RESP044584,CMP008,CUST018544,2024-02-01,True,True,79.6
RESP044585,CMP010,CUST000690,2024-10-06,True,False,0.0
RESP044586,CMP022,CUST004078,2024-07-30,True,False,0.0
RESP044587,CMP015,CUST006786,2023-01-22,True,False,0.0
RESP044588,CMP003,CUST015832,2024-01-10,True,False,0.0
RESP044589,CMP022,CUST006912,2023-07-25,True,False,0.0
RESP044590,CMP018,CUST001927,2023-01-10,True,False,0.0
RESP044591,CMP004,CUST006793,2023-01-07,True,False,0.0
RESP044592,CMP003,CUST016974,2023-03-25,True,True,50.34
RESP044593,CMP005,CUST002466,2024-10-10,True,True,54.77
RESP044594,CMP012,CUST001608,2024-11-26,True,True,163.23
RESP044595,CMP017,CUST018189,2024-08-23,True,False,0.0
RESP044596,CMP010,CUST017650,2023-05-18,True,False,0.0
RESP044597,CMP014,CUST012060,2024-10-07,True,False,0.0
RESP044598,CMP021,CUST018421,2024-09-16,True,False,0.0
RESP044599,CMP016,CUST005483,2023-01-08,True,False,0.0
RESP044600,CMP014,CUST016619,2023-07-30,True,False,0.0
RESP044601,CMP021,CUST014332,2023-03-01,True,False,0.0
RESP044602,CMP016,CUST019802,2023-01-22,True,True,106.95
RESP044603,CMP018,CUST000143,2024-08-16,True,False,0.0
RESP044604,CMP019,CUST012837,2023-07-04,True,False,0.0
RESP044605,CMP012,CUST019388,2024-09-01,True,False,0.0
RESP044606,CMP004,CUST014922,2023-11-20,True,False,0.0
RESP044607,CMP024,CUST006099,2024-11-12,True,True,133.42
RESP044608,CMP005,CUST009566,2023-05-12,True,False,0.0
RESP044609,CMP011,CUST016638,2023-11-24,True,False,0.0
RESP044610,CMP022,CUST004840,2023-02-12,True,False,0.0
RESP044611,CMP023,CUST011317,2023-03-10,True,False,0.0
RESP044612,CMP021,CUST016577,2024-07-21,True,False,0.0
RESP044613,CMP002,CUST014436,2024-02-19,True,False,0.0
RESP044614,CMP019,CUST015862,2024-09-12,True,False,0.0
RESP044615,CMP006,CUST006148,2024-04-29,True,False,0.0
RESP044616,CMP002,CUST013687,2024-02-28,True,True,46.62
RESP044617,CMP017,CUST012590,2024-10-17,True,False,0.0
RESP044618,CMP003,CUST013083,2023-05-08,True,False,0.0
RESP044619,CMP020,CUST001402,2023-12-01,True,True,72.05
RESP044620,CMP016,CUST019911,2024-08-22,True,False,0.0
RESP044621,CMP020,CUST012640,2024-06-24,True,False,0.0
RESP044622,CMP006,CUST001694,2023-11-24,True,False,0.0
RESP044623,CMP016,CUST005064,2024-05-22,True,False,0.0
RESP044624,CMP022,CUST007560,2023-04-02,True,False,0.0
RESP044625,CMP021,CUST010631,2023-09-04,True,False,0.0
RESP044626,CMP024,CUST013596,2023-10-07,True,True,223.63
RESP044627,CMP003,CUST007811,2023-06-10,True,False,0.0
RESP044628,CMP006,CUST003376,2024-11-23,True,False,0.0
RESP044629,CMP023,CUST012291,2023-06-19,True,False,0.0
RESP044630,CMP019,CUST006743,2024-07-11,True,True,145.41
RESP044631,CMP007,CUST006209,2023-01-26,True,False,0.0
RESP044632,CMP002,CUST017117,2024-12-05,True,True,3.76
RESP044633,CMP019,CUST014079,2023-12-10,True,False,0.0
RESP044634,CMP024,CUST009347,2024-03-11,True,False,0.0
RESP044635,CMP013,CUST003920,2023-08-18,True,False,0.0
RESP044636,CMP010,CUST010950,2024-11-17,True,False,0.0
RESP044637,CMP013,CUST017732,2024-10-24,True,False,0.0
RESP044638,CMP023,CUST014237,2024-07-25,True,False,0.0
RESP044639,CMP012,CUST018641,2023-06-23,True,False,0.0
RESP044640,CMP011,CUST007102,2024-07-29,True,False,0.0
RESP044641,CMP020,CUST000884,2023-01-16,True,False,0.0
RESP044642,CMP006,CUST007799,2024-03-04,True,False,0.0
RESP044643,CMP023,CUST013335,2023-10-10,True,False,0.0
RESP044644,CMP021,CUST011671,2024-10-13,True,False,0.0
RESP044645,CMP001,CUST012751,2023-11-10,True,False,0.0
RESP044646,CMP022,CUST001174,2024-11-08,True,True,24.59
RESP044647,CMP006,CUST010142,2023-10-06,True,True,70.76
RESP044648,CMP005,CUST008477,2024-11-09,True,False,0.0
RESP044649,CMP021,CUST007547,2023-01-20,True,False,0.0
RESP044650,CMP019,CUST005432,2023-03-08,True,False,0.0
RESP044651,CMP013,CUST004798,2023-05-04,True,False,0.0
RESP044652,CMP024,CUST000897,2024-12-17,True,False,0.0
RESP044653,CMP012,CUST003934,2023-05-04,True,False,0.0
RESP044654,CMP006,CUST019366,2023-04-20,True,False,0.0
RESP044655,CMP001,CUST001188,2024-07-28,True,False,0.0
RESP044656,CMP007,CUST014136,2023-02-26,True,False,0.0
RESP044657,CMP001,CUST013671,2023-11-02,True,False,0.0
RESP044658,CMP021,CUST017298,2023-10-10,True,False,0.0
RESP044659,CMP002,CUST001630,2024-06-14,True,True,93.09
RESP044660,CMP024,CUST009049,2023-11-01,True,False,0.0
RESP044661,CMP015,CUST009224,2023-03-01,True,False,0.0
RESP044662,CMP006,CUST012280,2023-10-09,True,False,0.0
RESP044663,CMP012,CUST019322,2024-11-21,True,False,0.0
RESP044664,CMP024,CUST006602,2023-04-28,True,False,0.0
RESP044665,CMP016,CUST012881,2024-02-25,True,False,0.0
RESP044666,CMP001,CUST007305,2023-01-22,True,False,0.0
RESP044667,CMP012,CUST004690,2024-12-18,True,True,199.28
RESP044668,CMP001,CUST012719,2024-10-07,True,False,0.0
RESP044669,CMP020,CUST006035,2023-05-06,True,False,0.0
RESP044670,CMP010,CUST005915,2023-05-02,True,False,0.0
RESP044671,CMP004,CUST002838,2023-07-07,True,False,0.0
RESP044672,CMP001,CUST006584,2023-08-25,True,False,0.0
RESP044673,CMP013,CUST017590,2023-07-19,True,False,0.0
RESP044674,CMP010,CUST000499,2023-08-11,True,False,0.0
RESP044675,CMP013,CUST000349,2024-11-26,True,True,341.42
RESP044676,CMP021,CUST013416,2024-11-24,True,False,0.0
RESP044677,CMP013,CUST003511,2023-01-09,True,False,0.0
RESP044678,CMP019,CUST009381,2023-02-09,True,False,0.0
RESP044679,CMP022,CUST009651,2023-11-09,True,False,0.0
RESP044680,CMP011,CUST009745,2024-09-19,True,False,0.0
RESP044681,CMP019,CUST016160,2024-07-01,True,False,0.0
RESP044682,CMP010,CUST003021,2023-07-13,True,False,0.0
RESP044683,CMP018,CUST015790,2023-09-29,True,False,0.0
RESP044684,CMP016,CUST002577,2023-06-30,True,False,0.0
RESP044685,CMP005,CUST018142,2023-09-11,True,False,0.0
RESP044686,CMP012,CUST017656,2024-10-24,True,False,0.0
RESP044687,CMP015,CUST006381,2023-04-09,True,False,0.0
RESP044688,CMP020,CUST003710,2023-06-20,True,False,0.0
RESP044689,CMP024,CUST002731,2024-05-16,True,False,0.0
RESP044690,CMP009,CUST000362,2023-08-12,True,False,0.0
RESP044691,CMP005,CUST002989,2024-01-02,True,False,0.0
RESP044692,CMP011,CUST015105,2024-12-04,True,False,0.0
RESP044693,CMP020,CUST009079,2024-03-02,True,False,0.0
RESP044694,CMP019,CUST016928,2023-03-03,True,False,0.0
RESP044695,CMP007,CUST002191,2023-08-22,True,True,79.11
RESP044696,CMP004,CUST018126,2024-05-19,True,True,51.73
RESP044697,CMP001,CUST003568,2023-05-19,True,True,113.47
RESP044698,CMP014,CUST015811,2024-06-25,True,False,0.0
RESP044699,CMP006,CUST001411,2024-06-04,True,True,91.25
RESP044700,CMP018,CUST019976,2024-01-08,True,False,0.0
RESP044701,CMP004,CUST010747,2024-12-01,True,False,0.0
RESP044702,CMP020,CUST008213,2024-03-10,True,False,0.0
RESP044703,CMP012,CUST011953,2024-02-06,True,False,0.0
RESP044704,CMP019,CUST009938,2023-01-20,True,False,0.0
RESP044705,CMP015,CUST000956,2023-07-19,True,False,0.0
RESP044706,CMP009,CUST000426,2023-05-06,True,False,0.0
RESP044707,CMP012,CUST016630,2023-10-14,True,True,200.64
RESP044708,CMP002,CUST005048,2024-08-28,True,False,0.0
RESP044709,CMP007,CUST000254,2024-01-13,True,False,0.0
RESP044710,CMP015,CUST002693,2024-02-02,True,False,0.0
RESP044711,CMP010,CUST004904,2023-02-17,True,False,0.0
RESP044712,CMP015,CUST007898,2023-06-26,True,False,0.0
RESP044713,CMP002,CUST001555,2024-06-14,True,False,0.0
RESP044714,CMP010,CUST009841,2024-12-17,True,False,0.0
RESP044715,CMP014,CUST007348,2023-07-04,True,False,0.0
RESP044716,CMP001,CUST016065,2023-11-09,True,False,0.0
RESP044717,CMP006,CUST013283,2023-01-30,True,False,0.0
RESP044718,CMP001,CUST015253,2024-04-21,True,True,97.88
RESP044719,CMP018,CUST002623,2024-07-23,True,False,0.0
RESP044720,CMP023,CUST018664,2023-10-11,True,False,0.0
RESP044721,CMP017,CUST006906,2023-08-01,True,False,0.0
RESP044722,CMP001,CUST003798,2024-12-21,True,False,0.0
RESP044723,CMP004,CUST000332,2024-09-10,True,False,0.0
RESP044724,CMP022,CUST002256,2023-05-15,True,True,20.15
RESP044725,CMP012,CUST012107,2023-01-22,True,False,0.0
RESP044726,CMP019,CUST012118,2024-11-24,True,False,0.0
RESP044727,CMP014,CUST015048,2024-05-03,True,False,0.0
RESP044728,CMP024,CUST002328,2023-10-30,True,True,50.75
RESP044729,CMP020,CUST007405,2023-04-10,True,False,0.0
RESP044730,CMP017,CUST019214,2023-04-16,True,False,0.0
RESP044731,CMP016,CUST018288,2024-07-31,True,True,113.1
RESP044732,CMP012,CUST014244,2024-05-04,True,True,88.49
RESP044733,CMP014,CUST016113,2024-05-01,True,False,0.0
RESP044734,CMP011,CUST003268,2024-09-12,True,False,0.0
RESP044735,CMP014,CUST018274,2024-10-18,True,True,69.55
RESP044736,CMP021,CUST002728,2023-01-20,True,False,0.0
RESP044737,CMP018,CUST012012,2023-05-16,True,False,0.0
RESP044738,CMP015,CUST009994,2023-12-26,True,False,0.0
