card_id,customer_id,product_id,card_type,issue_date,credit_limit,credit_utilization,monthly_spend,avg_transaction_value,is_active,digital_wallet_enabled,late_payment_flag
CARD009962,CUST017423,PRD03,Credit Card,2023-09-03,14230.0,0.151,236.19,38.04,True,False,False
CARD009963,CUST017425,PRD04,Debit Card,2023-10-01,0.0,,89.6,21.05,True,True,False
CARD009964,CUST017426,PRD04,Debit Card,2024-12-30,0.0,,301.41,9.76,True,True,False
CARD009965,CUST017429,PRD03,Credit Card,2021-08-15,13620.0,0.432,87.73,56.83,True,True,False
CARD009966,CUST017431,PRD03,Credit Card,2020-08-21,12300.0,0.155,563.13,53.15,True,False,False
CARD009967,CUST017431,PRD04,Debit Card,2021-01-12,0.0,,206.31,11.3,True,True,False
CARD009968,CUST017432,PRD03,Credit Card,2024-12-17,6610.0,0.165,282.99,76.87,True,False,False
CARD009969,CUST017432,PRD04,Debit Card,2024-12-03,0.0,,96.02,48.26,True,True,False
CARD009970,CUST017440,PRD03,Credit Card,2022-03-27,6000.0,0.077,92.1,55.11,True,False,False
CARD009971,CUST017441,PRD03,Credit Card,2021-02-23,4500.0,0.152,272.69,87.21,True,False,False
CARD009972,CUST017443,PRD04,Debit Card,2024-01-07,0.0,,414.75,31.73,True,True,False
CARD009973,CUST017444,PRD04,Debit Card,2022-07-23,0.0,,89.91,69.34,True,True,False
CARD009974,CUST017445,PRD04,Debit Card,2021-03-18,0.0,,373.62,43.24,True,True,False
CARD009975,CUST017447,PRD04,Debit Card,2023-12-04,0.0,,34.9,9.95,True,True,False
CARD009976,CUST017447,PRD03,Credit Card,2023-02-24,690.0,0.392,146.69,76.38,True,False,False
CARD009977,CUST017448,PRD04,Debit Card,2023-07-29,0.0,,441.38,65.3,True,True,False
CARD009978,CUST017451,PRD04,Debit Card,2024-02-01,0.0,,285.58,83.59,True,False,False
CARD009979,CUST017455,PRD04,Debit Card,2024-05-28,0.0,,328.63,46.23,True,True,False
CARD009980,CUST017458,PRD04,Debit Card,2024-11-15,0.0,,268.39,71.27,True,False,False
CARD009981,CUST017460,PRD04,Debit Card,2024-11-28,0.0,,208.9,50.36,True,False,False
CARD009982,CUST017461,PRD03,Credit Card,2022-12-04,3670.0,0.267,129.12,84.91,True,True,False
CARD009983,CUST017463,PRD03,Credit Card,2020-01-23,5470.0,0.169,198.97,69.34,True,False,False
CARD009984,CUST017463,PRD04,Debit Card,2022-11-07,0.0,,295.07,88.69,True,False,False
CARD009985,CUST017465,PRD04,Debit Card,2021-06-10,0.0,,175.71,9.54,True,True,False
CARD009986,CUST017466,PRD03,Credit Card,2024-01-09,12440.0,0.598,77.58,57.12,True,True,False
CARD009987,CUST017466,PRD04,Debit Card,2024-05-08,0.0,,234.83,19.86,True,True,False
CARD009988,CUST017467,PRD04,Debit Card,2022-03-13,0.0,,298.87,21.05,True,True,False
CARD009989,CUST017467,PRD03,Credit Card,2023-11-16,6700.0,0.323,319.84,84.65,True,True,False
CARD009990,CUST017468,PRD03,Credit Card,2017-06-13,13250.0,0.195,96.2,27.09,True,False,False
CARD009991,CUST017468,PRD04,Debit Card,2020-03-23,0.0,,127.47,30.76,True,False,False
CARD009992,CUST017469,PRD03,Credit Card,2023-09-07,11310.0,0.286,53.84,72.88,True,False,False
CARD009993,CUST017470,PRD03,Credit Card,2023-06-24,10690.0,0.67,494.71,74.45,True,True,False
CARD009994,CUST017472,PRD03,Credit Card,2024-09-17,13690.0,0.666,56.38,25.29,True,True,False
CARD009995,CUST017474,PRD03,Credit Card,2021-11-25,10000.0,0.235,157.14,10.21,True,True,False
CARD009996,CUST017474,PRD04,Debit Card,2022-10-29,0.0,,136.95,37.63,True,False,False
CARD009997,CUST017475,PRD03,Credit Card,2024-12-21,4150.0,0.432,158.61,83.85,True,False,False
CARD009998,CUST017476,PRD04,Debit Card,2023-09-23,0.0,,12.03,89.91,True,True,False
CARD009999,CUST017478,PRD03,Credit Card,2023-10-29,4270.0,0.077,157.44,17.84,True,False,False
CARD010000,CUST017480,PRD03,Credit Card,2023-02-21,14450.0,0.429,85.04,14.21,True,False,False
CARD010001,CUST017483,PRD03,Credit Card,2024-05-30,14700.0,0.071,427.86,8.58,False,False,False
CARD010002,CUST017484,PRD03,Credit Card,2024-07-23,8650.0,0.096,254.0,88.46,True,False,False
CARD010003,CUST017486,PRD03,Credit Card,2023-09-24,3770.0,0.332,33.48,72.87,True,False,True
CARD010004,CUST017487,PRD04,Debit Card,2024-06-24,0.0,,47.17,13.17,True,True,False
CARD010005,CUST017488,PRD03,Credit Card,2023-11-16,6390.0,0.551,211.43,30.43,True,False,False
CARD010006,CUST017492,PRD04,Debit Card,2021-04-30,0.0,,168.93,16.15,True,True,False
CARD010007,CUST017492,PRD03,Credit Card,2024-01-20,11490.0,0.146,143.5,21.12,True,True,False
CARD010008,CUST017495,PRD03,Credit Card,2020-03-31,1130.0,0.356,92.82,57.68,False,False,False
CARD010009,CUST017496,PRD03,Credit Card,2022-03-27,10070.0,0.722,236.15,22.06,True,True,False
CARD010010,CUST017497,PRD04,Debit Card,2024-07-11,0.0,,98.65,11.52,True,True,False
CARD010011,CUST017499,PRD04,Debit Card,2022-07-16,0.0,,218.79,53.34,True,False,False
CARD010012,CUST017503,PRD04,Debit Card,2022-06-06,0.0,,96.63,81.33,True,False,False
CARD010013,CUST017504,PRD04,Debit Card,2019-07-21,0.0,,253.25,27.42,True,False,False
CARD010014,CUST017505,PRD03,Credit Card,2021-12-05,10380.0,0.378,302.27,20.8,True,False,False
CARD010015,CUST017506,PRD04,Debit Card,2021-07-08,0.0,,165.18,68.0,True,False,False
CARD010016,CUST017510,PRD03,Credit Card,2021-03-02,7110.0,0.128,49.83,41.6,True,True,False
CARD010017,CUST017510,PRD04,Debit Card,2024-11-10,0.0,,88.63,61.78,True,False,False
CARD010018,CUST017511,PRD04,Debit Card,2023-04-24,0.0,,171.67,26.83,True,False,False
CARD010019,CUST017513,PRD04,Debit Card,2021-04-24,0.0,,136.94,55.49,True,False,False
CARD010020,CUST017516,PRD04,Debit Card,2024-08-09,0.0,,189.02,25.64,True,True,False
CARD010021,CUST017517,PRD03,Credit Card,2023-08-04,6970.0,0.398,15.85,51.23,True,False,False
CARD010022,CUST017518,PRD04,Debit Card,2021-08-10,0.0,,178.1,50.1,True,True,False
CARD010023,CUST017519,PRD04,Debit Card,2023-03-06,0.0,,151.66,54.95,True,True,False
CARD010024,CUST017520,PRD03,Credit Card,2024-12-21,1010.0,0.456,601.04,75.79,True,True,False
CARD010025,CUST017522,PRD03,Credit Card,2024-12-13,1320.0,0.508,81.54,52.01,True,False,False
CARD010026,CUST017524,PRD03,Credit Card,2022-07-12,10850.0,0.545,74.53,14.22,True,True,False
CARD010027,CUST017525,PRD04,Debit Card,2024-11-14,0.0,,90.34,64.9,True,True,False
CARD010028,CUST017526,PRD04,Debit Card,2021-06-29,0.0,,11.8,34.28,True,True,False
CARD010029,CUST017527,PRD04,Debit Card,2021-08-30,0.0,,145.54,31.94,True,True,False
CARD010030,CUST017529,PRD03,Credit Card,2024-12-31,6360.0,0.317,150.99,59.66,False,True,False
CARD010031,CUST017533,PRD03,Credit Card,2018-12-25,2980.0,0.408,158.58,48.39,True,False,False
CARD010032,CUST017534,PRD04,Debit Card,2022-07-18,0.0,,105.88,12.9,True,False,False
CARD010033,CUST017535,PRD03,Credit Card,2023-05-14,12200.0,0.277,111.02,15.99,True,True,False
CARD010034,CUST017548,PRD04,Debit Card,2023-07-19,0.0,,590.83,88.43,False,True,False
CARD010035,CUST017548,PRD03,Credit Card,2022-10-15,3990.0,0.606,400.99,33.62,True,True,False
CARD010036,CUST017549,PRD03,Credit Card,2019-12-11,8220.0,0.335,331.52,53.22,True,False,False
CARD010037,CUST017555,PRD03,Credit Card,2021-03-23,12260.0,0.313,288.65,20.67,True,True,False
CARD010038,CUST017555,PRD04,Debit Card,2019-05-23,0.0,,457.5,29.7,True,False,False
CARD010039,CUST017557,PRD04,Debit Card,2018-07-15,0.0,,67.51,71.37,True,True,False
CARD010040,CUST017559,PRD03,Credit Card,2024-10-17,14720.0,0.237,83.56,38.55,True,False,False
CARD010041,CUST017560,PRD04,Debit Card,2022-01-11,0.0,,132.91,69.93,True,True,False
CARD010042,CUST017560,PRD03,Credit Card,2024-01-08,9870.0,0.501,297.37,78.35,True,False,False
CARD010043,CUST017561,PRD03,Credit Card,2024-05-23,4750.0,0.207,41.42,47.12,True,True,False
CARD010044,CUST017562,PRD03,Credit Card,2024-08-17,6830.0,0.024,354.29,71.77,True,True,False
CARD010045,CUST017564,PRD03,Credit Card,2024-07-05,11830.0,0.156,166.1,57.46,False,False,True
CARD010046,CUST017566,PRD03,Credit Card,2022-11-15,13200.0,0.482,141.32,65.18,True,True,False
CARD010047,CUST017571,PRD03,Credit Card,2023-06-05,3740.0,0.259,60.33,16.97,True,True,False
CARD010048,CUST017578,PRD03,Credit Card,2024-08-01,3220.0,0.089,100.88,14.32,True,True,False
CARD010049,CUST017580,PRD04,Debit Card,2022-12-13,0.0,,82.93,63.05,True,True,False
CARD010050,CUST017582,PRD03,Credit Card,2023-10-06,6540.0,0.057,144.91,72.61,True,True,False
CARD010051,CUST017584,PRD03,Credit Card,2024-10-07,4650.0,0.462,20.97,15.92,True,False,False
CARD010052,CUST017584,PRD04,Debit Card,2022-05-11,0.0,,173.74,37.18,True,True,False
CARD010053,CUST017585,PRD03,Credit Card,2023-12-26,10500.0,0.22,372.92,87.78,True,True,False
CARD010054,CUST017586,PRD04,Debit Card,2022-09-02,0.0,,152.91,20.04,True,False,False
CARD010055,CUST017589,PRD04,Debit Card,2023-07-07,0.0,,542.93,33.68,True,False,False
CARD010056,CUST017589,PRD03,Credit Card,2024-12-18,6450.0,0.447,121.55,49.99,True,True,True
CARD010057,CUST017594,PRD04,Debit Card,2020-11-19,0.0,,413.23,87.85,True,True,False
CARD010058,CUST017594,PRD03,Credit Card,2023-09-02,1550.0,0.331,557.03,77.99,False,True,False
CARD010059,CUST017595,PRD04,Debit Card,2021-05-20,0.0,,44.67,58.55,True,False,False
CARD010060,CUST017597,PRD03,Credit Card,2024-09-14,5700.0,0.144,35.71,74.26,True,True,False
CARD010061,CUST017598,PRD03,Credit Card,2022-12-06,13250.0,0.047,34.81,71.86,True,False,False
CARD010062,CUST017599,PRD04,Debit Card,2021-06-18,0.0,,160.93,71.73,True,True,False
CARD010063,CUST017601,PRD03,Credit Card,2024-09-22,9840.0,0.52,29.18,76.45,True,True,True
CARD010064,CUST017602,PRD04,Debit Card,2021-05-26,0.0,,139.61,13.42,True,True,False
CARD010065,CUST017603,PRD03,Credit Card,2023-03-22,9830.0,0.208,280.86,89.48,True,False,False
CARD010066,CUST017604,PRD03,Credit Card,2024-08-31,7450.0,0.354,261.94,51.58,True,False,False
CARD010067,CUST017605,PRD03,Credit Card,2019-02-17,3480.0,0.41,91.05,9.13,True,True,False
CARD010068,CUST017608,PRD04,Debit Card,2024-11-05,0.0,,43.88,32.21,True,True,False
CARD010069,CUST017610,PRD04,Debit Card,2021-09-20,0.0,,258.25,25.86,True,False,False
CARD010070,CUST017611,PRD04,Debit Card,2024-03-28,0.0,,138.8,56.33,True,False,False
CARD010071,CUST017614,PRD03,Credit Card,2024-06-22,9860.0,0.706,380.24,53.2,False,False,False
CARD010072,CUST017615,PRD03,Credit Card,2022-10-29,2670.0,0.173,90.76,84.12,True,False,False
CARD010073,CUST017618,PRD04,Debit Card,2024-12-17,0.0,,296.64,36.76,True,False,False
CARD010074,CUST017618,PRD03,Credit Card,2024-02-19,4460.0,0.417,276.68,44.26,True,False,False
CARD010075,CUST017620,PRD03,Credit Card,2021-06-04,8270.0,0.403,87.49,52.7,True,True,True
CARD010076,CUST017620,PRD04,Debit Card,2024-05-08,0.0,,359.14,64.53,True,False,False
CARD010077,CUST017621,PRD03,Credit Card,2024-12-23,560.0,0.414,255.34,54.82,True,False,False
CARD010078,CUST017622,PRD04,Debit Card,2024-10-27,0.0,,221.71,60.59,True,False,False
CARD010079,CUST017622,PRD03,Credit Card,2023-09-05,13340.0,0.297,344.31,30.47,True,True,False
CARD010080,CUST017624,PRD03,Credit Card,2020-12-31,10750.0,0.299,187.11,42.76,True,False,False
CARD010081,CUST017625,PRD04,Debit Card,2022-10-11,0.0,,36.18,23.02,True,False,False
CARD010082,CUST017627,PRD04,Debit Card,2021-11-13,0.0,,301.29,48.19,True,True,False
CARD010083,CUST017629,PRD04,Debit Card,2024-06-28,0.0,,386.02,55.49,True,True,False
CARD010084,CUST017630,PRD03,Credit Card,2024-11-12,9770.0,0.361,65.86,36.4,True,False,False
CARD010085,CUST017633,PRD04,Debit Card,2023-03-12,0.0,,203.04,76.36,True,True,False
CARD010086,CUST017636,PRD04,Debit Card,2024-06-13,0.0,,74.7,48.24,True,False,False
CARD010087,CUST017636,PRD03,Credit Card,2024-03-05,12260.0,0.295,429.05,27.77,True,False,False
CARD010088,CUST017638,PRD03,Credit Card,2023-10-17,3260.0,0.31,247.17,22.45,True,False,False
CARD010089,CUST017639,PRD04,Debit Card,2023-09-17,0.0,,137.07,73.78,True,True,False
CARD010090,CUST017640,PRD04,Debit Card,2021-10-14,0.0,,90.76,88.23,True,True,False
CARD010091,CUST017642,PRD03,Credit Card,2020-03-09,3630.0,0.147,267.34,38.62,True,False,False
CARD010092,CUST017645,PRD04,Debit Card,2020-06-06,0.0,,251.66,60.78,True,False,False
CARD010093,CUST017647,PRD03,Credit Card,2023-03-09,9340.0,0.286,52.8,58.94,True,True,False
CARD010094,CUST017647,PRD04,Debit Card,2018-03-07,0.0,,321.61,44.0,True,True,False
CARD010095,CUST017648,PRD04,Debit Card,2019-03-09,0.0,,203.94,38.49,True,False,False
CARD010096,CUST017649,PRD03,Credit Card,2023-06-13,10020.0,0.442,152.28,85.1,True,True,False
CARD010097,CUST017650,PRD04,Debit Card,2023-04-13,0.0,,131.75,65.83,True,False,False
CARD010098,CUST017654,PRD03,Credit Card,2024-04-19,3370.0,0.279,201.88,51.93,True,True,False
CARD010099,CUST017656,PRD03,Credit Card,2023-12-02,14610.0,0.127,373.2,60.59,True,False,False
CARD010100,CUST017656,PRD04,Debit Card,2024-05-24,0.0,,91.59,33.56,True,False,False
CARD010101,CUST017657,PRD04,Debit Card,2022-02-17,0.0,,144.84,55.46,True,False,False
CARD010102,CUST017659,PRD04,Debit Card,2024-11-08,0.0,,139.62,31.88,True,False,False
CARD010103,CUST017662,PRD04,Debit Card,2017-07-19,0.0,,298.3,49.56,True,False,False
CARD010104,CUST017663,PRD04,Debit Card,2019-08-14,0.0,,253.06,11.68,True,False,False
CARD010105,CUST017664,PRD04,Debit Card,2024-08-31,0.0,,176.85,21.71,True,False,False
CARD010106,CUST017664,PRD03,Credit Card,2023-09-28,10430.0,0.177,86.21,87.41,True,True,True
CARD010107,CUST017665,PRD04,Debit Card,2019-11-14,0.0,,165.03,37.96,True,True,False
CARD010108,CUST017670,PRD03,Credit Card,2019-12-06,4680.0,0.24,269.38,56.65,True,False,False
CARD010109,CUST017671,PRD03,Credit Card,2021-04-24,4030.0,0.229,89.21,60.0,True,False,False
CARD010110,CUST017672,PRD04,Debit Card,2024-11-01,0.0,,439.32,52.49,True,False,False
CARD010111,CUST017672,PRD03,Credit Card,2021-03-07,1680.0,0.243,244.26,42.75,True,True,True
CARD010112,CUST017675,PRD03,Credit Card,2024-06-07,14390.0,0.27,360.31,46.59,True,False,True
CARD010113,CUST017679,PRD03,Credit Card,2022-06-19,7910.0,0.502,265.28,54.8,True,False,False
CARD010114,CUST017679,PRD04,Debit Card,2020-03-06,0.0,,64.92,24.25,True,True,False
CARD010115,CUST017680,PRD03,Credit Card,2024-07-04,10870.0,0.103,181.6,47.56,True,False,False
CARD010116,CUST017683,PRD04,Debit Card,2024-01-12,0.0,,173.21,56.03,True,True,False
CARD010117,CUST017684,PRD04,Debit Card,2023-08-02,0.0,,414.98,89.01,True,False,False
CARD010118,CUST017685,PRD03,Credit Card,2022-07-20,8650.0,0.349,191.32,89.16,True,True,False
CARD010119,CUST017686,PRD03,Credit Card,2024-09-01,2930.0,0.1,56.89,9.6,True,True,False
CARD010120,CUST017687,PRD03,Credit Card,2018-07-15,13580.0,0.186,31.77,83.62,True,False,False
CARD010121,CUST017688,PRD03,Credit Card,2022-12-09,7870.0,0.54,56.12,62.23,True,True,False
CARD010122,CUST017691,PRD03,Credit Card,2021-11-02,5260.0,0.49,132.63,65.72,True,False,False
CARD010123,CUST017694,PRD04,Debit Card,2021-06-05,0.0,,44.14,12.28,True,True,False
CARD010124,CUST017695,PRD03,Credit Card,2019-05-25,2840.0,0.399,98.14,29.91,True,True,False
CARD010125,CUST017700,PRD04,Debit Card,2023-09-16,0.0,,104.61,87.49,True,True,False
CARD010126,CUST017701,PRD03,Credit Card,2022-05-16,9480.0,0.274,179.55,28.5,True,True,False
CARD010127,CUST017703,PRD03,Credit Card,2018-09-19,920.0,0.174,346.25,43.63,True,False,False
CARD010128,CUST017705,PRD04,Debit Card,2024-11-19,0.0,,1080.9,84.54,True,False,False
CARD010129,CUST017705,PRD03,Credit Card,2023-11-08,6160.0,0.083,107.26,34.11,True,False,False
CARD010130,CUST017706,PRD04,Debit Card,2024-05-13,0.0,,239.33,50.1,True,False,False
CARD010131,CUST017706,PRD03,Credit Card,2024-01-15,2280.0,0.081,329.54,61.27,True,False,False
CARD010132,CUST017708,PRD04,Debit Card,2024-08-05,0.0,,463.49,30.15,True,True,False
CARD010133,CUST017708,PRD03,Credit Card,2021-11-11,1040.0,0.284,183.65,41.88,True,False,False
CARD010134,CUST017710,PRD03,Credit Card,2017-11-15,10170.0,0.583,113.85,48.75,True,False,False
CARD010135,CUST017711,PRD04,Debit Card,2022-04-13,0.0,,199.73,88.24,True,True,False
CARD010136,CUST017712,PRD04,Debit Card,2024-10-29,0.0,,249.11,48.15,True,False,False
CARD010137,CUST017713,PRD03,Credit Card,2020-11-13,5240.0,0.45,315.36,40.16,True,True,False
CARD010138,CUST017713,PRD04,Debit Card,2021-12-26,0.0,,99.16,17.21,True,True,False
CARD010139,CUST017714,PRD03,Credit Card,2024-09-27,10960.0,0.194,25.19,45.24,True,False,False
CARD010140,CUST017715,PRD04,Debit Card,2021-02-01,0.0,,179.55,14.74,True,False,False
CARD010141,CUST017716,PRD03,Credit Card,2024-12-15,9000.0,0.307,126.48,79.46,False,False,False
CARD010142,CUST017720,PRD04,Debit Card,2023-10-26,0.0,,77.94,16.62,True,True,False
CARD010143,CUST017721,PRD04,Debit Card,2021-05-30,0.0,,242.96,17.38,True,True,False
CARD010144,CUST017722,PRD03,Credit Card,2024-10-22,3630.0,0.335,199.24,22.76,True,True,False
CARD010145,CUST017723,PRD03,Credit Card,2023-12-12,14770.0,0.281,143.72,30.19,True,True,False
CARD010146,CUST017723,PRD04,Debit Card,2024-04-29,0.0,,68.16,64.29,True,True,False
CARD010147,CUST017724,PRD04,Debit Card,2024-11-12,0.0,,337.34,24.26,True,True,False
CARD010148,CUST017725,PRD03,Credit Card,2024-10-07,2160.0,0.254,42.79,20.63,True,False,True
CARD010149,CUST017726,PRD03,Credit Card,2024-05-12,8150.0,0.113,296.63,18.83,True,True,True
CARD010150,CUST017727,PRD04,Debit Card,2021-11-06,0.0,,201.0,75.64,True,False,False
CARD010151,CUST017728,PRD04,Debit Card,2022-07-07,0.0,,89.43,87.05,True,True,False
CARD010152,CUST017728,PRD03,Credit Card,2024-12-23,13590.0,0.826,239.15,87.65,True,False,False
CARD010153,CUST017729,PRD04,Debit Card,2021-06-21,0.0,,345.8,75.52,True,False,False
CARD010154,CUST017730,PRD04,Debit Card,2022-12-03,0.0,,115.56,31.97,True,False,False
CARD010155,CUST017730,PRD03,Credit Card,2020-12-29,5460.0,0.139,179.12,76.99,True,True,False
CARD010156,CUST017731,PRD03,Credit Card,2017-10-04,10480.0,0.261,353.77,89.96,True,True,False
CARD010157,CUST017731,PRD04,Debit Card,2019-05-10,0.0,,370.53,59.62,True,True,False
CARD010158,CUST017732,PRD03,Credit Card,2024-10-06,13660.0,0.107,27.87,62.54,True,False,False
CARD010159,CUST017734,PRD04,Debit Card,2024-07-31,0.0,,115.66,60.91,True,False,False
CARD010160,CUST017734,PRD03,Credit Card,2024-10-08,12920.0,0.142,135.0,55.83,True,True,False
CARD010161,CUST017736,PRD03,Credit Card,2023-07-11,13410.0,0.023,39.81,40.34,True,False,False
CARD010162,CUST017736,PRD04,Debit Card,2023-12-11,0.0,,347.03,30.29,True,True,False
CARD010163,CUST017738,PRD04,Debit Card,2024-06-19,0.0,,208.63,84.7,True,True,False
CARD010164,CUST017741,PRD03,Credit Card,2019-02-08,10270.0,0.21,582.44,57.92,True,True,True
CARD010165,CUST017743,PRD03,Credit Card,2023-06-13,1450.0,0.211,252.79,37.45,True,True,False
CARD010166,CUST017745,PRD04,Debit Card,2020-11-27,0.0,,414.51,48.06,True,False,False
CARD010167,CUST017745,PRD03,Credit Card,2018-07-03,6410.0,0.542,353.66,77.79,True,True,False
CARD010168,CUST017746,PRD03,Credit Card,2020-11-25,1880.0,0.462,152.37,59.59,True,False,False
CARD010169,CUST017750,PRD03,Credit Card,2018-09-21,2440.0,0.439,35.25,42.21,True,True,True
CARD010170,CUST017751,PRD04,Debit Card,2021-05-15,0.0,,113.83,85.12,True,True,False
CARD010171,CUST017755,PRD03,Credit Card,2024-12-19,13040.0,0.172,462.81,67.65,True,True,False
CARD010172,CUST017755,PRD04,Debit Card,2024-12-11,0.0,,101.09,9.94,True,False,False
CARD010173,CUST017757,PRD04,Debit Card,2023-01-17,0.0,,172.26,44.95,True,True,False
CARD010174,CUST017758,PRD03,Credit Card,2024-02-16,6490.0,0.339,98.49,20.26,True,False,True
CARD010175,CUST017761,PRD04,Debit Card,2024-03-02,0.0,,569.33,48.57,True,True,False
CARD010176,CUST017762,PRD04,Debit Card,2023-12-08,0.0,,110.92,37.37,True,False,False
CARD010177,CUST017763,PRD04,Debit Card,2023-06-16,0.0,,91.17,83.15,True,False,False
CARD010178,CUST017763,PRD03,Credit Card,2019-05-28,14500.0,0.136,324.55,68.71,True,False,False
CARD010179,CUST017764,PRD04,Debit Card,2020-05-27,0.0,,401.39,22.53,True,False,False
CARD010180,CUST017764,PRD03,Credit Card,2019-04-05,8280.0,0.188,117.88,22.67,True,True,False
CARD010181,CUST017766,PRD03,Credit Card,2024-07-14,9070.0,0.565,18.37,63.83,True,True,False
CARD010182,CUST017768,PRD03,Credit Card,2018-12-17,11880.0,0.431,190.47,76.15,True,False,False
CARD010183,CUST017768,PRD04,Debit Card,2021-02-26,0.0,,236.12,50.39,True,False,False
CARD010184,CUST017771,PRD03,Credit Card,2024-11-29,7650.0,0.326,47.01,76.73,True,False,False
CARD010185,CUST017771,PRD04,Debit Card,2024-12-01,0.0,,338.52,27.09,True,True,False
CARD010186,CUST017772,PRD04,Debit Card,2021-07-13,0.0,,72.41,43.84,True,False,False
CARD010187,CUST017772,PRD03,Credit Card,2023-09-03,3830.0,0.274,209.21,15.92,True,True,False
CARD010188,CUST017773,PRD04,Debit Card,2024-01-16,0.0,,528.52,52.48,True,False,False
CARD010189,CUST017774,PRD03,Credit Card,2019-11-19,3630.0,0.044,322.34,58.56,True,True,False
CARD010190,CUST017776,PRD04,Debit Card,2024-02-27,0.0,,456.17,54.42,True,True,False
CARD010191,CUST017779,PRD04,Debit Card,2024-02-14,0.0,,122.52,11.54,True,True,False
CARD010192,CUST017780,PRD04,Debit Card,2024-11-17,0.0,,112.39,10.74,True,False,False
CARD010193,CUST017782,PRD03,Credit Card,2022-11-20,6720.0,0.302,15.32,42.76,True,False,False
CARD010194,CUST017786,PRD04,Debit Card,2022-07-25,0.0,,107.2,79.35,True,True,False
CARD010195,CUST017793,PRD03,Credit Card,2021-09-12,10380.0,0.22,69.58,12.66,True,True,False
CARD010196,CUST017794,PRD03,Credit Card,2021-02-28,10620.0,0.214,400.97,37.3,True,False,False
CARD010197,CUST017797,PRD04,Debit Card,2022-08-20,0.0,,129.89,20.24,True,False,False
CARD010198,CUST017797,PRD03,Credit Card,2022-03-15,3870.0,0.24,408.87,47.43,False,False,False
CARD010199,CUST017804,PRD04,Debit Card,2023-10-07,0.0,,238.47,13.16,True,False,False
CARD010200,CUST017813,PRD04,Debit Card,2024-07-16,0.0,,172.13,21.72,True,True,False
CARD010201,CUST017814,PRD03,Credit Card,2024-08-31,1790.0,0.758,234.99,75.49,True,True,False
CARD010202,CUST017819,PRD04,Debit Card,2021-10-02,0.0,,287.5,85.15,True,True,False
CARD010203,CUST017819,PRD03,Credit Card,2020-01-24,5190.0,0.202,431.67,45.64,True,True,False
CARD010204,CUST017820,PRD04,Debit Card,2024-05-27,0.0,,23.84,9.81,True,True,False
CARD010205,CUST017821,PRD03,Credit Card,2020-06-28,2090.0,0.034,128.88,39.7,True,False,True
CARD010206,CUST017824,PRD03,Credit Card,2022-05-22,8240.0,0.367,233.54,60.38,True,False,False
CARD010207,CUST017825,PRD03,Credit Card,2021-12-26,5740.0,0.303,525.54,76.61,True,True,False
CARD010208,CUST017828,PRD03,Credit Card,2023-11-15,3000.0,0.169,19.7,15.87,True,False,False
CARD010209,CUST017830,PRD03,Credit Card,2023-05-07,9580.0,0.044,159.36,31.92,True,False,False
CARD010210,CUST017831,PRD03,Credit Card,2024-03-03,14100.0,0.285,320.52,43.21,True,True,False
CARD010211,CUST017832,PRD03,Credit Card,2024-11-29,10020.0,0.056,333.88,48.65,True,True,False
CARD010212,CUST017833,PRD04,Debit Card,2024-06-24,0.0,,230.02,64.41,False,True,False
CARD010213,CUST017836,PRD04,Debit Card,2019-02-18,0.0,,188.91,81.62,True,False,False
CARD010214,CUST017837,PRD04,Debit Card,2023-11-08,0.0,,204.49,87.75,True,False,False
CARD010215,CUST017837,PRD03,Credit Card,2023-05-27,6550.0,0.224,76.2,43.8,True,True,False
CARD010216,CUST017840,PRD03,Credit Card,2024-10-02,13230.0,0.335,175.45,71.74,True,False,True
CARD010217,CUST017840,PRD04,Debit Card,2024-12-11,0.0,,126.02,46.6,True,True,False
CARD010218,CUST017841,PRD04,Debit Card,2020-12-05,0.0,,160.37,67.89,True,False,False
CARD010219,CUST017845,PRD04,Debit Card,2023-08-18,0.0,,348.22,23.79,True,False,False
CARD010220,CUST017847,PRD04,Debit Card,2024-11-10,0.0,,152.51,50.8,True,True,False
CARD010221,CUST017848,PRD04,Debit Card,2020-07-13,0.0,,138.8,33.04,True,False,False
CARD010222,CUST017848,PRD03,Credit Card,2023-07-18,13720.0,0.632,375.82,67.69,True,False,False
CARD010223,CUST017849,PRD03,Credit Card,2024-06-03,2380.0,0.088,174.63,83.79,True,True,False
CARD010224,CUST017850,PRD03,Credit Card,2024-09-07,12290.0,0.325,119.09,72.0,True,False,False
CARD010225,CUST017856,PRD03,Credit Card,2018-12-02,4610.0,0.213,26.84,45.37,True,False,False
CARD010226,CUST017857,PRD04,Debit Card,2021-02-17,0.0,,476.71,57.65,True,False,False
CARD010227,CUST017865,PRD03,Credit Card,2024-01-20,4390.0,0.491,196.72,27.29,True,True,False
CARD010228,CUST017865,PRD04,Debit Card,2019-04-09,0.0,,104.21,43.86,True,True,False
CARD010229,CUST017867,PRD04,Debit Card,2021-05-15,0.0,,99.22,60.74,True,False,False
CARD010230,CUST017868,PRD03,Credit Card,2024-09-12,6860.0,0.322,205.24,21.94,True,False,False
CARD010231,CUST017868,PRD04,Debit Card,2024-04-10,0.0,,208.02,50.61,True,True,False
CARD010232,CUST017870,PRD03,Credit Card,2022-09-27,7300.0,0.155,43.05,20.8,True,True,False
CARD010233,CUST017871,PRD04,Debit Card,2021-01-13,0.0,,68.43,88.67,True,False,False
