customer_id,churn_probability_90d
CUST017319,0.0804
CUST017320,0.0267
CUST017321,0.0249
CUST017322,0.0443
CUST017323,0.0493
CUST017324,0.076
CUST017325,0.0338
CUST017326,0.0515
CUST017327,0.0554
CUST017328,0.0357
CUST017329,0.0834
CUST017330,0.0473
CUST017331,0.0244
CUST017332,0.0354
CUST017333,0.1243
CUST017334,0.1391
CUST017335,0.193
CUST017336,0.0385
CUST017337,0.2467
CUST017338,0.0499
CUST017339,0.9945
CUST017340,0.0335
CUST017341,0.0364
CUST017342,0.0329
CUST017343,0.0525
CUST017344,0.1483
CUST017345,0.0595
CUST017346,0.0289
CUST017347,0.1036
CUST017348,0.0436
CUST017349,0.0869
CUST017350,0.9949
CUST017351,0.0601
CUST017352,0.0483
CUST017353,0.0302
CUST017354,0.1336
CUST017355,0.0358
CUST017356,0.0206
CUST017357,0.047
CUST017358,0.0379
CUST017359,0.039
CUST017360,0.0529
CUST017361,0.0406
CUST017362,0.0355
CUST017363,0.994
CUST017364,0.0359
CUST017365,0.1029
CUST017366,0.0509
CUST017367,0.0775
CUST017368,0.0773
CUST017369,0.0716
CUST017370,0.0286
CUST017371,0.0751
CUST017372,0.0751
CUST017373,0.0312
CUST017374,0.0174
CUST017375,0.0498
CUST017376,0.0275
CUST017377,0.9954
CUST017378,0.0438
CUST017379,0.9971
CUST017380,0.0327
CUST017381,0.0847
CUST017382,0.996
CUST017383,0.224
CUST017384,0.0519
CUST017385,0.0298
CUST017386,0.0413
CUST017387,0.0321
CUST017388,0.0729
CUST017389,0.9947
CUST017390,0.0324
CUST017391,0.0937
CUST017392,0.0592
CUST017393,0.0261
CUST017394,0.0814
CUST017395,0.9952
CUST017396,0.1232
CUST017397,0.0469
CUST017398,0.0487
CUST017399,0.0777
CUST017400,0.9967
CUST017401,0.033
CUST017402,0.0852
CUST017403,0.0739
CUST017404,0.0767
CUST017405,0.0349
CUST017406,0.9967
CUST017407,0.9909
CUST017408,0.0295
CUST017409,0.9975
CUST017410,0.0486
CUST017411,0.0384
CUST017412,0.0493
CUST017413,0.0311
CUST017414,0.0842
CUST017415,0.0383
CUST017416,0.0387
CUST017417,0.0233
CUST017418,0.0641
CUST017419,0.0414
CUST017420,0.0327
CUST017421,0.1324
CUST017422,0.0638
CUST017423,0.0431
CUST017424,0.0745
CUST017425,0.0627
CUST017426,0.1204
CUST017427,0.0458
CUST017428,0.0522
CUST017429,0.0208
CUST017430,0.9948
CUST017431,0.9937
CUST017432,0.0841
CUST017433,0.1179
CUST017434,0.0478
CUST017435,0.0231
CUST017436,0.0829
CUST017437,0.0626
CUST017438,0.0922
CUST017439,0.0462
CUST017440,0.0818
CUST017441,0.155
CUST017442,0.0535
CUST017443,0.0403
CUST017444,0.026
CUST017445,0.0571
CUST017446,0.0265
CUST017447,0.039
CUST017448,0.9905
CUST017449,0.4199
CUST017450,0.0493
CUST017451,0.045
CUST017452,0.0446
CUST017453,0.0607
CUST017454,0.0416
CUST017455,0.055
CUST017456,0.9963
CUST017457,0.0602
CUST017458,0.0424
CUST017459,0.0527
CUST017460,0.045
CUST017461,0.2894
CUST017462,0.059
CUST017463,0.0377
CUST017464,0.038
CUST017465,0.0846
CUST017466,0.027
CUST017467,0.0318
CUST017468,0.0488
CUST017469,0.0378
CUST017470,0.9957
CUST017471,0.0734
CUST017472,0.9942
CUST017473,0.0709
CUST017474,0.0339
CUST017475,0.1089
CUST017476,0.3677
CUST017477,0.074
CUST017478,0.0186
CUST017479,0.0417
CUST017480,0.0499
CUST017481,0.111
CUST017482,0.1046
CUST017483,0.0333
CUST017484,0.0842
CUST017485,0.5136
CUST017486,0.0662
CUST017487,0.0403
CUST017488,0.9965
CUST017489,0.9913
CUST017490,0.105
CUST017491,0.0395
CUST017492,0.0557
CUST017493,0.0961
CUST017494,0.0271
CUST017495,0.9938
CUST017496,0.0147
CUST017497,0.3377
CUST017498,0.0415
CUST017499,0.0679
CUST017500,0.2344
CUST017501,0.0428
CUST017502,0.9951
CUST017503,0.0734
CUST017504,0.0466
CUST017505,0.0766
CUST017506,0.0437
CUST017507,0.9956
CUST017508,0.1005
CUST017509,0.0499
CUST017510,0.0732
CUST017511,0.0374
CUST017512,0.9957
CUST017513,0.0421
CUST017514,0.0397
CUST017515,0.0572
CUST017516,0.0204
CUST017517,0.0499
CUST017518,0.0442
CUST017519,0.0309
CUST017520,0.0292
CUST017521,0.0455
CUST017522,0.0585
CUST017523,0.0911
CUST017524,0.0462
CUST017525,0.0532
CUST017526,0.0454
CUST017527,0.033
CUST017528,0.0393
CUST017529,0.9985
CUST017530,0.0435
CUST017531,0.0495
CUST017532,0.0393
CUST017533,0.0311
CUST017534,0.038
CUST017535,0.9947
CUST017536,0.0582
CUST017537,0.029
CUST017538,0.0388
CUST017539,0.091
CUST017540,0.0678
CUST017541,0.0492
CUST017542,0.0399
CUST017543,0.0695
CUST017544,0.9955
CUST017545,0.0505
CUST017546,0.0351
CUST017547,0.0279
CUST017548,0.041
CUST017549,0.0316
CUST017550,0.1124
CUST017551,0.0561
CUST017552,0.0382
CUST017553,0.0435
CUST017554,0.0796
CUST017555,0.0443
CUST017556,0.0216
CUST017557,0.0411
CUST017558,0.0813
CUST017559,0.0851
CUST017560,0.0314
CUST017561,0.0475
CUST017562,0.9962
CUST017563,0.1577
CUST017564,0.0426
CUST017565,0.0277
CUST017566,0.0352
CUST017567,0.0583
CUST017568,0.0334
CUST017569,0.9944
CUST017570,0.0301
CUST017571,0.9958
CUST017572,0.12
CUST017573,0.9935
CUST017574,0.0441
CUST017575,0.0412
CUST017576,0.1597
CUST017577,0.0596
CUST017578,0.0956
CUST017579,0.1317
CUST017580,0.0243
CUST017581,0.1034
CUST017582,0.0511
CUST017583,0.0676
CUST017584,0.0245
CUST017585,0.9966
CUST017586,0.0436
CUST017587,0.0777
CUST017588,0.0361
CUST017589,0.0658
CUST017590,0.0832
CUST017591,0.033
CUST017592,0.0968
CUST017593,0.0359
CUST017594,0.1403
CUST017595,0.0258
CUST017596,0.0182
CUST017597,0.1935
CUST017598,0.0363
CUST017599,0.9957
CUST017600,0.0707
CUST017601,0.0666
CUST017602,0.044
CUST017603,0.0557
CUST017604,0.0761
CUST017605,0.0367
CUST017606,0.0556
CUST017607,0.0331
CUST017608,0.0432
CUST017609,0.0404
CUST017610,0.0328
CUST017611,0.992
CUST017612,0.9945
CUST017613,0.07
CUST017614,0.0167
CUST017615,0.0319
CUST017616,0.035
CUST017617,0.0422
CUST017618,0.0407
CUST017619,0.0427
CUST017620,0.0837
CUST017621,0.9981
CUST017622,0.0257
CUST017623,0.0499
CUST017624,0.0789
CUST017625,0.0418
CUST017626,0.0439
CUST017627,0.0744
CUST017628,0.1442
CUST017629,0.0577
CUST017630,0.0213
CUST017631,0.046
CUST017632,0.1186
CUST017633,0.9949
CUST017634,0.0816
CUST017635,0.0686
CUST017636,0.0435
CUST017637,0.0559
CUST017638,0.0448
CUST017639,0.9967
CUST017640,0.9938
CUST017641,0.1762
CUST017642,0.2058
CUST017643,0.0229
CUST017644,0.1363
CUST017645,0.058
CUST017646,0.0432
CUST017647,0.0407
CUST017648,0.0287
CUST017649,0.2307
CUST017650,0.0354
CUST017651,0.0644
CUST017652,0.031
CUST017653,0.9946
CUST017654,0.0375
CUST017655,0.0257
CUST017656,0.0282
CUST017657,0.0936
CUST017658,0.1447
CUST017659,0.9956
CUST017660,0.9927
CUST017661,0.042
CUST017662,0.0263
CUST017663,0.0196
CUST017664,0.0344
CUST017665,0.0364
CUST017666,0.1259
CUST017667,0.0554
CUST017668,0.0625
CUST017669,0.0928
CUST017670,0.0325
CUST017671,0.0474
CUST017672,0.043
CUST017673,0.04
CUST017674,0.0503
CUST017675,0.2193
CUST017676,0.0367
CUST017677,0.0359
CUST017678,0.0581
CUST017679,0.0401
CUST017680,0.0624
CUST017681,0.0429
CUST017682,0.1071
CUST017683,0.0925
CUST017684,0.0255
CUST017685,0.0565
CUST017686,0.0357
CUST017687,0.0495
CUST017688,0.0496
CUST017689,0.0355
CUST017690,0.0363
CUST017691,0.0669
CUST017692,0.0275
CUST017693,0.0754
CUST017694,0.2016
CUST017695,0.9954
CUST017696,0.0372
CUST017697,0.0905
CUST017698,0.0413
CUST017699,0.2082
CUST017700,0.0458
CUST017701,0.0654
CUST017702,0.0147
CUST017703,0.0287
CUST017704,0.0206
CUST017705,0.0565
CUST017706,0.1005
CUST017707,0.0686
CUST017708,0.0839
CUST017709,0.0427
CUST017710,0.9959
CUST017711,0.0286
CUST017712,0.037
CUST017713,0.0348
CUST017714,0.0287
CUST017715,0.0387
CUST017716,0.9954
CUST017717,0.0429
CUST017718,0.9969
CUST017719,0.0359
CUST017720,0.0952
CUST017721,0.997
CUST017722,0.9955
CUST017723,0.0731
CUST017724,0.0498
CUST017725,0.0745
CUST017726,0.0358
CUST017727,0.0669
CUST017728,0.0381
CUST017729,0.035
CUST017730,0.0328
CUST017731,0.0221
CUST017732,0.11
CUST017733,0.1342
CUST017734,0.0448
CUST017735,0.0433
CUST017736,0.9954
CUST017737,0.1052
CUST017738,0.0539
CUST017739,0.1229
CUST017740,0.0393
CUST017741,0.0323
CUST017742,0.0402
CUST017743,0.0286
CUST017744,0.05
CUST017745,0.9935
CUST017746,0.0758
CUST017747,0.0424
CUST017748,0.0181
CUST017749,0.0351
CUST017750,0.0565
CUST017751,0.081
CUST017752,0.0772
CUST017753,0.0568
CUST017754,0.0858
CUST017755,0.9977
CUST017756,0.0422
CUST017757,0.0221
CUST017758,0.0535
CUST017759,0.0284
CUST017760,0.0437
CUST017761,0.0312
CUST017762,0.0522
CUST017763,0.0379
CUST017764,0.061
CUST017765,0.033
CUST017766,0.1227
CUST017767,0.0544
CUST017768,0.0377
CUST017769,0.0458
CUST017770,0.0364
CUST017771,0.0309
CUST017772,0.0338
CUST017773,0.0318
CUST017774,0.0233
CUST017775,0.0231
CUST017776,0.0546
CUST017777,0.0476
CUST017778,0.0627
CUST017779,0.0313
CUST017780,0.0382
CUST017781,0.1701
CUST017782,0.0492
CUST017783,0.115
CUST017784,0.0435
CUST017785,0.9967
CUST017786,0.0727
CUST017787,0.0196
CUST017788,0.0874
CUST017789,0.0605
CUST017790,0.0202
CUST017791,0.2786
CUST017792,0.4698
CUST017793,0.0563
CUST017794,0.0621
CUST017795,0.038
CUST017796,0.9957
CUST017797,0.043
CUST017798,0.9944
CUST017799,0.0737
CUST017800,0.0775
CUST017801,0.0404
CUST017802,0.0517
CUST017803,0.0358
CUST017804,0.0307
CUST017805,0.0735
CUST017806,0.0632
CUST017807,0.104
CUST017808,0.0829
CUST017809,0.9905
CUST017810,0.0558
CUST017811,0.196
CUST017812,0.0396
CUST017813,0.0855
CUST017814,0.0679
CUST017815,0.0256
CUST017816,0.0531
CUST017817,0.0326
CUST017818,0.0686
CUST017819,0.0434
CUST017820,0.9956
CUST017821,0.046
CUST017822,0.0337
CUST017823,0.043
CUST017824,0.0437
CUST017825,0.0335
CUST017826,0.0578
CUST017827,0.0818
CUST017828,0.0742
CUST017829,0.0402
CUST017830,0.077
CUST017831,0.0976
CUST017832,0.1461
CUST017833,0.1056
CUST017834,0.0404
CUST017835,0.0317
CUST017836,0.0505
CUST017837,0.0344
CUST017838,0.9958
CUST017839,0.0954
CUST017840,0.9966
CUST017841,0.0545
CUST017842,0.0578
CUST017843,0.032
CUST017844,0.2672
CUST017845,0.0283
CUST017846,0.0516
CUST017847,0.9944
CUST017848,0.069
CUST017849,0.0918
CUST017850,0.061
CUST017851,0.1879
CUST017852,0.0421
CUST017853,0.0402
CUST017854,0.9942
CUST017855,0.9939
CUST017856,0.0381
CUST017857,0.0549
CUST017858,0.9942
CUST017859,0.0368
CUST017860,0.0188
CUST017861,0.0364
CUST017862,0.0378
CUST017863,0.0266
CUST017864,0.0242
CUST017865,0.0354
CUST017866,0.0903
CUST017867,0.027
CUST017868,0.0279
CUST017869,0.0253
CUST017870,0.9917
CUST017871,0.0255
CUST017872,0.0427
CUST017873,0.083
CUST017874,0.1262
CUST017875,0.0521
CUST017876,0.0557
CUST017877,0.0941
CUST017878,0.0372
CUST017879,0.0505
CUST017880,0.281
CUST017881,0.0349
CUST017882,0.1305
CUST017883,0.452
CUST017884,0.0471
CUST017885,0.0262
CUST017886,0.0547
CUST017887,0.9962
CUST017888,0.9966
CUST017889,0.0302
CUST017890,0.0409
CUST017891,0.0669
CUST017892,0.2744
CUST017893,0.9966
CUST017894,0.1037
CUST017895,0.9956
CUST017896,0.0538
CUST017897,0.9958
CUST017898,0.9926
CUST017899,0.0305
CUST017900,0.1038
CUST017901,0.0592
CUST017902,0.051
CUST017903,0.045
CUST017904,0.067
CUST017905,0.0258
CUST017906,0.0209
CUST017907,0.0366
CUST017908,0.0311
CUST017909,0.9969
CUST017910,0.0542
CUST017911,0.0604
CUST017912,0.0918
CUST017913,0.0325
CUST017914,0.062
CUST017915,0.9972
CUST017916,0.0279
CUST017917,0.0468
CUST017918,0.0626
CUST017919,0.0416
CUST017920,0.0178
CUST017921,0.0706
CUST017922,0.0276
CUST017923,0.2307
CUST017924,0.0523
CUST017925,0.0331
CUST017926,0.0396
CUST017927,0.0543
CUST017928,0.0223
CUST017929,0.1436
CUST017930,0.1313
CUST017931,0.0455
CUST017932,0.0372
CUST017933,0.0496
CUST017934,0.0583
CUST017935,0.0294
CUST017936,0.0189
CUST017937,0.0432
CUST017938,0.045
CUST017939,0.0596
CUST017940,0.0175
CUST017941,0.0413
CUST017942,0.079
CUST017943,0.0606
CUST017944,0.0205
CUST017945,0.9938
CUST017946,0.0719
CUST017947,0.0425
CUST017948,0.0751
CUST017949,0.0786
CUST017950,0.0454
CUST017951,0.0356
CUST017952,0.0292
CUST017953,0.0477
CUST017954,0.034
CUST017955,0.0221
CUST017956,0.057
CUST017957,0.0696
CUST017958,0.0404
CUST017959,0.0434
CUST017960,0.9967
CUST017961,0.0399
CUST017962,0.0309
CUST017963,0.0153
CUST017964,0.08
CUST017965,0.0637
CUST017966,0.0603
CUST017967,0.053
CUST017968,0.1583
CUST017969,0.0314
CUST017970,0.067
CUST017971,0.0356
CUST017972,0.0287
CUST017973,0.042
CUST017974,0.2024
CUST017975,0.0232
CUST017976,0.0354
CUST017977,0.0516
CUST017978,0.0825
CUST017979,0.0475
CUST017980,0.1173
CUST017981,0.0177
CUST017982,0.1039
CUST017983,0.0489
CUST017984,0.0562
CUST017985,0.0424
CUST017986,0.0335
CUST017987,0.0378
CUST017988,0.0776
CUST017989,0.0365
CUST017990,0.1369
CUST017991,0.0334
CUST017992,0.0302
CUST017993,0.0425
CUST017994,0.0651
CUST017995,0.065
CUST017996,0.0391
CUST017997,0.9944
CUST017998,0.0239
CUST017999,0.9982
CUST018000,0.1864
CUST018001,0.0472
CUST018002,0.0362
CUST018003,0.041
CUST018004,0.0329
CUST018005,0.0626
CUST018006,0.0409
CUST018007,0.0269
CUST018008,0.0358
CUST018009,0.0435
CUST018010,0.1057
CUST018011,0.0304
CUST018012,0.0683
CUST018013,0.0565
CUST018014,0.1104
CUST018015,0.0516
CUST018016,0.0266
CUST018017,0.0815
CUST018018,0.0359
CUST018019,0.9942
CUST018020,0.022
CUST018021,0.0489
CUST018022,0.0296
CUST018023,0.098
CUST018024,0.1165
CUST018025,0.0291
CUST018026,0.0613
CUST018027,0.098
CUST018028,0.0566
CUST018029,0.1092
CUST018030,0.062
CUST018031,0.0546
CUST018032,0.035
CUST018033,0.0466
CUST018034,0.0539
CUST018035,0.0613
CUST018036,0.9947
CUST018037,0.0611
CUST018038,0.0583
CUST018039,0.0386
CUST018040,0.0409
CUST018041,0.0492
CUST018042,0.0425
CUST018043,0.9934
CUST018044,0.0372
CUST018045,0.9945
CUST018046,0.0461
CUST018047,0.0269
CUST018048,0.0586
CUST018049,0.0367
CUST018050,0.0389
CUST018051,0.0444
CUST018052,0.0746
CUST018053,0.0459
CUST018054,0.0552
CUST018055,0.0443
CUST018056,0.0521
CUST018057,0.2485
CUST018058,0.0795
CUST018059,0.9947
CUST018060,0.1063
CUST018061,0.1509
CUST018062,0.0303
CUST018063,0.0409
CUST018064,0.0651
CUST018065,0.026
CUST018066,0.0336
CUST018067,0.0621
CUST018068,0.0586
CUST018069,0.0422
CUST018070,0.0296
CUST018071,0.1056
CUST018072,0.024
CUST018073,0.1072
CUST018074,0.092
CUST018075,0.0555
CUST018076,0.1986
CUST018077,0.045
CUST018078,0.0748
CUST018079,0.9952
CUST018080,0.0383
CUST018081,0.0415
CUST018082,0.1041
CUST018083,0.0772
CUST018084,0.0269
CUST018085,0.0193
CUST018086,0.0345
CUST018087,0.0837
CUST018088,0.0573
CUST018089,0.0263
CUST018090,0.0329
CUST018091,0.0568
CUST018092,0.0689
CUST018093,0.9936
CUST018094,0.0521
CUST018095,0.0364
CUST018096,0.1282
CUST018097,0.0452
CUST018098,0.055
CUST018099,0.0373
CUST018100,0.0274
CUST018101,0.9979
CUST018102,0.9963
CUST018103,0.4491
CUST018104,0.0679
CUST018105,0.1918
CUST018106,0.0412
CUST018107,0.1544
CUST018108,0.0086
CUST018109,0.9927
CUST018110,0.072
CUST018111,0.0858
CUST018112,0.0387
CUST018113,0.0467
CUST018114,0.0344
CUST018115,0.0414
CUST018116,0.0365
CUST018117,0.031
CUST018118,0.9927
CUST018119,0.0445
CUST018120,0.0822
CUST018121,0.0736
CUST018122,0.2084
CUST018123,0.0315
CUST018124,0.0378
CUST018125,0.0543
CUST018126,0.0541
CUST018127,0.0428
CUST018128,0.1074
CUST018129,0.0523
CUST018130,0.1321
CUST018131,0.059
CUST018132,0.0756
CUST018133,0.0281
CUST018134,0.0763
CUST018135,0.0631
CUST018136,0.0566
CUST018137,0.0664
CUST018138,0.0433
CUST018139,0.0572
CUST018140,0.9953
CUST018141,0.0496
CUST018142,0.0482
CUST018143,0.0332
CUST018144,0.9959
CUST018145,0.9949
CUST018146,0.051
CUST018147,0.0477
CUST018148,0.0561
CUST018149,0.0732
CUST018150,0.9963
CUST018151,0.0267
CUST018152,0.2557
CUST018153,0.0973
CUST018154,0.9944
CUST018155,0.0463
CUST018156,0.03
CUST018157,0.029
CUST018158,0.0394
CUST018159,0.043
CUST018160,0.0493
CUST018161,0.1469
CUST018162,0.1942
CUST018163,0.0646
CUST018164,0.0333
CUST018165,0.0398
CUST018166,0.9939
CUST018167,0.0688
CUST018168,0.1253
CUST018169,0.0348
CUST018170,0.0397
CUST018171,0.1282
CUST018172,0.9962
CUST018173,0.0736
CUST018174,0.0256
CUST018175,0.0303
CUST018176,0.0736
CUST018177,0.038
CUST018178,0.0271
CUST018179,0.0204
CUST018180,0.0754
CUST018181,0.0317
CUST018182,0.0138
CUST018183,0.0259
CUST018184,0.0241
CUST018185,0.016
CUST018186,0.0299
CUST018187,0.0711
CUST018188,0.1151
CUST018189,0.0417
CUST018190,0.0485
CUST018191,0.1174
CUST018192,0.0401
CUST018193,0.0562
CUST018194,0.0595
CUST018195,0.0401
CUST018196,0.0556
CUST018197,0.0319
CUST018198,0.0355
CUST018199,0.1009
CUST018200,0.0289
CUST018201,0.0288
CUST018202,0.0414
CUST018203,0.1441
CUST018204,0.1069
CUST018205,0.0373
CUST018206,0.0425
CUST018207,0.0685
CUST018208,0.0561
CUST018209,0.0236
CUST018210,0.0587
CUST018211,0.2523
CUST018212,0.0455
CUST018213,0.0624
CUST018214,0.0319
CUST018215,0.0772
CUST018216,0.0813
CUST018217,0.0644
CUST018218,0.1163
CUST018219,0.0369
CUST018220,0.0303
CUST018221,0.0349
CUST018222,0.0315
CUST018223,0.0385
CUST018224,0.1249
CUST018225,0.0853
CUST018226,0.0256
CUST018227,0.047
CUST018228,0.0387
CUST018229,0.0346
CUST018230,0.0501
CUST018231,0.0691
CUST018232,0.1078
CUST018233,0.0513
CUST018234,0.0396
CUST018235,0.0898
CUST018236,0.9943
CUST018237,0.0351
CUST018238,0.0369
CUST018239,0.9893
CUST018240,0.0618
CUST018241,0.9961
CUST018242,0.0444
CUST018243,0.0354
CUST018244,0.0369
CUST018245,0.0609
CUST018246,0.9936
CUST018247,0.034
CUST018248,0.1075
CUST018249,0.0377
CUST018250,0.0354
CUST018251,0.0348
CUST018252,0.0363
CUST018253,0.0209
CUST018254,0.0401
CUST018255,0.0299
CUST018256,0.0447
CUST018257,0.9946
CUST018258,0.0989
CUST018259,0.0479
CUST018260,0.0451
CUST018261,0.2464
CUST018262,0.0302
CUST018263,0.0369
CUST018264,0.9944
CUST018265,0.0377
CUST018266,0.1076
CUST018267,0.0716
CUST018268,0.057
CUST018269,0.0431
CUST018270,0.0374
CUST018271,0.0565
CUST018272,0.0404
CUST018273,0.0559
CUST018274,0.0499
CUST018275,0.0274
CUST018276,0.0904
CUST018277,0.1377
CUST018278,0.0843
CUST018279,0.067
CUST018280,0.0361
CUST018281,0.0895
CUST018282,0.015
CUST018283,0.0402
CUST018284,0.0847
CUST018285,0.0825
CUST018286,0.0253
CUST018287,0.0231
CUST018288,0.0705
CUST018289,0.0371
CUST018290,0.0177
CUST018291,0.0845
CUST018292,0.034
CUST018293,0.0317
CUST018294,0.0512
CUST018295,0.0329
CUST018296,0.0238
CUST018297,0.1371
CUST018298,0.059
CUST018299,0.0379
CUST018300,0.0379
CUST018301,0.0723
CUST018302,0.0425
CUST018303,0.0549
CUST018304,0.0353
CUST018305,0.1412
CUST018306,0.0346
CUST018307,0.997
CUST018308,0.9951
CUST018309,0.9943
CUST018310,0.0502
CUST018311,0.9954
CUST018312,0.0395
CUST018313,0.0368
CUST018314,0.0233
CUST018315,0.0528
CUST018316,0.0599
CUST018317,0.0639
CUST018318,0.087
CUST018319,0.0833
CUST018320,0.0891
CUST018321,0.9931
CUST018322,0.0291
CUST018323,0.0611
CUST018324,0.1456
CUST018325,0.9927
CUST018326,0.0746
CUST018327,0.0437
CUST018328,0.1108
CUST018329,0.0401
CUST018330,0.026
CUST018331,0.1224
CUST018332,0.9971
CUST018333,0.0589
CUST018334,0.0458
CUST018335,0.0453
CUST018336,0.0287
CUST018337,0.9936
CUST018338,0.0345
CUST018339,0.2015
CUST018340,0.0678
CUST018341,0.9912
CUST018342,0.0626
CUST018343,0.1416
CUST018344,0.0323
CUST018345,0.9969
CUST018346,0.0256
CUST018347,0.0335
CUST018348,0.995
CUST018349,0.0572
CUST018350,0.0525
CUST018351,0.0812
CUST018352,0.9969
CUST018353,0.0393
CUST018354,0.0192
CUST018355,0.0781
CUST018356,0.226
CUST018357,0.0599
CUST018358,0.9948
CUST018359,0.0247
CUST018360,0.2516
CUST018361,0.0357
CUST018362,0.0414
CUST018363,0.0879
CUST018364,0.0393
CUST018365,0.059
CUST018366,0.0286
CUST018367,0.0497
CUST018368,0.0602
CUST018369,0.0187
CUST018370,0.0344
CUST018371,0.0364
CUST018372,0.0469
CUST018373,0.03
CUST018374,0.0549
CUST018375,0.0984
CUST018376,0.0457
CUST018377,0.9946
CUST018378,0.9968
CUST018379,0.0602
CUST018380,0.9936
CUST018381,0.02
CUST018382,0.0333
CUST018383,0.0454
CUST018384,0.9969
CUST018385,0.9939
CUST018386,0.0204
CUST018387,0.0396
CUST018388,0.0518
CUST018389,0.05
CUST018390,0.9934
CUST018391,0.9921
CUST018392,0.0745
CUST018393,0.037
CUST018394,0.0338
CUST018395,0.0435
CUST018396,0.0686
CUST018397,0.0338
CUST018398,0.0642
CUST018399,0.0287
CUST018400,0.0362
CUST018401,0.0555
CUST018402,0.0749
CUST018403,0.033
CUST018404,0.9957
CUST018405,0.0605
CUST018406,0.0287
CUST018407,0.0286
CUST018408,0.0265
CUST018409,0.0331
CUST018410,0.0564
CUST018411,0.051
CUST018412,0.0542
CUST018413,0.1489
CUST018414,0.0519
CUST018415,0.9966
CUST018416,0.0712
CUST018417,0.0755
CUST018418,0.0401
CUST018419,0.0355
CUST018420,0.1605
CUST018421,0.1654
CUST018422,0.0509
CUST018423,0.0237
CUST018424,0.036
CUST018425,0.0402
CUST018426,0.0704
CUST018427,0.9957
CUST018428,0.0655
CUST018429,0.0489
CUST018430,0.0469
CUST018431,0.689
CUST018432,0.047
CUST018433,0.0353
CUST018434,0.036
CUST018435,0.0488
CUST018436,0.0551
CUST018437,0.0834
CUST018438,0.0749
CUST018439,0.9945
CUST018440,0.1051
CUST018441,0.2324
CUST018442,0.0246
CUST018443,0.0603
CUST018444,0.1533
CUST018445,0.0506
CUST018446,0.0712
CUST018447,0.0332
CUST018448,0.0555
CUST018449,0.1068
CUST018450,0.264
CUST018451,0.106
CUST018452,0.0249
CUST018453,0.0332
CUST018454,0.0534
CUST018455,0.048
CUST018456,0.0762
CUST018457,0.0918
CUST018458,0.1969
CUST018459,0.0309
CUST018460,0.0677
CUST018461,0.0327
CUST018462,0.0388
CUST018463,0.0235
CUST018464,0.0428
CUST018465,0.0244
CUST018466,0.0585
CUST018467,0.0309
CUST018468,0.0559
CUST018469,0.0409
CUST018470,0.0642
CUST018471,0.0719
CUST018472,0.0243
CUST018473,0.9947
CUST018474,0.0397
CUST018475,0.0348
CUST018476,0.9941
CUST018477,0.0374
CUST018478,0.2122
CUST018479,0.0317
CUST018480,0.0533
CUST018481,0.0556
CUST018482,0.0461
CUST018483,0.9927
CUST018484,0.0598
CUST018485,0.0433
CUST018486,0.9954
CUST018487,0.0844
CUST018488,0.0494
CUST018489,0.9965
CUST018490,0.9959
CUST018491,0.038
CUST018492,0.0672
CUST018493,0.1034
CUST018494,0.047
CUST018495,0.1879
CUST018496,0.0345
CUST018497,0.0293
CUST018498,0.0804
CUST018499,0.0723
CUST018500,0.0304
CUST018501,0.0385
CUST018502,0.1429
CUST018503,0.076
CUST018504,0.9969
CUST018505,0.9978
CUST018506,0.0576
CUST018507,0.1999
CUST018508,0.0393
CUST018509,0.1044
CUST018510,0.0608
CUST018511,0.9939
CUST018512,0.0741
CUST018513,0.9932
CUST018514,0.0638
CUST018515,0.9947
CUST018516,0.0474
CUST018517,0.0226
CUST018518,0.9944
CUST018519,0.0391
CUST018520,0.0856
CUST018521,0.1248
CUST018522,0.0266
CUST018523,0.0515
CUST018524,0.9976
CUST018525,0.9921
CUST018526,0.9941
CUST018527,0.0968
CUST018528,0.1221
CUST018529,0.0621
CUST018530,0.0289
CUST018531,0.0531
CUST018532,0.9957
CUST018533,0.1387
CUST018534,0.0307
CUST018535,0.0485
CUST018536,0.2865
CUST018537,0.4392
CUST018538,0.0473
CUST018539,0.1451
CUST018540,0.1257
CUST018541,0.0867
CUST018542,0.0177
CUST018543,0.0387
CUST018544,0.9945
CUST018545,0.0731
CUST018546,0.0683
CUST018547,0.0975
CUST018548,0.0508
CUST018549,0.9938
CUST018550,0.0341
CUST018551,0.0509
CUST018552,0.0492
CUST018553,0.9945
CUST018554,0.0926
CUST018555,0.0185
CUST018556,0.0423
CUST018557,0.0353
CUST018558,0.2096
CUST018559,0.0371
CUST018560,0.047
CUST018561,0.0753
CUST018562,0.0288
CUST018563,0.0298
CUST018564,0.9947
CUST018565,0.0289
CUST018566,0.0408
CUST018567,0.132
CUST018568,0.0281
CUST018569,0.9962
CUST018570,0.0573
CUST018571,0.0518
CUST018572,0.0292
CUST018573,0.0539
CUST018574,0.0338
CUST018575,0.05
CUST018576,0.0954
CUST018577,0.0842
CUST018578,0.0191
CUST018579,0.0265
CUST018580,0.0861
CUST018581,0.0456
CUST018582,0.0326
CUST018583,0.996
CUST018584,0.0748
CUST018585,0.0066
CUST018586,0.0181
CUST018587,0.0517
CUST018588,0.039
CUST018589,0.9955
CUST018590,0.0416
CUST018591,0.0344
CUST018592,0.062
CUST018593,0.0315
CUST018594,0.0296
CUST018595,0.0727
CUST018596,0.0532
CUST018597,0.0388
CUST018598,0.0255
CUST018599,0.0277
CUST018600,0.0679
CUST018601,0.0438
